vin_min,vin_max,vout_target,efficiency_target,power_in
18.63,1557.57,39.35,0.79,46.68
0.32,67.47,30.53,0.89,59.73
0.1,28.9,10.0,0.97,151.78
0.24,24.38,13.16,0.81,138.45
0.89,68.11,28.44,0.96,87.19
3.44,65.12,40.46,0.8,144.17
76.54,4379.65,99.94,0.97,497.02
62.4,9567.76,97.02,0.89,326.19
22.23,1004.64,57.87,0.92,253.5
32.12,5496.4,55.16,0.91,136.92
61.46,7076.86,82.22,0.77,335.39
0.61,103.6,59.11,0.95,253.71
40.56,1190.38,49.04,0.8,140.38
38.82,5752.07,80.36,0.91,367.88
0.25,37.23,15.55,0.77,407.28
4.08,109.97,75.49,0.96,110.45
3.62,124.85,78.01,0.78,120.05
4.22,126.7,93.37,0.91,460.32
1.73,162.37,74.96,0.95,102.17
36.26,4929.2,54.51,0.76,88.02
1.99,226.07,98.78,0.87,498.02
23.61,2168.25,43.3,0.86,440.46
31.21,2839.25,76.11,0.81,168.27
16.2,2041.23,41.18,0.93,248.45
0.64,83.09,47.19,0.82,343.05
10.85,401.92,16.07,0.76,84.33
6.12,250.62,93.37,0.76,83.36
0.56,90.16,51.73,0.82,261.51
12.45,2496.22,34.96,0.79,353.81
0.29,37.07,27.84,0.87,236.85
0.36,49.62,29.03,0.77,297.21
47.9,2900.26,79.21,0.78,343.66
35.59,3593.72,72.16,0.81,488.68
35.27,1627.32,53.09,0.93,343.23
6.68,370.32,19.67,0.87,369.87
14.69,2766.61,39.22,0.88,125.51
0.37,83.41,29.76,0.85,50.88
9.63,1802.2,23.07,0.96,486.8
0.13,18.23,11.41,0.98,201.46
5.41,760.59,8.99,0.82,97.98
29.58,883.95,50.77,0.91,435.6
0.77,129.74,61.13,0.76,161.01
1.13,216.3,89.0,0.93,446.9
0.91,151.18,63.5,0.95,204.99
5.51,589.45,11.4,0.93,369.38
7.43,102.9,75.85,0.88,176.54
0.96,114.08,86.62,0.92,225.41
1.55,253.82,89.59,0.78,428.73
1.48,219.69,4.4,0.87,327.47
1.33,197.67,75.14,0.87,25.78
1.24,74.76,39.6,0.88,372.32
13.11,1812.03,35.11,0.77,392.11
1.15,141.63,64.03,0.86,150.41
14.36,1171.24,37.36,0.98,340.47
27.35,1085.03,66.59,0.78,495.27
1.76,113.83,54.95,0.82,137.83
0.49,48.67,24.45,0.82,129.86
19.16,3273.16,33.64,0.76,458.53
4.0,100.96,7.51,0.77,432.87
0.59,41.29,23.69,0.94,327.45
49.66,2587.49,92.83,0.76,495.85
0.39,84.36,28.6,0.78,314.3
9.07,249.84,96.94,0.86,258.85
27.47,7766.73,79.24,0.94,352.75
30.33,5977.02,69.67,0.92,339.85
0.09,13.28,7.5,0.85,30.36
45.83,838.44,79.68,0.93,326.54
0.33,31.37,16.56,0.86,453.33
3.5,149.48,75.73,0.89,382.28
0.3,24.48,10.51,0.84,278.76
0.4,101.9,37.23,0.9,421.9
1.71,110.97,79.61,0.94,294.24
1.83,204.56,80.05,0.82,58.83
23.67,1352.71,41.26,0.84,23.61
0.73,61.98,33.91,0.87,420.18
1.4,109.07,43.74,0.76,331.04
1.08,52.98,21.77,0.95,40.5
43.91,2978.28,88.8,0.78,379.76
0.5,90.39,39.97,0.94,87.79
78.72,2127.39,99.4,0.84,470.45
4.8,215.83,92.64,0.76,150.1
0.69,46.19,20.14,0.77,67.21
1.31,211.64,95.04,0.75,272.3
0.93,243.67,87.18,0.92,431.2
1.93,133.11,84.24,0.75,374.04
0.97,125.0,88.79,0.87,70.18
0.64,178.27,62.21,0.86,85.01
1.62,157.33,79.2,0.9,482.28
39.21,5896.38,63.01,0.91,285.81
60.62,5499.59,75.1,0.86,84.63
17.2,2515.98,37.6,0.96,305.61
1.53,154.05,52.33,0.89,482.54
25.97,5136.0,70.08,0.84,403.67
49.6,3676.12,91.85,0.9,200.4
0.2,12.87,5.42,0.83,114.53
40.61,3506.41,82.22,0.82,83.3
30.77,2410.2,66.66,0.97,280.11
41.22,3713.68,54.46,0.9,441.65
1.8,263.46,97.74,0.75,87.73
11.02,1811.41,26.1,0.89,102.18
29.76,8097.58,85.13,0.8,159.4
39.38,4877.44,77.33,0.92,60.54
23.59,1148.01,48.49,0.79,191.73
81.29,4947.24,99.43,0.96,446.99
71.17,5368.46,99.32,0.95,16.55
1.72,105.34,61.99,0.89,81.31
38.29,3625.68,82.77,0.9,42.04
28.44,3185.75,72.15,0.78,246.33
0.61,53.89,28.3,0.98,479.36
0.28,38.11,18.19,0.88,196.61
19.53,2084.97,39.94,0.91,204.09
1.39,87.34,30.91,0.84,105.16
42.72,5405.66,54.56,0.85,288.82
0.68,47.6,27.02,0.85,491.49
1.61,130.19,81.99,0.81,334.18
0.96,114.86,63.13,0.8,219.87
14.05,1690.6,34.75,0.79,282.62
1.3,115.47,39.42,0.96,410.76
2.68,246.98,83.58,0.85,371.38
5.32,295.58,99.9,0.81,342.84
0.85,44.9,18.48,0.88,473.07
0.56,164.49,55.52,0.81,207.62
1.05,104.46,39.8,0.81,68.08
31.59,5060.85,57.69,0.92,429.5
26.42,1058.32,67.6,0.98,422.33
1.12,189.08,82.99,0.94,274.38
13.41,2371.03,31.05,0.79,455.01
0.26,25.14,11.2,0.85,473.08
38.92,4204.03,69.16,0.78,169.75
36.16,1920.22,47.62,0.77,235.0
21.33,2607.52,59.27,0.94,84.33
0.84,165.19,72.89,0.94,188.63
63.86,1936.64,91.5,0.92,275.9
46.4,9297.11,95.87,0.89,427.14
34.23,4503.31,46.56,0.94,237.79
37.39,1837.56,92.8,0.78,201.82
3.08,205.8,90.1,0.92,471.91
0.94,30.99,11.05,0.94,499.29
43.23,5859.46,94.89,0.83,112.73
10.86,592.56,28.51,0.78,244.06
1.16,184.99,76.22,0.92,385.44
52.28,7534.6,98.95,0.79,336.06
9.67,338.41,24.12,0.78,242.24
0.12,20.92,8.55,0.97,92.94
20.89,561.85,43.77,0.93,29.68
1.27,249.97,95.2,0.8,397.46
1.62,54.2,33.56,0.87,166.22
37.26,3564.95,97.04,0.76,350.45
23.33,535.89,30.64,0.84,131.32
42.03,5324.99,65.35,0.77,105.64
59.65,6724.01,72.48,0.83,482.29
0.58,93.31,51.04,0.81,483.0
1.82,228.9,82.98,0.75,431.31
1.14,160.82,77.91,0.76,382.14
2.79,265.62,94.19,0.91,168.81
0.46,45.99,18.31,0.82,91.68
0.16,28.83,15.23,0.81,125.71
31.0,1572.5,71.49,0.83,225.29
0.31,46.36,16.19,0.8,253.98
1.13,136.82,81.4,0.92,428.78
1.59,213.18,98.25,0.75,449.58
30.79,8820.51,91.88,0.9,390.4
1.12,115.06,54.77,0.81,191.35
39.76,3426.76,53.32,0.79,64.03
0.88,94.59,32.54,0.75,272.41
29.44,2129.23,80.75,0.93,123.86
0.14,18.82,10.05,0.86,97.44
57.94,3266.12,89.59,0.88,251.99
38.52,3210.98,87.72,0.9,38.49
12.68,1503.97,15.76,0.84,52.41
0.41,81.12,31.72,0.97,152.97
1.83,129.1,84.9,0.96,498.69
0.45,75.81,28.78,0.88,246.32
12.21,3123.77,33.03,0.75,427.99
14.27,364.56,28.24,0.81,447.25
1.24,194.7,80.28,0.77,352.94
22.63,2151.47,46.61,0.8,477.01
33.91,3737.08,98.57,0.78,448.74
21.82,3356.79,42.18,0.89,211.78
4.64,105.73,82.81,0.81,422.97
30.41,2395.22,59.92,0.97,150.07
29.67,4990.08,59.02,0.88,344.37
0.51,49.23,17.03,0.85,202.05
1.08,144.92,84.96,0.93,431.83
31.15,861.04,85.59,0.85,300.19
0.13,14.84,11.95,0.86,456.08
9.54,2026.87,24.93,0.98,183.35
47.64,3606.1,64.02,0.88,38.4
12.22,3022.48,32.42,0.87,70.54
4.37,262.02,99.69,0.95,52.91
2.07,51.27,37.55,0.86,330.56
18.27,1368.61,51.64,0.93,228.88
0.11,13.74,8.28,0.77,319.55
0.74,157.67,54.17,0.88,491.51
0.19,41.88,17.13,0.86,328.21
0.75,168.64,63.74,0.92,12.53
18.02,2628.67,33.52,0.77,281.76
38.63,5261.23,83.13,0.92,34.33
29.03,3834.23,71.29,0.85,482.86
1.56,177.73,89.43,0.76,416.54
9.29,680.72,17.21,0.87,52.04
6.15,512.95,12.09,0.82,404.45
0.53,92.78,45.9,0.88,432.93
3.32,231.0,92.72,0.81,191.84
20.15,2250.56,40.06,0.93,371.33
0.37,73.16,31.7,0.97,222.43
53.44,4242.88,90.74,0.89,381.35
0.55,104.27,41.58,0.86,10.22
29.06,4777.39,50.68,0.92,385.64
62.87,4542.54,94.11,0.78,112.6
2.19,326.36,3.87,0.97,18.54
40.69,1512.42,87.33,0.87,191.59
0.7,154.57,61.36,0.83,265.27
31.41,3327.18,77.0,0.85,401.97
33.38,5745.64,84.28,0.94,450.43
0.7,84.11,56.0,0.96,132.58
1.05,200.59,99.05,0.76,374.16
24.51,5542.08,55.88,0.88,368.23
29.18,2229.22,84.45,0.94,240.04
0.61,94.93,57.09,0.78,361.91
0.39,19.06,12.51,0.77,154.71
5.23,600.58,12.19,0.76,71.88
40.79,4118.09,64.44,0.86,382.26
0.2,25.63,19.46,0.88,350.84
1.07,93.22,77.2,0.95,31.64
0.9,212.84,87.33,0.84,429.15
15.76,3358.48,45.49,0.81,242.4
0.15,18.83,12.56,0.91,170.57
6.45,292.2,18.33,0.86,128.54
49.69,4941.0,97.34,0.86,495.64
3.96,211.16,94.28,0.79,238.16
0.72,69.45,36.42,0.85,338.35
18.91,549.3,40.72,0.81,343.7
0.06,5.16,3.39,0.8,326.91
30.0,5065.17,50.86,0.98,96.48
30.08,1013.46,46.37,0.89,275.52
62.41,3797.9,91.17,0.85,441.91
19.37,2319.07,23.47,0.89,29.19
41.4,3085.6,91.72,0.92,111.4
2.34,442.41,5.56,0.82,468.76
1.14,76.39,42.39,0.75,143.69
18.04,890.14,49.54,0.77,344.84
0.63,141.36,50.38,0.78,302.45
1.41,129.38,73.46,0.95,149.25
19.18,711.7,29.3,0.92,204.36
0.05,11.92,4.11,0.9,362.45
27.35,3949.11,46.47,0.82,435.72
24.9,3398.85,57.33,0.88,286.75
1.05,105.38,66.62,0.82,86.65
50.38,6072.55,98.03,0.95,187.73
44.83,4503.05,72.38,0.9,241.41
37.49,2318.49,52.22,0.81,136.29
0.82,188.61,78.23,0.77,330.63
0.07,11.38,5.83,0.94,477.13
61.96,7935.66,88.21,0.97,330.92
0.68,107.37,65.3,0.98,93.86
23.72,5648.63,63.92,0.95,441.28
0.08,5.66,3.51,0.84,158.73
0.29,74.96,26.09,0.88,183.55
17.77,1256.25,24.76,0.96,323.09
34.14,8398.77,96.21,0.79,282.25
14.09,904.96,28.26,0.79,112.33
0.52,55.17,22.61,0.87,329.95
20.22,4001.54,60.12,0.85,332.84
22.55,2110.16,34.69,0.93,291.49
0.68,113.75,58.23,0.77,278.42
20.64,3692.63,56.1,0.9,428.58
2.79,205.86,4.25,0.91,148.55
26.14,5246.3,62.98,0.78,288.66
44.86,3373.48,90.7,0.79,196.39
0.94,152.1,91.83,0.8,14.16
12.7,1807.14,22.94,0.8,252.2
0.48,107.43,44.32,0.76,69.82
32.39,3229.99,64.43,0.76,76.03
29.96,5551.16,60.83,0.88,60.12
2.57,149.39,57.96,0.93,172.13
35.13,4642.27,74.77,0.81,313.71
0.8,74.01,38.41,0.76,450.79
0.42,78.5,35.57,0.77,363.86
51.09,3169.62,70.3,0.75,352.58
1.32,106.42,47.05,0.93,114.09
14.81,1348.93,30.09,0.8,13.45
17.81,4189.92,46.55,0.8,285.68
13.26,2819.67,32.13,0.93,46.09
58.79,7620.06,83.76,0.82,85.79
3.12,374.69,6.9,0.92,223.15
26.29,1714.2,51.66,0.86,412.99
1.27,187.97,74.86,0.8,105.76
10.96,268.06,22.5,0.88,417.88
0.9,155.4,67.46,0.89,182.41
50.0,7379.52,78.63,0.94,168.49
0.29,41.93,19.11,0.95,381.96
2.7,111.68,44.11,0.84,237.23
1.22,125.04,61.11,0.91,354.23
24.12,4770.85,60.25,0.87,326.56
42.56,5434.54,65.66,0.85,422.38
1.14,45.96,30.91,0.81,343.59
47.63,3815.87,61.9,0.93,433.86
20.01,1842.53,55.41,0.85,186.26
0.36,37.51,15.24,0.97,485.76
0.39,80.02,28.11,0.77,268.03
0.73,78.68,34.3,0.81,114.22
0.17,12.89,5.64,0.85,147.03
22.97,1888.81,57.09,0.85,43.08
14.69,2337.12,39.8,0.98,464.9
0.04,4.27,3.52,0.92,423.29
4.72,120.9,72.88,0.96,354.75
2.04,87.59,49.38,0.92,14.28
6.23,862.43,9.69,0.93,357.84
0.69,115.1,40.06,0.95,292.98
22.42,2097.4,52.39,0.89,330.9
46.51,6050.86,70.58,0.86,382.31
19.97,2694.56,52.49,0.76,220.69
0.3,63.25,24.04,0.79,497.52
41.65,2422.79,92.13,0.86,191.26
4.57,843.03,8.7,0.82,397.81
2.52,117.33,62.98,0.87,192.7
1.98,152.24,87.04,0.84,153.08
22.74,2606.87,33.61,0.79,498.15
0.24,16.97,6.85,0.96,203.84
13.0,3276.3,38.62,0.9,132.44
2.86,192.17,7.25,0.83,386.7
34.81,5079.3,89.43,0.77,200.74
24.73,1766.31,72.14,0.92,423.01
7.19,392.27,11.77,0.79,64.79
22.53,2499.87,28.38,0.92,149.12
24.31,450.07,44.09,0.97,444.99
37.07,6482.73,95.81,0.83,440.24
34.36,5245.33,84.65,0.79,104.94
9.09,1912.52,21.09,0.82,128.06
1.08,207.68,99.17,0.95,231.87
36.97,6695.05,91.13,0.78,134.52
18.34,908.75,51.9,0.87,124.82
0.84,114.14,79.52,0.97,262.92
4.08,149.66,51.97,0.78,347.85
1.7,139.68,84.91,0.84,83.09
0.72,164.02,61.26,0.94,55.35
0.65,128.99,62.55,0.97,336.32
0.53,52.1,43.19,0.82,180.14
42.88,5385.0,78.94,0.84,199.52
15.36,1126.37,24.12,0.78,246.83
1.87,98.64,75.74,0.92,60.56
25.36,6084.91,62.24,0.92,72.78
7.86,1553.48,19.72,0.85,207.18
17.52,328.08,26.47,0.85,482.53
0.67,145.76,57.05,0.8,165.46
1.23,102.29,52.39,0.88,164.22
59.67,5187.62,76.35,0.94,230.99
14.44,2719.52,41.23,0.78,149.73
1.19,179.57,70.34,0.78,233.28
41.52,951.6,60.81,0.92,330.82
1.59,140.57,47.98,0.91,494.75
3.22,85.58,5.72,0.75,40.95
1.42,45.33,27.92,0.9,346.5
15.57,1510.63,30.37,0.79,496.59
1.6,185.15,73.21,0.97,101.31
5.13,483.59,14.4,0.94,284.78
0.2,47.23,16.95,0.85,108.17
4.06,161.67,86.41,0.8,399.73
20.46,4332.41,59.11,0.76,194.02
37.57,1882.89,62.03,0.83,282.79
52.59,3755.1,86.25,0.87,319.04
0.59,75.97,36.55,0.84,354.49
46.86,5700.36,92.15,0.9,157.61
2.33,127.0,68.66,0.9,69.88
53.36,8071.52,89.21,0.75,294.28
2.11,282.31,94.82,0.87,322.03
4.42,429.19,9.48,0.88,424.47
0.97,92.59,44.92,0.78,282.79
17.02,2498.32,47.08,0.8,432.62
19.74,746.87,53.71,0.87,478.22
5.49,1189.03,15.79,0.92,485.92
7.18,118.34,75.72,0.88,321.58
0.56,54.62,19.83,0.78,436.78
9.19,123.26,93.39,0.76,357.81
27.01,2124.37,33.1,0.78,446.28
0.27,9.59,4.98,0.9,42.79
26.83,5214.96,65.65,0.96,340.93
0.29,39.55,19.79,0.81,236.85
2.03,132.92,86.7,0.85,131.5
63.23,6149.95,88.12,0.93,219.43
6.94,728.16,15.19,0.97,331.95
0.61,113.27,51.19,0.78,254.96
0.33,49.8,25.2,0.75,55.21
13.87,2022.97,27.44,0.91,355.78
54.0,1228.39,71.34,0.83,105.02
18.29,2204.73,35.49,0.9,490.03
0.76,96.35,72.8,0.88,360.29
1.23,119.84,58.68,0.87,102.53
31.64,5258.16,55.24,0.83,261.18
1.68,106.08,68.05,0.91,127.04
1.06,76.38,37.48,0.85,403.71
1.22,114.91,52.7,0.97,107.57
29.35,1739.2,78.4,0.93,355.74
27.59,1089.8,75.69,0.75,101.41
1.05,126.3,75.17,0.84,105.76
7.79,413.83,20.17,0.93,352.15
3.72,212.16,72.62,0.76,117.06
3.06,296.54,7.39,0.84,85.62
9.88,2541.47,27.33,0.89,14.6
0.64,82.27,28.86,0.82,376.58
13.46,1002.0,28.29,0.95,432.98
11.06,2777.49,33.07,0.77,321.36
35.87,4988.59,84.9,0.98,148.59
28.88,6973.85,70.67,0.76,399.25
27.15,3943.9,62.04,0.87,232.07
38.81,5518.15,61.31,0.95,278.23
46.49,6471.86,96.38,0.86,407.63
10.04,1666.08,23.71,0.85,322.12
54.31,5333.71,92.91,0.8,301.89
40.88,6360.36,92.24,0.77,103.34
0.99,185.34,62.37,0.75,93.09
24.87,3283.93,67.37,0.8,167.64
21.92,3316.45,41.93,0.91,200.26
0.34,28.68,18.63,0.96,277.87
1.42,49.23,29.24,0.79,203.15
32.04,6775.38,72.46,0.81,18.93
0.34,39.71,32.05,0.82,226.32
0.23,15.86,6.84,0.98,78.08
0.71,174.05,61.69,0.95,174.85
1.15,139.12,69.98,0.77,216.22
31.46,2890.14,41.21,0.85,199.69
0.46,63.27,33.14,0.8,164.93
1.34,187.95,77.5,0.78,492.62
1.01,69.49,46.89,0.96,214.79
2.06,159.45,91.92,0.96,232.81
23.93,1711.7,60.68,0.8,284.17
0.97,173.23,68.54,0.84,493.09
46.22,6315.13,81.72,0.83,98.14
1.26,170.14,85.02,0.87,216.44
4.19,1034.24,12.17,0.8,128.51
0.73,181.11,61.05,0.9,482.37
0.27,42.99,20.45,0.81,51.09
3.27,167.99,71.06,0.83,127.07
35.02,3214.32,81.87,0.93,147.0
2.98,94.84,40.1,0.81,193.5
16.57,1005.53,46.29,0.94,493.54
44.06,8290.54,90.86,0.87,434.51
51.92,7551.14,86.03,0.97,455.53
47.59,6069.09,78.17,0.82,145.15
31.0,4119.4,84.86,0.8,405.22
31.98,3415.18,77.17,0.95,182.61
0.8,80.37,61.87,0.92,375.4
65.81,6574.29,82.84,0.95,84.46
10.58,2805.77,31.38,0.92,332.17
4.19,132.93,73.68,0.94,315.32
0.94,129.5,78.91,0.83,304.81
46.31,3092.65,83.47,0.9,125.39
1.29,108.58,38.1,0.81,141.12
48.62,4532.93,93.06,0.88,387.61
0.27,50.68,18.33,0.87,145.92
2.6,62.92,39.76,0.78,183.22
34.84,5133.84,58.28,0.76,135.04
52.88,4275.37,82.14,0.96,378.69
0.1,13.81,9.36,0.91,214.87
0.18,39.65,14.91,0.97,243.31
30.64,664.17,61.07,0.85,31.57
50.44,3582.53,94.37,0.96,467.14
46.18,5253.73,60.27,0.9,264.59
18.96,633.56,46.55,0.8,340.43
2.75,71.86,49.86,0.92,374.44
3.61,642.81,6.62,0.89,202.39
52.2,4416.91,70.07,0.78,141.17
32.51,3128.31,79.67,0.81,116.16
0.19,39.83,15.38,0.88,61.79
74.06,1284.45,89.01,0.93,191.4
1.36,226.44,92.52,0.97,272.05
0.81,178.5,68.77,0.79,498.16
0.24,59.06,23.01,0.87,76.47
3.63,99.62,59.2,0.95,469.23
23.69,3257.51,60.74,0.94,189.28
2.75,52.46,34.31,0.84,419.96
19.84,5455.1,55.37,0.89,451.59
28.61,7665.57,79.97,0.94,122.27
1.0,135.77,66.6,0.76,380.22
0.32,91.16,30.54,0.88,310.36
5.07,702.12,12.71,0.92,376.75
16.0,2669.33,38.51,0.87,264.56
18.97,2870.71,40.64,0.84,200.42
0.27,47.83,19.12,0.75,421.22
37.22,3401.61,77.98,0.81,227.88
13.4,1306.49,37.29,0.9,151.57
11.03,1415.81,16.98,0.77,39.47
0.57,121.99,54.18,0.95,443.3
3.88,177.84,76.92,0.89,111.21
19.12,951.06,44.23,0.97,493.63
0.6,63.94,50.67,0.87,22.96
11.75,623.6,29.87,0.8,10.7
0.48,97.73,39.42,0.92,282.43
22.96,2716.14,65.87,0.76,12.99
1.97,73.77,47.75,0.78,71.7
0.26,47.96,18.94,0.91,496.46
16.86,3070.84,39.12,0.97,494.45
0.4,65.34,32.48,0.77,179.39
18.62,1927.19,48.79,0.8,68.76
0.8,60.37,46.73,0.96,312.31
38.38,3856.5,72.73,0.87,262.5
0.49,89.34,33.23,0.92,182.03
2.19,76.27,31.5,0.94,89.68
58.97,939.41,78.72,0.75,473.82
1.58,70.8,35.77,0.81,75.9
27.2,3563.21,78.31,0.91,312.79
0.44,86.87,31.36,0.98,310.49
3.54,347.85,6.16,0.87,444.35
0.15,8.02,3.45,0.89,112.91
0.11,16.54,10.25,0.89,54.2
33.58,6921.99,91.45,0.83,147.15
2.47,494.49,6.42,0.92,491.99
0.75,96.54,52.45,0.77,262.99
43.74,6411.55,99.75,0.87,355.44
0.6,25.76,20.57,0.78,356.62
20.99,3400.36,59.72,0.83,22.47
9.78,1667.64,18.91,0.82,108.73
0.76,114.74,66.24,0.83,336.9
2.0,265.9,95.51,0.85,256.09
61.02,6420.32,76.65,0.89,145.94
34.14,2298.99,70.16,0.94,404.69
0.79,55.29,37.35,0.94,68.79
33.31,2896.06,78.4,0.79,90.94
45.65,2784.71,95.65,0.85,203.5
29.51,3263.02,36.11,0.79,336.38
40.38,5370.68,84.73,0.84,36.23
26.1,5345.34,53.81,0.77,397.17
0.66,176.41,62.0,0.88,350.9
21.37,5106.61,57.77,0.77,343.34
29.69,1544.18,63.13,0.88,241.23
11.1,1334.11,18.9,0.75,406.27
19.63,3818.62,43.21,0.98,120.24
18.26,3444.43,49.89,0.92,108.78
0.51,50.54,29.78,0.79,306.13
12.4,700.12,30.35,0.92,434.91
59.24,7067.24,94.33,0.86,154.35
21.79,1067.67,63.07,0.78,408.03
34.36,8664.08,99.69,0.84,224.01
0.65,160.96,59.16,0.87,154.73
34.6,4770.55,95.17,0.83,305.17
17.37,683.65,36.65,0.8,319.05
40.78,4422.18,92.27,0.86,276.59
8.31,588.04,11.83,0.9,236.61
26.89,3791.41,54.06,0.89,135.6
1.19,263.46,90.17,0.79,29.73
6.61,161.96,86.77,0.96,36.01
0.51,126.85,48.15,0.89,164.46
0.1,11.25,7.13,0.82,261.72
0.71,113.07,48.3,0.94,290.61
29.55,5395.05,73.54,0.88,407.34
31.33,5906.01,82.14,0.82,366.01
0.97,230.99,95.42,0.85,473.51
2.41,106.42,53.05,0.93,332.36
24.94,1518.06,68.4,0.88,230.37
27.6,2263.27,56.03,0.8,50.47
16.34,2381.31,44.44,0.87,280.48
31.5,2769.12,41.44,0.88,147.86
37.27,1922.85,79.28,0.89,256.15
0.5,93.96,47.62,0.88,272.43
1.44,94.34,52.26,0.85,293.43
49.87,4731.37,96.63,0.82,373.24
27.5,3880.27,67.84,0.89,406.98
0.32,8.12,4.99,0.84,315.62
0.52,91.06,45.94,0.95,457.44
2.19,172.18,59.69,0.94,323.6
64.11,7905.81,93.86,0.96,387.37
7.79,1090.54,13.36,0.86,486.56
0.15,6.18,3.4,0.93,87.17
22.49,1591.77,47.77,0.89,141.55
0.19,10.35,5.09,0.89,130.74
0.16,24.92,15.3,0.91,184.6
30.89,1443.82,39.86,0.93,134.15
51.11,1343.96,87.43,0.9,227.52
4.25,113.21,52.72,0.89,245.6
3.03,131.15,73.14,0.93,48.7
1.45,259.64,90.68,0.83,221.05
49.21,6354.72,85.34,0.78,48.54
1.14,74.48,39.52,0.87,167.84
33.64,1661.61,78.95,0.97,323.88
18.27,2268.02,53.97,0.79,106.33
51.84,3141.08,74.12,0.87,468.52
1.64,128.38,60.59,0.77,121.18
17.02,2593.21,38.03,0.97,477.23
1.28,183.78,99.25,0.82,190.76
9.86,1319.91,19.85,0.76,213.24
41.77,3451.15,61.23,0.77,44.1
0.28,33.66,21.11,0.84,460.29
27.46,3207.43,75.56,0.92,182.62
65.35,7399.82,87.5,0.92,439.93
1.76,117.9,71.93,0.9,13.53
0.95,165.38,80.31,0.95,323.49
4.64,301.83,8.03,0.78,390.34
68.01,2006.06,82.81,0.93,263.45
0.92,31.94,16.94,0.86,38.14
1.54,85.27,55.16,0.96,432.19
0.32,35.96,26.38,0.79,473.93
23.31,2917.42,32.45,0.88,494.19
0.95,142.22,59.19,0.92,374.13
0.86,155.72,70.47,0.92,23.75
30.22,6999.63,75.99,0.93,265.96
3.48,813.29,9.32,0.82,373.5
1.59,267.87,98.04,0.77,243.42
16.28,1766.06,30.75,0.88,177.07
28.15,4928.42,63.26,0.93,302.11
3.79,153.5,67.61,0.9,38.74
8.66,1538.7,24.21,0.78,461.36
0.58,113.09,49.01,0.96,242.5
1.47,237.82,88.76,0.92,113.39
50.47,5992.78,92.58,0.76,312.43
58.24,1871.56,86.05,0.8,340.28
0.27,52.33,24.77,0.93,291.5
