vin_min,vin_max,vout_target,efficiency_target,power_in
47.41,60.61,30535.45,0.93,332.41
70.45,78.17,20721.19,0.97,410.23
93.27,106.89,19418.17,0.81,195.58
50.71,61.63,53495.95,0.85,146.0
82.4,100.98,27434.98,0.75,61.46
96.96,102.78,70099.51,0.83,47.01
71.07,89.04,28008.49,0.87,207.3
17.05,22.32,16947.62,0.93,70.81
40.59,44.12,23546.26,0.95,71.52
88.3,110.01,28507.75,0.81,246.8
35.9,43.07,23115.64,0.91,45.52
59.47,77.25,33989.63,0.82,494.65
89.25,106.06,39110.55,0.75,421.44
87.21,97.38,11572.53,0.77,239.92
67.69,70.09,67567.92,0.87,307.4
52.11,60.44,56044.4,0.85,460.09
65.26,77.31,23848.12,0.84,94.86
21.09,27.77,2879.93,0.8,39.59
54.55,68.34,37755.85,0.82,76.41
58.13,63.53,9945.55,0.82,311.35
32.05,37.7,26554.81,0.79,138.1
31.66,40.98,31541.95,0.89,103.43
65.72,79.25,59257.5,0.92,15.94
43.28,48.23,37414.09,0.92,436.14
30.81,40.62,15592.55,0.77,95.75
45.46,49.5,17241.97,0.94,49.52
69.17,78.89,28214.83,0.88,314.76
46.27,52.63,32014.13,0.8,157.36
42.83,45.97,18018.62,0.9,449.93
78.25,82.28,32460.07,0.75,223.76
66.99,79.64,29912.7,0.91,29.79
23.12,30.21,3036.66,0.77,445.15
82.14,110.06,12915.87,0.87,82.61
83.37,100.01,48647.92,0.9,449.34
16.15,19.96,6639.13,0.76,14.82
51.53,71.86,55250.48,0.93,92.11
35.62,42.01,23965.13,0.77,100.9
35.59,42.48,24050.86,0.91,498.65
13.91,15.85,12118.6,0.78,408.02
77.37,95.55,59253.48,0.97,197.84
63.53,92.28,24558.35,0.93,136.86
72.43,93.11,11017.92,0.97,209.73
12.68,14.45,2100.38,0.88,352.96
22.65,32.92,16066.17,0.89,17.02
40.54,45.61,29976.22,0.94,245.71
40.85,49.79,45692.91,0.98,77.73
17.32,22.41,9492.02,0.76,134.05
11.86,14.75,8780.52,0.9,128.3
69.22,75.15,31183.33,0.9,444.94
36.73,53.42,13219.47,0.93,218.15
44.39,46.86,7473.22,0.92,215.66
67.35,76.35,38415.57,0.97,17.82
32.56,39.41,23382.32,0.81,349.12
88.11,109.53,87245.94,0.83,362.1
66.94,85.67,50676.52,0.98,277.82
36.34,49.54,43177.71,0.87,163.34
23.9,32.73,11869.39,0.84,149.07
43.56,50.7,18820.02,0.98,81.34
35.63,47.33,6924.24,0.88,106.4
62.73,82.55,63534.09,0.87,206.07
81.61,93.36,15537.37,0.78,160.73
81.12,101.55,52808.42,0.9,62.37
26.63,27.81,17915.84,0.78,29.44
12.43,13.53,9587.39,0.81,248.33
29.51,37.96,7093.15,0.96,295.12
28.72,39.36,6131.54,0.78,321.94
18.03,23.71,4870.3,0.85,318.51
90.28,108.6,74412.14,0.84,379.97
41.53,45.49,6025.92,0.95,412.47
37.32,54.48,9086.28,0.79,476.65
17.83,20.73,3761.39,0.9,110.42
40.34,47.57,16410.07,0.92,473.02
53.57,60.91,35142.56,0.76,206.51
79.75,99.15,75405.22,0.81,133.45
62.55,64.21,58882.86,0.98,242.29
88.41,107.07,32656.95,0.8,474.94
54.79,62.61,14778.13,0.75,462.77
24.86,33.66,18358.84,0.97,381.1
85.03,110.53,17228.14,0.76,340.19
27.84,33.46,15275.48,0.81,306.7
25.38,28.8,7294.72,0.9,83.73
70.78,84.07,56042.61,0.87,255.11
75.14,93.44,14974.31,0.8,370.96
17.19,22.95,18348.78,0.85,468.32
85.08,102.23,29972.79,0.97,304.02
92.83,109.37,35379.26,0.88,35.07
10.5,12.16,5492.43,0.84,298.73
24.97,31.11,8018.82,0.77,144.25
36.06,41.34,11194.33,0.77,364.57
19.78,21.99,4629.85,0.94,176.15
36.22,45.22,32147.59,0.91,437.79
61.71,76.96,50563.85,0.96,275.88
32.96,37.35,8735.26,0.86,120.74
54.4,77.99,39203.22,0.81,425.48
12.55,15.74,13170.0,0.82,150.69
29.44,34.73,22014.7,0.93,58.68
32.48,36.03,10562.57,0.92,95.17
9.87,12.3,6285.28,0.8,146.79
91.92,107.25,88733.98,0.93,100.76
54.22,64.57,59853.4,0.87,213.09
20.49,26.77,18968.12,0.82,308.06
47.91,55.26,46888.46,0.95,390.28
40.51,53.68,17952.74,0.96,132.86
62.14,84.34,29008.98,0.91,263.69
87.33,117.64,35629.13,0.8,23.03
78.02,105.55,67758.58,0.94,101.79
69.1,94.05,78895.08,0.89,331.21
50.13,62.81,15068.41,0.89,181.26
73.84,94.17,28661.05,0.93,260.35
39.27,44.16,6445.02,0.82,388.64
64.68,72.03,54408.75,0.79,344.85
33.68,42.31,11795.72,0.88,404.28
63.84,90.86,60631.7,0.95,413.49
4.75,5.82,4471.69,0.88,230.22
19.96,23.82,11943.68,0.87,94.15
21.79,28.21,7864.52,0.88,322.4
54.59,66.55,44340.52,0.89,368.77
85.67,98.16,27596.45,0.96,230.08
11.34,13.48,1555.57,0.78,311.11
45.29,56.16,7628.3,0.83,35.52
30.8,40.6,30312.84,0.95,142.89
33.46,34.06,18578.61,0.82,131.35
11.92,14.6,4537.2,0.93,251.57
52.73,62.54,40543.09,0.87,360.34
70.58,99.68,20286.07,0.93,366.75
60.99,74.24,27364.48,0.92,203.27
37.42,46.43,7817.88,0.75,182.46
32.87,42.39,5011.33,0.77,250.42
93.99,96.58,29811.56,0.94,189.89
43.58,53.67,20660.37,0.83,290.22
25.38,29.3,6551.17,0.93,240.96
29.61,32.3,10367.15,0.92,238.65
49.59,62.19,51599.69,0.89,486.2
60.84,75.14,31430.65,0.95,214.57
50.37,71.07,56292.36,0.92,43.35
76.54,93.09,33736.72,0.84,268.36
59.9,65.12,61324.03,0.83,221.02
37.71,49.1,10966.32,0.87,320.52
63.03,84.0,52486.42,0.87,228.04
26.64,34.61,7537.53,0.75,416.09
31.21,42.5,17906.89,0.93,85.18
70.83,92.47,40072.18,0.86,193.76
80.95,102.98,21037.36,0.92,278.89
50.66,55.44,21478.06,0.82,225.81
73.26,99.54,26251.17,0.77,198.2
13.82,17.45,7978.29,0.86,480.55
27.44,39.8,20870.91,0.81,339.24
46.61,53.46,13030.25,0.93,153.89
76.27,83.12,28323.72,0.88,429.3
23.23,28.59,16446.0,0.8,336.18
38.52,40.4,32039.71,0.84,169.07
88.8,111.8,58689.73,0.86,460.65
19.21,24.88,16126.45,0.87,257.38
15.2,18.5,4745.42,0.91,132.68
45.18,56.38,42179.93,0.75,373.86
27.25,32.72,28250.83,0.98,208.19
25.72,33.28,9343.55,0.84,276.61
80.05,104.79,29713.93,0.76,29.06
3.28,3.58,1668.44,0.95,235.78
21.02,29.87,8045.13,0.86,61.57
72.66,89.74,83556.39,0.95,81.92
15.57,18.67,9975.94,0.79,353.74
79.73,87.02,51065.22,0.92,330.04
72.77,75.72,38014.05,0.78,182.25
85.87,110.36,66084.6,0.97,15.29
35.39,40.04,31855.45,0.9,400.31
11.82,14.42,9902.05,0.93,254.4
36.82,52.02,4474.12,0.9,469.54
38.52,41.2,7473.92,0.92,34.45
41.39,57.72,47171.73,0.92,194.08
70.48,84.56,59528.91,0.77,375.24
60.11,66.4,64176.84,0.95,381.74
81.71,107.89,27303.69,0.89,74.54
61.57,64.14,44034.5,0.91,281.61
9.04,11.68,9896.68,0.75,48.47
55.61,64.66,39284.01,0.9,58.62
30.83,38.59,10066.72,0.88,79.04
52.58,59.68,14463.41,0.83,184.53
85.6,115.27,31040.15,0.83,62.49
30.4,38.4,7552.57,0.9,440.66
4.01,5.44,580.24,0.9,426.21
74.08,90.12,61081.92,0.83,72.59
91.82,101.8,30562.84,0.98,124.49
32.87,39.71,21817.38,0.79,390.62
34.62,41.59,10061.91,0.8,352.01
75.09,95.41,9512.21,0.78,385.98
73.36,95.73,59613.61,0.9,360.75
78.92,98.97,78540.14,0.87,370.74
5.67,6.58,1136.18,0.82,264.42
56.28,80.73,64022.71,0.93,243.91
10.05,14.96,6649.52,0.78,82.93
88.41,102.75,47054.71,0.86,229.0
50.11,69.35,16874.57,0.94,143.14
35.73,47.51,36870.19,0.93,412.44
7.08,8.82,2810.82,0.97,205.28
10.14,11.94,3201.59,0.97,287.36
62.66,81.59,30190.19,0.88,139.56
63.68,70.52,44565.86,0.94,17.08
31.33,38.38,12051.05,0.8,163.93
21.07,24.28,13575.82,0.91,54.14
73.6,101.22,53552.97,0.93,274.83
66.03,95.44,72335.25,0.78,117.27
21.97,26.17,5241.32,0.87,147.53
45.12,54.89,8996.14,0.91,379.85
35.41,38.91,36735.15,0.76,128.1
70.74,96.53,45181.59,0.79,114.85
13.96,17.61,12429.05,0.89,197.07
85.87,102.35,23579.51,0.77,115.68
68.32,71.44,42985.34,0.75,394.88
51.17,53.78,22502.87,0.93,139.26
66.59,82.97,63544.54,0.95,385.83
63.47,65.95,9984.69,0.82,335.99
24.07,31.76,23289.8,0.88,71.56
84.21,105.27,44081.34,0.85,301.47
19.64,27.85,7170.01,0.95,244.43
84.31,96.55,36434.61,0.83,80.01
90.87,102.99,17808.66,0.85,435.76
38.59,51.09,6194.07,0.76,274.81
23.32,31.73,17323.87,0.84,145.48
49.48,65.65,12124.79,0.97,292.79
55.15,69.79,38241.97,0.8,77.26
9.27,10.72,5703.37,0.81,380.85
18.15,26.01,6724.82,0.88,261.62
48.94,56.87,7553.15,0.92,467.46
15.26,19.87,2033.79,0.94,194.79
13.24,16.49,14498.41,0.89,226.39
45.17,60.87,47493.19,0.81,227.61
12.14,16.66,12796.55,0.95,473.28
64.83,81.28,26710.88,0.89,442.77
22.43,28.69,12180.23,0.82,51.28
11.63,14.77,8086.49,0.87,477.5
84.3,115.87,36719.96,0.75,25.59
26.18,28.92,23519.1,0.79,465.52
42.83,53.25,15750.43,0.82,354.08
41.72,53.71,27616.23,0.94,353.21
90.69,107.58,62319.22,0.94,373.19
4.74,5.89,4367.67,0.81,58.58
8.4,9.94,8687.12,0.75,251.99
85.52,95.99,23594.31,0.75,323.2
30.22,33.15,3315.72,0.81,62.01
33.3,40.17,33287.15,0.77,106.98
14.15,16.32,13140.73,0.93,197.04
45.52,60.79,7851.05,0.98,306.29
37.93,49.99,21612.95,0.92,180.26
57.05,74.24,39298.3,0.77,118.46
88.23,113.87,84266.56,0.88,304.99
83.91,103.95,41900.87,0.77,397.87
55.16,66.59,29201.53,0.93,446.52
72.51,94.19,57591.64,0.78,115.28
29.39,37.77,27918.58,0.76,164.14
54.39,70.84,10947.91,0.94,263.61
54.94,74.67,17386.17,0.93,382.6
81.22,111.86,64131.53,0.9,122.1
64.95,81.95,68583.82,0.91,210.02
33.31,35.11,22368.77,0.8,354.82
69.69,81.59,19797.84,0.82,97.66
24.6,30.05,23311.86,0.84,390.12
4.34,5.16,2748.14,0.92,12.94
37.13,38.65,22453.55,0.84,158.29
4.29,5.3,4483.53,0.87,174.05
88.76,109.28,39266.53,0.81,132.11
86.97,99.72,87006.3,0.78,371.72
5.07,5.59,4935.72,0.81,35.04
60.68,70.21,15691.07,0.91,173.93
21.61,29.5,14061.18,0.85,250.43
57.38,69.92,23166.34,0.92,485.31
8.05,10.46,6162.45,0.91,19.4
22.48,29.27,24610.11,0.94,228.66
70.21,73.06,38888.1,0.83,276.26
96.72,118.08,54264.07,0.79,444.48
21.78,27.07,17564.4,0.89,17.8
74.98,91.89,45804.38,0.86,91.01
55.86,77.18,58947.16,0.9,332.85
85.79,99.19,80343.66,0.92,178.2
10.07,13.43,7104.23,0.83,383.74
16.18,22.37,19435.75,0.81,79.05
16.06,19.32,16018.78,0.79,314.64
67.26,79.81,27254.01,0.94,379.95
12.85,15.39,9390.36,0.88,176.42
9.89,12.31,3719.96,0.85,340.2
47.24,56.45,8276.71,0.93,389.61
77.77,109.43,83839.83,0.85,185.72
68.21,84.96,17575.9,0.88,360.24
73.47,94.68,76505.87,0.89,349.02
5.61,7.81,1681.32,0.83,68.52
16.42,19.81,15117.51,0.86,296.12
4.13,5.69,877.99,0.89,383.09
64.42,71.13,53089.52,0.8,136.23
70.26,82.33,50157.91,0.9,145.12
4.34,5.61,2532.14,0.97,241.24
13.99,17.64,10401.53,0.82,337.27
48.92,61.72,28002.5,0.8,470.33
97.25,99.17,80334.87,0.85,366.7
35.01,46.05,5426.7,0.86,28.02
33.92,44.49,13816.06,0.81,190.23
78.31,87.88,13773.05,0.86,345.68
73.33,75.56,29515.93,0.95,239.04
87.51,90.38,45570.98,0.96,302.64
5.81,7.09,960.68,0.95,177.98
66.99,69.63,41712.77,0.9,143.1
86.11,110.55,21732.21,0.93,483.36
24.17,29.16,4046.94,0.8,476.99
51.43,53.08,28568.28,0.92,204.37
28.54,33.7,26786.25,0.84,485.97
43.61,59.16,35759.6,0.79,339.27
34.66,46.86,32421.89,0.87,355.65
58.72,69.39,41182.29,0.82,234.81
57.48,64.77,27505.49,0.83,121.12
93.16,116.0,30716.71,0.94,332.09
19.79,20.85,15910.44,0.88,222.69
73.53,80.34,14309.36,0.93,231.87
36.7,42.36,28988.68,0.92,370.38
44.28,60.46,27876.71,0.85,479.44
53.11,64.36,41194.53,0.97,206.98
39.11,40.29,16002.53,0.87,229.06
71.51,88.13,17125.28,0.76,392.77
53.98,68.94,29155.7,0.83,186.08
41.92,56.12,24386.42,0.91,82.65
40.8,47.3,11328.5,0.84,135.1
16.34,20.88,8813.43,0.97,144.56
51.26,57.82,47208.34,0.8,221.97
67.76,84.97,38998.7,0.78,215.05
42.38,54.39,21733.38,0.89,296.57
53.28,61.61,19622.55,0.9,57.65
66.22,85.23,23985.24,0.88,28.66
14.27,18.24,3927.47,0.9,18.97
41.48,52.41,5241.24,0.95,351.87
5.65,7.65,6150.01,0.96,324.98
45.35,50.5,30441.61,0.78,94.71
13.6,17.71,14697.86,0.8,125.66
71.18,93.3,20175.11,0.98,414.98
43.82,61.38,37142.71,0.84,137.36
4.89,5.97,2622.4,0.93,358.77
60.58,80.52,41029.81,0.77,141.86
25.32,32.7,8021.72,0.84,136.19
48.63,53.3,44286.37,0.9,278.5
16.65,19.49,18779.61,0.91,483.75
80.91,112.94,13497.17,0.89,131.86
14.6,17.67,7563.39,0.76,292.22
85.62,101.75,26514.44,0.85,44.29
83.84,94.79,84411.75,0.79,81.73
14.89,18.13,6919.81,0.85,64.7
43.66,51.15,48219.94,0.92,268.03
13.81,15.1,4543.42,0.75,296.66
42.81,45.84,40939.77,0.75,153.76
14.39,16.66,12505.05,0.76,491.12
54.3,61.57,34119.64,0.78,448.54
6.64,7.26,1933.59,0.97,402.89
93.45,115.62,77848.51,0.88,346.27
20.42,23.4,8060.32,0.96,287.17
9.2,12.71,4251.18,0.81,441.99
38.14,52.34,36056.61,0.98,173.92
52.03,75.74,23930.43,0.93,292.35
46.09,62.96,35913.52,0.77,468.73
42.53,46.81,27678.59,0.87,162.81
4.73,6.75,2374.53,0.76,61.62
74.27,89.82,72443.15,0.79,47.05
37.59,48.6,38399.96,0.92,263.9
10.4,14.3,8955.09,0.83,244.82
20.91,27.52,15929.44,0.93,101.22
78.8,93.65,40232.61,0.95,335.25
40.98,48.97,37714.74,0.97,355.4
39.96,50.1,28869.08,0.97,448.73
57.56,58.62,38289.02,0.92,414.98
88.57,106.18,22017.07,0.94,472.38
81.12,104.88,50842.44,0.76,335.62
86.68,100.84,22757.09,0.94,115.74
60.91,78.39,21454.3,0.93,145.57
60.8,63.41,15138.77,0.9,181.87
49.71,59.63,40365.07,0.96,364.56
7.58,9.86,1110.75,0.8,433.46
81.86,98.43,64597.21,0.79,326.66
92.8,104.71,81822.81,0.88,396.99
71.85,83.92,20521.1,0.92,71.98
20.74,24.02,21278.28,0.76,74.19
75.94,95.56,43313.04,0.97,347.29
79.38,108.41,88156.86,0.98,59.9
16.85,19.58,14030.51,0.87,314.75
46.8,55.48,24205.45,0.83,423.71
87.86,94.71,11419.05,0.83,442.47
26.87,36.05,15363.15,0.78,263.71
68.42,77.71,21468.52,0.84,378.53
88.59,101.19,74591.64,0.86,385.19
4.76,5.26,1158.22,0.96,19.05
54.45,63.0,41450.96,0.87,279.15
79.35,105.31,56903.82,0.86,113.88
42.07,51.95,18434.04,0.88,219.06
25.07,28.05,15872.22,0.83,310.42
8.14,8.63,4263.93,0.87,361.52
7.49,9.67,2722.53,0.78,489.26
79.06,96.93,31320.45,0.85,432.17
51.81,60.21,6110.88,0.9,128.21
57.18,60.3,12248.17,0.92,66.38
21.63,24.98,11593.07,0.87,241.98
62.87,76.95,49822.91,0.89,252.13
35.82,47.52,11684.95,0.78,466.47
74.18,80.87,45979.21,0.95,265.74
52.04,62.19,7269.39,0.9,194.6
13.21,16.64,8099.39,0.86,297.16
73.84,107.05,44649.8,0.96,493.59
30.2,33.72,20104.23,0.87,139.48
8.57,10.65,3223.36,0.75,43.55
17.15,21.98,5226.02,0.86,410.02
20.91,24.04,19960.53,0.79,102.77
63.62,82.97,35538.7,0.84,497.39
36.85,44.86,31601.96,0.93,482.24
58.63,72.45,63556.17,0.86,439.28
62.28,68.36,28492.35,0.91,87.87
44.16,59.24,11790.59,0.86,195.3
39.52,49.98,11185.54,0.94,67.47
7.48,8.88,3738.36,0.91,154.98
17.81,22.12,16452.08,0.84,480.31
6.97,8.9,1931.25,0.75,268.12
89.57,109.67,66920.47,0.8,459.32
53.41,64.74,22027.39,0.75,426.74
37.55,47.58,4586.35,0.79,309.08
67.05,87.79,14782.34,0.95,139.37
13.03,17.83,15891.61,0.94,294.0
75.99,88.15,45237.84,0.8,186.96
18.7,24.88,19660.78,0.93,30.26
26.45,34.5,20298.88,0.91,390.14
85.74,103.21,15416.47,0.76,154.52
26.64,32.7,5650.2,0.96,366.02
79.03,93.82,57637.74,0.94,498.32
15.95,18.98,8393.57,0.81,328.54
8.51,9.32,1986.88,0.76,259.82
38.83,46.68,16141.12,0.88,58.93
25.97,35.04,5270.55,0.76,71.72
70.39,76.82,10060.51,0.83,137.43
36.84,45.44,16807.44,0.92,327.87
36.35,49.32,25912.98,0.85,144.74
8.7,9.09,1447.61,0.93,332.25
48.68,52.97,24281.12,0.95,141.07
66.54,89.63,53981.86,0.87,151.6
43.61,54.8,44170.46,0.77,427.39
10.62,14.22,9114.8,0.84,131.25
72.75,88.6,66524.01,0.84,308.0
74.79,109.77,39517.84,0.96,313.98
74.19,85.18,70329.92,0.84,341.6
75.17,90.8,26248.07,0.89,301.1
38.2,49.68,24741.84,0.84,310.02
56.36,67.08,53689.57,0.97,120.01
5.28,5.66,2610.39,0.84,415.45
28.28,31.22,24632.5,0.97,84.83
51.49,61.76,7160.95,0.86,467.65
74.59,91.04,72192.2,0.98,192.08
84.49,103.05,81275.57,0.84,391.61
77.94,87.54,21846.5,0.86,382.23
19.03,26.73,8863.14,0.78,473.49
5.92,7.26,2731.47,0.9,25.53
40.36,58.45,34342.02,0.96,416.98
82.74,99.67,48638.45,0.77,215.62
62.78,78.24,42353.01,0.91,118.86
39.64,49.27,25135.53,0.9,436.52
84.3,106.34,76691.21,0.9,34.46
61.6,66.21,49513.34,0.89,396.88
88.79,112.87,62176.18,0.87,140.98
93.53,112.98,45176.47,0.75,13.75
36.75,54.89,41193.27,0.76,419.94
38.35,46.24,9597.47,0.82,42.3
3.47,4.36,1075.76,0.95,154.89
87.16,101.12,66172.03,0.93,208.65
10.91,13.1,8533.83,0.93,152.86
76.51,95.47,68848.8,0.9,487.19
3.69,4.53,1750.76,0.85,82.28
37.79,46.94,28448.29,0.93,69.51
74.93,105.17,78943.78,0.92,257.38
59.32,78.33,38684.9,0.75,347.15
85.25,106.72,80491.1,0.85,472.65
25.88,31.59,3963.0,0.91,394.73
56.21,74.98,36445.86,0.77,72.04
44.87,52.75,31260.31,0.76,172.07
42.41,50.3,16779.02,0.81,16.66
27.58,29.48,7842.82,0.93,349.76
49.48,66.68,18183.56,0.93,358.79
73.99,94.28,14061.9,0.92,468.87
78.45,108.57,31884.97,0.81,344.39
74.8,97.0,61520.52,0.83,109.63
83.84,101.62,65730.51,0.77,171.07
40.77,53.26,40279.05,0.96,491.04
25.42,36.6,17077.99,0.85,27.47
41.04,49.03,22902.45,0.97,462.28
36.87,47.11,17627.39,0.89,125.87
30.3,39.89,8076.06,0.76,263.82
48.99,57.35,25953.6,0.76,439.17
83.79,110.09,60615.72,0.93,144.33
79.69,98.91,11259.24,0.88,65.5
82.13,95.2,16496.09,0.8,213.97
55.87,81.76,61541.38,0.93,99.14
5.52,6.23,3765.63,0.78,400.65
49.11,63.95,23482.12,0.92,483.75
78.88,101.91,9877.68,0.78,456.08
32.06,42.79,16232.5,0.93,405.52
69.0,80.04,63851.43,0.87,488.46
5.39,6.17,2635.83,0.79,356.95
4.54,4.79,3793.36,0.86,293.03
59.98,71.14,14313.14,0.96,111.87
47.26,69.61,17241.26,0.88,359.7
66.5,90.02,69379.7,0.77,71.99
87.79,94.55,70889.06,0.82,226.83
89.53,105.02,16044.43,0.81,419.34
57.65,78.02,66150.41,0.77,104.0
11.76,13.35,9264.17,0.82,286.49
79.47,102.59,39309.83,0.77,112.94
13.0,18.81,11983.46,0.79,176.5
13.36,18.61,1696.55,0.87,499.19
65.01,75.15,13218.41,0.75,460.79
38.19,44.0,14508.1,0.84,298.3
66.86,89.27,47074.33,0.78,173.24
4.24,5.27,1249.98,0.86,466.66
57.38,77.18,16979.37,0.78,321.28
31.53,42.37,32764.81,0.92,175.63
25.66,35.03,16634.72,0.93,338.72
37.46,48.32,26609.24,0.88,131.3
69.27,96.13,31962.89,0.8,440.59
32.3,39.04,29206.75,0.9,357.85
30.46,35.69,10999.86,0.95,23.34
36.08,48.6,39713.48,0.92,49.92
66.75,86.73,33083.14,0.77,199.5
68.74,85.02,50901.12,0.86,149.75
57.61,67.51,8094.45,0.83,201.88
34.75,40.53,11589.1,0.79,72.41
53.3,65.57,20124.69,0.92,88.38
11.91,15.99,2883.25,0.84,433.28
79.81,87.94,83024.75,0.83,263.98
37.82,55.07,38260.53,0.83,107.04
41.03,56.06,42816.96,0.88,176.9
61.06,80.78,54659.77,0.8,39.74
11.15,13.84,9666.09,0.95,285.44
61.09,71.72,49296.22,0.9,290.31
7.64,8.65,1375.7,0.9,16.75
50.4,57.73,35423.83,0.89,215.51
54.91,64.24,31695.75,0.96,294.69
60.48,80.82,45763.52,0.91,389.36
9.85,11.68,6789.49,0.75,240.64
87.02,98.84,35495.13,0.94,473.5
59.18,67.33,58457.03,0.85,420.48
78.07,102.63,46775.43,0.8,216.47
7.19,10.2,4445.02,0.89,392.18
36.95,49.85,23511.08,0.79,156.17
3.74,4.63,3664.51,0.84,101.03
16.15,23.48,9250.63,0.96,323.94
17.59,23.08,5279.67,0.79,62.51
63.49,74.87,45122.83,0.84,433.87
81.35,94.0,22446.98,0.94,174.85
28.09,36.44,30161.6,0.77,13.7
26.45,30.49,23784.33,0.98,90.97
87.3,102.5,26899.32,0.86,109.67
44.5,62.06,51071.9,0.89,444.09
13.03,17.27,3370.91,0.78,427.8
64.94,79.84,14045.08,0.96,133.5
