vin_min,vin_max,vout_target,efficiency_target,power_in
40.5,45.78,973.26,0.82,406.92
46.58,48.2,3381.96,0.8,314.15
11.32,14.21,712.61,0.95,71.05
68.17,84.48,7149.25,0.91,408.16
54.2,65.47,4587.23,0.77,312.55
16.31,21.08,1518.78,0.77,75.89
68.05,80.51,5619.7,0.95,196.29
3.49,3.74,293.56,0.87,228.04
70.26,88.53,6041.87,0.75,132.02
37.05,42.06,2843.39,0.92,405.56
36.26,40.83,2440.24,0.77,287.41
81.91,90.24,6344.48,0.77,316.12
30.4,43.3,1837.48,0.89,54.13
86.8,112.92,9381.82,0.98,439.49
92.17,109.56,5050.03,0.82,329.71
50.57,69.7,3052.46,0.93,439.42
88.39,104.06,6343.42,0.83,325.62
55.61,61.71,2372.19,0.76,376.06
74.53,89.69,1180.25,0.79,14.91
66.68,75.59,3763.35,0.85,163.64
69.85,79.35,4162.83,0.79,459.15
59.85,86.27,7146.45,0.95,445.56
68.42,84.78,6442.06,0.77,223.46
46.6,54.55,2772.39,0.8,256.42
55.35,71.8,723.87,0.96,192.84
22.97,30.0,644.18,0.95,434.78
11.07,13.28,495.08,0.77,459.3
39.26,48.85,3997.52,0.9,256.1
9.0,11.17,139.05,0.88,264.51
62.3,77.25,1562.58,0.8,137.2
17.25,17.8,1298.18,0.85,39.98
11.29,13.35,616.27,0.88,478.02
36.27,47.67,617.56,0.76,411.24
68.41,83.74,5085.97,0.98,74.38
60.8,79.1,1713.09,0.92,420.6
59.99,71.92,6377.66,0.75,214.46
25.51,29.66,2125.83,0.9,141.14
75.03,89.79,6345.5,0.91,393.97
8.01,8.92,720.88,0.75,311.21
16.39,23.11,1154.91,0.97,164.66
55.92,57.14,730.92,0.76,148.56
16.54,19.4,756.01,0.94,158.63
9.95,12.16,553.31,0.78,90.86
30.41,35.93,1719.28,0.82,229.74
5.4,7.03,446.34,0.9,159.57
53.24,65.79,2071.92,0.89,476.12
54.33,64.31,2541.05,0.98,401.94
14.45,17.5,188.21,0.76,27.88
36.63,46.42,2075.13,0.77,19.89
59.42,63.89,3651.59,0.9,485.17
7.01,7.95,178.28,0.89,409.42
31.11,37.56,2790.76,0.93,421.49
44.19,51.53,1037.48,0.86,150.63
80.48,109.16,8296.79,0.93,373.4
52.66,56.47,4086.64,0.98,386.38
25.73,29.6,2222.14,0.95,327.51
31.91,39.52,1959.72,0.93,28.5
30.54,43.21,988.81,0.93,343.08
18.39,22.19,609.72,0.76,45.85
22.59,26.95,766.37,0.83,400.75
26.38,32.07,620.48,0.76,244.73
76.16,83.51,1560.09,0.91,19.33
7.97,9.58,518.52,0.87,496.63
27.31,32.5,529.54,0.91,227.88
56.42,62.79,2889.27,0.81,323.29
41.17,51.06,3932.98,0.83,46.41
21.6,28.45,1671.14,0.84,86.8
33.09,37.09,585.93,0.79,193.77
27.96,30.81,2568.66,0.77,170.11
16.7,20.16,867.32,0.84,470.76
20.7,24.09,1756.44,0.79,238.47
42.69,49.72,4456.73,0.96,428.98
53.44,66.57,1790.03,0.84,287.14
19.43,23.49,1608.57,0.84,82.52
33.57,41.41,1144.44,0.77,92.16
94.46,111.21,3473.06,0.94,219.94
47.22,61.84,2626.95,0.87,189.74
7.55,8.15,666.95,0.75,499.26
63.33,79.86,5503.66,0.91,395.51
49.48,68.35,3486.09,0.86,290.23
37.08,38.21,1404.07,0.79,90.02
63.05,82.55,3975.54,0.85,43.66
14.02,17.51,1673.76,0.85,124.97
19.79,22.09,1808.79,0.85,333.88
73.13,96.23,8069.21,0.94,389.54
38.51,42.56,2364.0,0.89,255.06
29.69,32.81,452.21,0.89,388.87
54.45,70.63,3011.64,0.97,313.36
53.27,71.62,809.73,0.91,370.67
25.3,31.84,1924.84,0.97,323.61
4.87,6.17,147.34,0.97,196.92
38.15,48.5,3920.77,0.82,455.11
80.11,83.59,7771.18,0.79,13.41
43.44,59.7,3142.51,0.96,211.71
10.21,12.16,785.66,0.95,176.96
66.32,81.18,2863.49,0.93,51.33
39.44,45.06,2705.61,0.96,454.13
67.1,68.09,3153.42,0.78,350.64
93.19,108.44,7192.79,0.88,124.8
49.22,58.69,1662.68,0.93,216.28
13.32,15.67,1083.22,0.94,420.15
40.29,48.88,1114.47,0.94,349.25
47.77,62.83,4573.56,0.92,221.4
54.53,67.83,1585.14,0.77,401.87
73.53,105.27,6334.02,0.81,399.7
69.22,85.25,7192.69,0.91,375.93
20.08,24.02,629.0,0.95,327.93
67.78,84.34,1853.79,0.87,219.15
13.24,15.94,476.71,0.88,71.81
29.53,40.35,721.76,0.8,77.17
89.17,100.75,6193.89,0.94,57.53
40.78,43.69,3736.21,0.97,272.64
5.21,6.03,327.78,0.96,448.48
55.07,60.53,3030.21,0.8,61.78
40.41,56.28,1836.3,0.91,171.54
47.58,49.71,1683.74,0.9,162.81
31.5,32.55,2907.38,0.89,84.87
54.59,67.46,2756.06,0.84,257.14
34.64,44.23,2401.03,0.78,214.76
51.15,72.63,5286.44,0.76,196.15
26.86,28.58,485.58,0.88,483.3
52.46,57.97,2447.86,0.96,420.17
41.68,50.03,1563.03,0.95,43.25
57.09,69.32,6108.49,0.82,362.18
16.44,21.99,409.91,0.87,134.08
12.4,17.63,451.33,0.83,288.06
33.61,34.73,3318.82,0.87,178.44
14.79,18.94,1331.45,0.76,195.56
19.84,27.69,1306.83,0.86,49.43
56.42,74.69,1304.82,0.78,84.65
12.1,15.65,279.82,0.76,390.23
36.71,48.95,4372.22,0.84,13.41
60.88,71.65,2267.84,0.97,236.23
87.73,99.23,7524.56,0.75,371.48
21.75,28.31,2550.48,0.97,180.22
8.54,9.03,840.54,0.77,148.82
77.36,104.47,7321.64,0.82,441.69
5.82,8.49,662.98,0.85,38.12
72.51,100.91,6745.0,0.76,106.27
63.26,78.38,4597.21,0.82,405.89
25.06,28.79,1836.42,0.9,340.8
73.45,94.26,6660.01,0.83,95.61
25.27,33.19,314.87,0.98,328.76
80.81,91.5,7900.33,0.9,153.48
40.0,50.96,2730.2,0.86,15.17
58.07,73.16,1692.44,0.96,113.78
72.94,81.46,975.67,0.8,478.92
64.64,75.77,4803.18,0.79,478.01
52.34,68.26,1843.99,0.78,409.09
39.5,52.43,2560.87,0.84,210.56
27.58,28.1,2157.35,0.92,336.15
20.91,27.71,1654.87,0.97,201.6
14.29,18.46,537.08,0.85,268.14
87.39,97.18,3913.79,0.91,367.32
19.26,22.39,1901.66,0.91,235.34
78.29,101.34,8326.04,0.75,137.04
87.87,99.54,2874.52,0.92,286.69
71.49,85.29,5488.46,0.9,68.78
4.26,5.8,142.67,0.87,261.8
72.63,86.74,6455.85,0.77,469.48
10.74,13.58,823.53,0.89,493.56
88.93,108.55,6875.73,0.83,306.37
56.82,71.71,1160.4,0.76,234.24
45.88,55.51,4642.55,0.83,76.36
37.23,53.22,3330.77,0.97,72.73
72.18,98.57,6267.74,0.97,343.91
91.76,111.71,9188.16,0.89,75.86
21.74,24.84,869.06,0.81,406.56
42.62,56.44,4219.71,0.79,98.17
83.11,94.03,931.36,0.88,334.67
58.2,69.36,4580.19,0.83,361.46
10.76,11.57,827.83,0.95,145.04
78.34,90.47,6729.73,0.93,145.13
67.43,83.8,1928.76,0.9,194.14
63.27,87.72,3147.45,0.82,164.23
48.87,56.77,3504.72,0.97,486.59
65.58,80.42,1076.67,0.92,344.21
52.86,68.3,2336.19,0.77,346.62
65.57,84.76,7365.74,0.75,221.79
73.45,94.1,1308.35,0.8,382.08
56.98,58.87,5103.55,0.81,404.62
13.71,16.46,1435.35,0.79,143.6
22.13,28.17,2354.99,0.76,367.23
53.26,68.33,3647.18,0.76,335.69
9.81,11.24,540.32,0.86,108.57
44.54,53.01,1619.91,0.89,294.15
24.01,33.84,464.19,0.92,133.38
26.64,38.26,1922.77,0.95,204.96
71.07,76.54,2834.53,0.97,385.62
22.33,26.38,1134.8,0.86,62.43
47.83,65.23,3409.76,0.76,11.64
28.3,36.84,1340.59,0.78,176.83
16.85,20.33,205.27,0.95,498.94
25.17,28.31,1469.55,0.81,435.4
54.94,69.94,4632.55,0.86,136.86
26.38,29.78,387.78,0.97,275.79
77.53,80.63,4046.37,0.94,116.78
47.88,57.8,570.06,0.86,199.41
60.32,80.18,2336.23,0.89,108.63
30.26,34.39,812.86,0.85,190.95
71.85,87.86,2392.03,0.81,61.72
68.28,93.05,6398.16,0.84,231.89
32.19,39.56,3177.53,0.87,250.08
22.14,25.02,1090.9,0.95,455.68
68.46,87.09,4862.74,0.78,492.05
80.43,102.05,5469.82,0.94,469.83
44.83,51.07,3399.37,0.87,89.94
27.0,33.32,2604.18,0.96,370.13
36.8,43.73,844.3,0.89,407.93
23.56,28.62,891.93,0.79,236.08
61.76,65.93,3012.0,0.92,160.93
23.24,30.05,544.65,0.96,496.01
67.46,77.51,3662.31,0.92,363.28
19.16,20.95,1290.1,0.82,401.22
77.17,88.74,6903.79,0.76,88.51
29.68,40.2,2908.6,0.88,40.61
25.32,31.59,1141.52,0.92,312.3
5.78,6.72,463.07,0.87,333.14
69.87,81.59,2170.29,0.98,388.92
41.59,55.02,3024.25,0.75,393.11
82.76,101.61,5878.49,0.82,256.08
68.71,81.46,5298.37,0.78,336.63
25.49,30.0,1684.37,0.89,268.4
42.43,56.88,3757.0,0.94,240.13
55.75,67.5,3582.61,0.84,401.91
76.11,97.88,5723.67,0.78,421.06
67.61,80.29,4408.86,0.85,162.58
27.53,38.49,3146.17,0.84,375.16
12.25,12.6,813.68,0.88,370.64
73.73,95.27,2830.33,0.87,306.67
93.38,110.53,8012.33,0.83,158.61
9.9,11.66,548.78,0.83,147.08
85.61,101.89,4064.25,0.84,285.35
86.17,87.61,5892.51,0.89,447.58
80.27,97.38,3945.7,0.93,299.71
39.91,48.86,4015.23,0.83,206.71
70.17,87.48,7578.54,0.91,214.62
14.71,16.12,1149.35,0.92,370.63
66.36,91.79,1301.1,0.91,322.38
10.97,13.25,241.1,0.92,84.66
41.04,48.13,4067.23,0.87,36.31
40.26,50.16,1683.89,0.9,14.36
69.77,81.53,4558.12,0.96,343.42
53.5,57.39,1709.94,0.94,141.83
58.16,79.57,5038.39,0.98,235.65
37.43,47.99,4447.3,0.9,230.56
74.16,92.75,3385.59,0.87,157.22
45.66,53.38,2203.52,0.96,139.85
35.04,44.44,1339.07,0.97,194.56
41.3,58.55,1973.91,0.78,193.83
51.88,62.49,1505.32,0.85,55.6
53.14,74.82,4172.53,0.97,430.23
74.43,87.24,4116.93,0.82,317.51
66.67,78.51,1886.53,0.94,55.38
28.31,40.98,648.43,0.76,334.87
60.28,64.52,6021.48,0.92,324.51
14.19,16.36,905.33,0.76,207.59
36.96,48.21,2092.72,0.94,290.64
73.88,91.06,2342.44,0.96,253.02
71.1,84.35,4386.39,0.97,251.51
58.32,75.7,4762.53,0.88,424.14
78.43,107.59,994.74,0.98,383.13
50.08,65.39,3167.46,0.86,368.04
17.75,25.07,1455.02,0.81,457.89
37.21,43.61,3730.56,0.9,252.23
60.91,83.41,4488.98,0.92,362.87
68.78,84.51,6797.88,0.96,66.31
25.41,29.14,709.48,0.76,200.67
22.68,25.81,2247.22,0.95,427.97
26.31,30.14,1879.24,0.98,463.36
81.34,94.88,5832.72,0.89,441.23
69.47,75.67,4634.2,0.88,281.1
32.67,39.52,666.1,0.86,388.59
5.2,6.03,479.74,0.94,499.0
53.43,56.97,4982.75,0.93,483.33
94.01,105.68,2315.46,0.89,17.05
41.68,55.33,1261.41,0.87,479.79
26.19,37.82,1629.12,0.86,289.99
10.98,16.13,1203.26,0.83,466.23
63.91,72.86,2106.74,0.79,347.51
85.9,101.79,6324.76,0.83,13.32
27.86,33.78,1876.29,0.93,188.18
18.58,22.9,288.06,0.9,484.92
39.73,54.11,662.86,0.93,302.75
52.15,64.84,1177.23,0.93,423.61
36.94,47.87,3320.74,0.81,25.3
38.5,47.48,1427.62,0.93,464.65
55.41,69.71,3418.72,0.82,243.24
13.48,18.13,1267.8,0.84,165.12
58.99,71.51,6185.09,0.85,162.32
16.12,21.74,876.95,0.77,267.36
65.61,81.96,6493.93,0.77,365.74
18.29,23.02,553.43,0.93,151.39
77.28,94.47,2360.25,0.81,271.17
73.6,96.04,7547.81,0.91,200.32
22.7,29.93,2379.45,0.83,382.02
85.22,107.52,1813.73,0.98,218.56
38.2,49.66,2503.28,0.76,279.24
5.01,6.0,157.69,0.89,420.6
39.1,48.4,2220.3,0.81,479.65
38.86,46.12,1152.59,0.76,404.58
69.37,92.51,1342.59,0.93,30.36
18.49,25.75,1851.37,0.76,404.15
57.16,75.56,6263.69,0.84,156.15
32.32,36.24,2945.11,0.97,234.37
34.8,36.87,3019.85,0.83,126.84
77.89,98.19,4665.96,0.9,95.22
88.04,104.66,7568.82,0.82,18.11
76.83,88.43,4378.82,0.95,79.52
40.99,41.92,3778.62,0.89,128.62
4.59,5.49,183.03,0.83,224.39
89.75,100.6,5871.11,0.78,49.76
34.02,38.34,2354.79,0.8,441.71
86.73,110.28,1164.97,0.86,446.96
12.18,14.99,404.07,0.98,117.94
14.01,15.11,1241.29,0.83,157.44
13.69,18.68,367.24,0.94,474.98
34.91,38.48,1387.04,0.85,213.29
4.32,5.15,466.85,0.76,400.7
45.47,60.71,4411.36,0.85,228.28
27.05,31.8,456.1,0.9,304.58
34.67,36.42,1828.4,0.79,233.19
25.93,29.07,1710.55,0.96,134.34
25.29,29.56,402.43,0.84,352.2
82.94,98.84,5815.48,0.89,304.34
59.48,77.45,715.34,0.76,218.97
55.0,81.71,3975.31,0.78,305.91
71.52,93.78,2106.28,0.96,419.47
26.53,36.93,1131.92,0.89,52.31
17.37,21.17,1084.57,0.77,177.64
14.88,18.59,499.59,0.92,394.87
56.73,79.77,4207.03,0.95,490.16
84.81,89.59,2311.96,0.81,25.08
46.44,58.75,2502.37,0.88,54.4
60.25,83.51,3965.99,0.76,249.92
23.88,27.25,1212.79,0.91,295.06
66.68,70.35,3677.11,0.87,203.96
55.21,68.03,3936.66,0.94,418.54
43.39,50.24,1207.8,0.81,237.79
87.74,88.9,1413.66,0.79,465.05
41.7,54.77,3996.93,0.92,202.83
32.17,41.04,1992.96,0.8,347.81
72.41,90.19,4129.74,0.9,393.4
7.1,7.82,715.31,0.8,49.98
73.43,100.57,982.98,0.93,455.74
12.2,16.72,965.6,0.77,420.7
10.83,13.03,445.82,0.94,167.97
69.32,90.42,8265.33,0.94,357.45
70.18,84.6,3216.48,0.95,304.43
3.34,4.36,217.99,0.93,207.64
14.73,19.42,229.25,0.79,498.29
61.11,88.39,945.67,0.92,374.97
12.93,15.67,577.0,0.97,498.92
91.16,117.59,2404.17,0.81,198.33
32.84,43.56,2524.16,0.92,485.51
24.95,36.43,1645.15,0.79,377.67
96.95,111.42,7358.84,0.83,490.55
9.11,10.75,906.83,0.85,56.39
74.4,81.92,5637.89,0.87,172.84
88.15,112.91,1115.58,0.98,276.92
16.23,21.68,1275.27,0.96,173.58
52.08,73.5,976.71,0.92,268.45
20.76,29.3,1864.18,0.85,319.73
78.85,82.92,7572.43,0.96,439.2
38.84,47.25,625.64,0.82,113.91
20.75,25.82,1444.11,0.79,345.04
70.41,90.19,3803.1,0.9,352.93
77.1,97.33,8623.21,0.81,185.45
6.15,7.25,135.59,0.92,97.95
46.73,54.59,2753.83,0.97,479.05
71.62,96.51,3171.36,0.77,479.46
39.39,47.25,444.83,0.82,143.17
76.45,91.43,3963.59,0.91,476.56
31.84,34.76,1360.83,0.93,458.94
28.03,34.02,2268.53,0.87,328.26
56.01,65.6,2135.03,0.94,182.07
82.77,97.53,4082.52,0.88,272.09
55.05,76.43,727.94,0.95,378.22
51.81,62.51,1983.02,0.88,287.67
72.55,83.08,3590.34,0.91,491.03
43.7,61.3,4750.94,0.79,477.0
58.56,60.96,5859.28,0.92,87.85
24.52,30.61,973.47,0.78,450.91
72.79,80.08,1661.11,0.88,118.38
37.94,48.09,1311.38,0.78,494.39
59.62,75.38,5975.09,0.78,44.84
7.66,8.89,506.48,0.78,347.0
11.79,15.42,505.86,0.93,179.6
5.43,6.1,138.66,0.86,291.06
75.59,86.65,7735.87,0.89,162.49
75.49,86.83,4668.2,0.78,190.73
56.12,78.01,724.68,0.77,498.36
74.52,78.08,4043.44,0.96,473.07
77.1,102.44,8790.46,0.92,169.38
47.81,50.1,1228.5,0.89,327.97
4.52,5.29,150.97,0.9,425.84
11.92,14.5,840.19,0.85,320.17
64.29,73.44,5857.72,0.81,393.13
55.67,77.11,4843.61,0.88,14.56
7.22,8.48,410.07,0.92,301.31
33.95,35.09,2051.47,0.81,436.61
36.99,46.81,825.64,0.82,377.69
52.34,55.49,4022.52,0.91,471.86
54.97,69.05,2022.13,0.93,463.61
84.44,107.18,8599.52,0.98,129.9
51.21,55.7,4578.65,0.89,18.88
38.63,51.63,1862.41,0.78,114.44
59.8,76.97,3185.93,0.83,328.7
33.59,36.64,2080.63,0.89,240.04
73.64,81.21,3380.66,0.95,40.52
35.0,46.4,3725.48,0.78,87.88
27.17,31.32,2911.83,0.85,13.75
21.23,28.37,245.16,0.83,149.17
68.52,79.75,7960.82,0.87,163.46
32.99,42.21,1234.86,0.91,144.3
62.17,68.48,5922.17,0.97,142.05
13.31,16.66,761.13,0.81,110.67
15.29,20.04,285.76,0.8,168.28
29.6,41.63,3048.47,0.89,342.61
59.0,70.17,5638.75,0.87,408.93
64.14,67.36,3983.51,0.98,299.99
19.18,25.21,243.65,0.75,372.83
42.64,46.25,775.24,0.79,152.25
36.9,49.51,445.73,0.76,323.65
19.32,21.11,453.3,0.95,472.65
70.93,96.36,2693.79,0.96,237.29
9.18,13.21,518.33,0.85,466.44
73.57,80.35,2362.0,0.75,281.31
39.25,44.76,3574.44,0.84,136.98
52.07,60.26,4860.22,0.77,252.46
67.92,79.5,6947.63,0.96,66.74
5.64,6.15,413.04,0.94,44.43
61.49,79.0,3488.79,0.93,473.2
94.16,102.82,2509.81,0.93,439.46
74.05,80.2,6061.83,0.9,263.7
34.35,41.54,3351.68,0.8,429.38
65.56,84.69,4852.35,0.93,250.85
59.74,80.66,6620.71,0.83,109.44
31.87,37.32,3500.15,0.93,158.27
38.26,50.7,3640.99,0.87,119.9
11.61,12.78,885.9,0.9,255.59
6.0,6.9,181.35,0.98,304.2
7.3,8.64,801.56,0.79,214.47
29.63,34.93,2012.82,0.8,179.66
25.68,31.11,650.04,0.87,91.39
80.79,89.51,6166.19,0.79,193.7
79.56,96.33,1252.69,0.84,119.26
53.21,59.83,2798.39,0.9,99.31
23.8,27.5,1913.82,0.76,265.19
17.08,18.49,1560.86,0.77,107.99
43.55,47.56,903.69,0.9,46.08
66.87,81.7,4450.45,0.8,190.63
40.11,48.19,3224.2,0.79,19.13
3.05,3.75,271.21,0.77,141.73
44.75,54.14,1242.33,0.87,92.77
68.17,78.02,2901.77,0.86,47.45
44.29,53.14,2147.55,0.89,17.74
19.68,25.37,1116.06,0.91,149.53
51.25,60.59,1944.69,0.93,278.94
83.79,100.02,7602.87,0.97,150.82
80.57,105.0,3647.85,0.83,458.92
46.81,56.13,4529.04,0.95,293.65
71.67,84.86,2165.84,0.89,410.69
5.54,6.47,537.92,0.78,484.26
67.98,76.47,6743.77,0.77,398.54
9.94,10.62,965.52,0.75,47.94
8.02,8.43,578.63,0.95,22.69
2.98,3.57,124.9,0.84,173.79
94.78,110.81,4000.01,0.81,27.57
50.23,60.35,5081.11,0.89,302.13
75.45,93.68,3465.69,0.98,451.87
22.8,29.69,517.57,0.95,333.03
47.24,57.59,5351.45,0.8,342.78
57.51,72.9,1242.39,0.9,140.39
47.61,54.53,4356.89,0.86,469.46
77.72,108.71,7356.59,0.77,257.48
22.43,26.94,2308.08,0.93,214.27
20.04,24.88,1986.83,0.9,416.75
47.18,57.37,4450.45,0.94,122.75
63.74,75.02,2147.05,0.93,18.44
26.85,30.42,409.19,0.91,416.09
71.84,85.84,1585.68,0.78,202.77
28.3,35.11,708.18,0.93,470.02
80.45,98.64,9222.44,0.96,157.88
16.69,18.38,710.35,0.94,420.4
13.02,16.21,1134.57,0.83,162.05
38.33,41.16,3167.52,0.96,231.82
6.28,7.56,580.61,0.88,188.3
29.37,35.69,1623.16,0.9,306.44
58.21,76.6,4684.7,0.75,422.52
23.76,32.89,1337.44,0.85,153.43
18.5,20.96,1660.48,0.92,64.84
14.76,16.99,393.87,0.83,156.77
9.47,10.97,685.61,0.75,131.26
