vin_min,vin_max,vout_target,efficiency_target,power_in
53.38,70.36,8687.38,0.85,152.04
32.97,41.52,20112.51,0.93,118.0
22.82,27.12,13283.96,0.81,82.79
70.79,81.29,7457.05,0.94,40.2
39.05,54.47,38413.89,0.85,408.09
77.94,100.28,29345.7,0.86,419.98
55.02,62.89,46348.48,0.82,489.94
41.34,52.14,9541.42,0.87,101.8
56.53,62.1,13352.01,0.94,491.05
34.26,43.03,20217.59,0.77,202.1
80.03,105.11,39709.04,0.95,231.03
32.11,37.86,31137.96,0.81,154.26
67.14,86.96,56352.95,0.84,159.89
97.4,104.9,74049.89,0.81,429.55
34.3,38.8,23528.56,0.9,192.46
80.64,94.13,46771.58,0.79,68.79
4.04,5.09,3815.86,0.82,13.38
17.56,19.9,12576.36,0.89,182.64
83.77,111.53,16540.61,0.87,100.86
28.32,31.31,27041.5,0.76,163.39
4.85,6.21,4705.35,0.8,269.69
74.0,95.44,31478.66,0.9,285.9
33.54,37.18,15879.93,0.88,383.71
60.36,68.12,33695.49,0.83,93.01
16.33,20.22,8227.24,0.86,248.38
3.11,4.2,2577.61,0.77,341.16
52.73,73.94,51211.95,0.91,150.87
22.07,23.4,13366.62,0.93,210.94
73.09,87.15,54379.23,0.91,98.72
35.15,47.46,18934.31,0.95,494.41
56.47,65.39,9605.31,0.9,341.89
18.21,21.85,16472.88,0.94,427.12
12.37,13.95,4149.84,0.83,83.61
81.91,94.27,14156.66,0.8,13.29
70.27,86.02,72627.79,0.94,60.16
75.71,83.51,49428.1,0.88,55.89
67.1,82.12,31268.66,0.93,200.39
85.0,93.39,70686.28,0.98,261.38
58.57,70.72,14027.17,0.91,405.38
73.97,80.79,44002.43,0.91,497.11
41.51,42.42,30955.34,0.93,371.85
17.02,19.17,8552.59,0.93,185.0
64.95,88.83,43139.25,0.93,152.07
25.63,31.55,9752.24,0.98,346.54
58.78,83.4,30007.06,0.87,83.64
50.17,65.88,47984.59,0.9,474.63
81.7,97.34,36192.66,0.8,224.44
63.44,75.4,55188.87,0.84,475.85
54.28,58.03,20075.44,0.95,94.83
7.47,8.86,5194.79,0.81,365.22
15.5,18.75,7601.77,0.98,208.2
59.05,73.35,14495.47,0.88,42.0
81.97,96.91,74570.55,0.95,169.96
21.96,23.76,7074.66,0.76,342.01
80.76,111.45,80073.3,0.84,124.76
55.75,67.71,40604.3,0.96,14.81
37.42,42.02,6046.1,0.81,406.08
40.22,45.55,20649.12,0.9,183.22
35.71,43.36,31019.82,0.84,83.16
28.91,37.51,11523.55,0.76,424.21
73.61,91.62,41913.02,0.79,216.36
6.79,9.48,6559.07,0.76,363.81
19.71,25.91,16793.96,0.86,476.51
42.09,46.73,18030.84,0.79,288.27
43.72,58.86,48854.25,0.77,471.74
31.02,44.0,11078.02,0.79,261.22
82.58,103.11,26230.72,0.85,387.21
20.33,23.41,8582.74,0.84,177.21
5.78,7.04,729.78,0.75,410.99
87.87,102.33,95315.99,0.81,290.3
51.32,70.76,37493.8,0.81,102.02
83.63,94.19,12806.95,0.81,198.43
67.01,75.01,56745.16,0.94,149.28
58.85,72.79,30092.58,0.76,235.49
36.56,48.65,21429.44,0.95,389.27
62.85,87.21,67810.22,0.88,375.79
52.68,63.83,45544.27,0.76,278.14
26.87,31.84,10209.68,0.8,95.79
57.86,76.66,14108.91,0.82,310.16
74.91,92.95,36545.92,0.95,30.28
52.7,56.91,30469.46,0.97,356.41
61.29,69.94,20657.3,0.88,90.17
35.54,39.48,23130.74,0.78,135.45
78.19,97.06,34915.28,0.87,451.02
29.24,34.77,29215.84,0.96,227.01
5.61,6.78,4440.41,0.97,442.28
53.61,66.02,48451.11,0.91,332.76
4.42,5.42,3014.69,0.83,238.96
46.19,61.0,20383.47,0.9,274.81
49.67,61.19,31950.06,0.92,458.07
71.47,95.8,74609.91,0.75,345.64
49.51,63.9,18747.63,0.77,358.26
55.66,69.85,51534.8,0.9,332.38
44.32,50.59,42332.95,0.84,119.05
34.83,43.69,40361.89,0.97,413.54
72.28,79.5,58171.65,0.94,247.37
3.73,5.08,462.88,0.9,475.45
64.55,78.05,40686.93,0.95,265.16
90.69,96.77,57457.09,0.85,251.92
59.54,75.64,40917.38,0.85,131.88
32.78,41.35,17698.15,0.8,40.1
25.2,30.89,8785.35,0.9,237.3
11.82,13.62,4115.47,0.77,139.76
59.9,72.95,29608.06,0.76,368.86
50.63,60.04,48458.97,0.88,346.13
70.55,81.5,60468.12,0.76,258.67
41.32,56.96,41653.26,0.78,122.84
24.65,34.99,9409.51,0.76,240.23
73.29,91.73,14455.63,0.83,405.6
45.32,57.65,28894.5,0.79,345.02
85.07,102.41,49685.99,0.76,54.58
94.83,111.23,40338.87,0.84,174.82
73.36,101.45,23696.65,0.91,209.53
21.38,25.88,21447.12,0.89,494.37
16.92,20.88,13061.13,0.75,192.55
4.02,5.49,4313.97,0.94,149.9
53.85,69.13,37879.93,0.82,75.72
64.24,82.05,38500.66,0.95,35.05
54.86,67.67,16694.57,0.96,338.92
14.34,14.85,3703.59,0.88,389.83
23.05,27.34,18427.83,0.91,132.2
75.02,94.23,44659.27,0.95,79.94
74.78,89.34,63523.24,0.75,53.02
76.13,86.37,28033.66,0.96,12.77
57.77,64.12,25302.78,0.92,334.56
4.69,6.39,3324.21,0.97,280.54
5.95,7.12,6144.63,0.97,342.71
39.66,51.82,26567.69,0.77,11.35
96.19,107.19,73302.73,0.93,260.07
38.89,48.23,23856.39,0.88,369.94
62.62,63.64,21379.14,0.79,69.88
11.28,11.74,8723.02,0.89,107.88
92.0,114.31,58704.91,0.91,218.25
16.58,18.0,9030.09,0.98,14.2
64.12,83.9,29949.88,0.91,54.27
12.15,15.85,11486.62,0.92,249.21
22.93,30.19,12804.43,0.89,107.43
49.71,63.99,21981.92,0.96,408.18
6.58,6.95,2477.32,0.8,119.24
38.06,46.34,16300.09,0.96,139.0
23.21,27.56,6107.26,0.88,124.35
23.2,27.51,18763.96,0.86,185.71
78.96,108.12,29943.09,0.96,330.85
16.11,18.89,3230.1,0.77,380.36
69.76,102.93,17958.09,0.96,45.58
47.13,59.69,25214.98,0.92,421.36
79.69,94.01,17589.43,0.92,44.65
96.73,110.67,59258.24,0.96,256.46
63.04,71.76,54483.74,0.9,472.1
23.39,28.45,23146.49,0.84,494.4
76.96,104.42,64795.0,0.96,284.26
89.49,97.01,96242.33,0.95,197.22
44.83,54.08,29905.97,0.89,238.24
31.37,40.94,20640.99,0.94,279.02
52.55,68.3,38394.14,0.96,21.29
8.58,11.06,8204.59,0.8,408.82
77.38,113.5,58077.06,0.84,242.16
42.12,55.52,46530.22,0.87,474.73
76.64,108.69,85322.54,0.91,473.34
82.24,99.94,21517.4,0.91,295.27
49.1,55.71,30055.42,0.76,49.71
28.33,35.3,7103.01,0.92,421.67
74.54,97.85,23370.24,0.81,394.64
37.45,47.57,40364.82,0.9,160.23
66.52,81.03,11082.38,0.78,84.66
53.7,66.14,52968.18,0.91,224.07
8.01,9.14,7627.98,0.93,392.87
18.51,23.0,2331.15,0.9,141.27
83.74,99.41,72143.1,0.91,161.48
87.5,106.94,22000.07,0.89,48.93
78.37,97.67,41105.38,0.76,273.31
63.64,90.19,68389.43,0.83,422.87
26.02,35.45,20791.11,0.87,364.24
15.37,18.42,8332.03,0.8,453.66
69.79,86.3,39977.96,0.84,150.63
18.9,24.43,18362.67,0.98,329.81
80.75,88.43,45323.13,0.78,76.04
42.8,54.8,8801.69,0.78,426.25
62.38,72.0,30422.52,0.83,387.48
56.52,70.72,61458.93,0.76,479.24
28.79,35.95,19181.74,0.84,201.53
64.26,81.34,52277.23,0.84,232.99
29.41,33.14,12761.75,0.81,189.55
80.7,118.12,69130.44,0.78,197.29
59.36,81.07,69828.08,0.92,252.27
48.55,70.93,15420.21,0.8,150.07
3.82,5.5,1134.25,0.76,152.9
36.18,44.21,4579.72,0.98,310.8
18.12,20.52,17231.5,0.76,59.01
39.38,42.83,34783.89,0.77,131.4
5.79,6.09,1742.1,0.77,390.9
60.5,87.43,52472.18,0.98,72.95
73.57,99.03,60066.42,0.84,295.34
30.32,36.22,22598.78,0.93,392.68
12.05,15.56,4084.05,0.9,366.48
69.51,81.85,64874.66,0.83,356.87
11.45,14.3,5086.0,0.84,428.32
16.42,20.73,13431.22,0.96,260.88
50.89,65.67,56692.86,0.9,165.63
63.86,89.3,72702.09,0.86,275.11
11.17,13.94,1676.15,0.97,436.78
28.07,36.54,23354.76,0.85,409.8
19.61,27.02,7609.11,0.83,251.38
45.87,54.45,23925.55,0.75,180.82
43.07,60.48,18425.94,0.82,165.95
44.15,53.75,24252.61,0.82,352.66
77.93,95.3,50963.32,0.8,86.31
75.89,86.68,16364.87,0.77,54.67
12.25,17.23,8937.37,0.95,38.36
37.55,48.9,28446.65,0.84,287.51
3.15,3.6,1321.74,0.94,156.05
31.57,35.62,19558.14,0.81,421.16
86.09,109.06,10029.53,0.79,223.36
57.78,72.07,8806.75,0.78,210.85
69.04,84.12,33606.51,0.9,129.06
42.75,51.63,6532.02,0.75,205.32
38.71,52.27,23963.5,0.89,417.6
69.03,90.51,42225.57,0.88,135.09
24.13,35.36,14201.94,0.92,400.22
13.31,14.52,4900.87,0.97,109.75
4.63,6.42,2432.34,0.78,400.06
54.11,72.32,7681.79,0.78,490.29
39.54,46.37,34347.23,0.95,340.89
50.2,57.65,35117.24,0.97,139.36
7.89,10.29,3044.7,0.83,471.24
56.78,76.52,39898.6,0.87,438.44
3.2,3.96,3004.91,0.89,119.14
50.89,71.57,45576.64,0.89,415.04
96.53,111.94,84310.78,0.94,318.08
6.28,7.52,5052.15,0.79,473.68
10.85,14.26,6936.69,0.79,436.42
5.45,6.54,4765.15,0.88,420.01
18.55,22.3,6539.69,0.87,169.46
40.42,50.03,42572.3,0.89,68.37
91.11,104.24,90238.07,0.78,362.93
46.13,60.91,11275.66,0.76,256.44
46.04,60.79,18914.65,0.83,147.14
25.84,30.69,26679.68,0.82,447.48
62.95,80.01,52866.78,0.83,296.72
56.35,70.97,34366.02,0.96,203.0
74.96,81.93,20199.0,0.8,365.47
25.72,29.63,6077.19,0.94,300.14
95.16,101.35,73534.02,0.89,349.8
35.49,45.03,7437.23,0.95,395.55
90.99,94.05,62436.13,0.86,150.38
33.34,44.45,24150.65,0.8,19.91
13.54,17.31,8689.77,0.88,237.76
58.42,69.07,22970.85,0.94,66.07
79.29,117.68,85206.04,0.91,332.06
59.43,74.19,42246.23,0.95,417.87
17.87,23.04,9921.56,0.94,284.76
54.02,67.27,7124.51,0.86,329.76
98.76,100.53,48111.45,0.78,334.96
90.94,109.84,59214.06,0.92,373.77
29.09,39.2,34080.43,0.77,257.63
60.39,66.72,56219.94,0.95,423.82
5.1,5.52,2002.38,0.76,250.11
36.44,44.67,18771.15,0.79,452.57
62.61,76.58,16238.96,0.84,493.41
55.92,72.34,15936.79,0.97,236.46
18.75,23.58,10617.58,0.75,170.59
53.37,61.54,19863.36,0.91,23.91
72.32,89.99,11904.42,0.76,333.04
25.03,29.99,5944.64,0.89,153.23
26.07,28.32,7030.98,0.97,430.1
39.76,45.96,25576.65,0.91,413.29
46.89,51.13,49736.27,0.79,401.8
17.32,24.96,2379.64,0.92,11.42
64.37,83.08,58320.12,0.81,141.35
26.16,28.7,11859.85,0.83,167.99
3.9,5.39,3331.19,0.8,439.04
26.42,28.86,18623.87,0.77,377.92
28.47,36.45,29880.8,0.92,236.83
28.21,32.69,21431.02,0.77,54.32
52.58,74.48,25648.04,0.85,417.55
86.6,99.16,65359.71,0.95,316.85
26.6,30.29,15228.29,0.76,84.09
56.79,76.37,45220.59,0.88,260.82
83.37,104.84,34463.81,0.76,143.73
25.5,33.01,7358.57,0.76,189.6
22.62,29.16,10161.53,0.91,371.99
77.36,102.02,90798.87,0.79,20.27
65.54,75.17,56568.27,0.9,67.96
20.57,24.19,12097.01,0.89,289.07
31.36,40.21,5895.69,0.82,373.83
25.81,26.39,4957.87,0.9,263.2
68.0,70.77,22725.17,0.89,210.81
36.84,42.3,31651.72,0.97,189.81
34.52,41.98,39871.79,0.87,41.27
50.33,62.13,31757.4,0.88,322.97
28.56,36.25,12508.53,0.79,474.75
89.49,99.31,63963.17,0.8,152.34
31.96,44.11,34653.23,0.78,455.66
17.91,19.35,7438.99,0.97,358.71
54.14,75.19,20617.62,0.88,484.5
6.53,8.18,6738.71,0.76,109.8
86.28,100.69,73664.17,0.76,190.98
8.19,9.12,2309.43,0.91,153.15
90.67,105.23,28353.09,0.84,78.75
42.54,53.9,39331.25,0.96,92.73
40.1,48.5,11301.43,0.97,273.48
36.09,44.54,32122.07,0.86,299.04
55.1,67.39,24428.32,0.79,159.4
27.87,37.06,7865.4,0.87,216.8
81.86,113.3,76440.47,0.8,475.74
80.26,96.61,33765.4,0.91,79.81
42.38,45.98,10938.07,0.78,129.75
92.54,114.89,16779.85,0.85,399.68
39.26,55.65,38870.68,0.94,277.6
20.32,29.35,24335.1,0.76,24.26
13.0,17.5,12933.11,0.76,148.3
39.6,49.95,5269.35,0.87,332.0
42.6,44.47,19734.84,0.91,277.25
17.69,19.33,3261.11,0.94,282.15
59.11,73.08,21817.82,0.92,253.09
61.41,77.54,64341.55,0.76,216.49
24.25,28.76,10183.99,0.78,319.98
24.93,28.06,3976.08,0.88,64.33
41.13,60.05,27055.06,0.75,249.96
87.63,97.1,53146.9,0.89,355.65
34.5,40.82,3866.04,0.89,420.22
53.76,64.43,37591.29,0.84,203.02
7.13,7.68,1027.38,0.9,442.45
47.32,54.35,7185.77,0.81,124.35
57.95,67.33,31165.08,0.89,371.84
89.7,96.36,18120.08,0.89,308.3
25.14,36.53,9687.39,0.92,35.65
38.75,50.44,34605.37,0.77,478.76
32.56,42.56,20423.43,0.87,142.82
14.02,19.63,1913.43,0.81,264.09
3.76,4.57,3362.37,0.76,170.66
10.93,13.94,10029.19,0.9,303.79
61.53,75.63,49650.43,0.94,70.57
11.85,15.72,8235.34,0.84,416.94
33.06,41.12,20731.47,0.78,149.19
31.5,42.48,7348.99,0.76,129.76
78.91,98.38,53524.43,0.91,83.16
88.62,93.93,73872.96,0.76,110.51
3.95,5.37,821.08,0.78,466.66
89.88,110.56,18791.2,0.88,314.82
9.22,9.59,6515.94,0.96,134.99
87.75,100.73,26760.04,0.93,291.93
41.73,47.46,7308.39,0.78,421.86
57.94,69.87,10413.87,0.97,229.78
30.26,39.65,23000.33,0.98,156.81
55.81,56.97,10639.99,0.76,89.27
27.03,34.57,32241.49,0.83,138.16
13.09,17.71,7713.55,0.93,460.87
62.81,71.1,33323.89,0.96,157.52
26.26,31.91,24973.07,0.88,434.12
3.43,4.17,2494.59,0.92,416.64
74.51,82.11,22405.27,0.82,304.33
63.78,89.12,40921.63,0.75,375.82
70.41,91.49,53328.82,0.87,136.88
70.09,90.23,67188.48,0.77,324.3
4.84,5.22,3795.81,0.78,385.68
30.83,36.95,32249.54,0.92,289.98
3.47,3.91,3122.89,0.95,340.57
41.51,51.82,19406.96,0.88,297.4
45.26,54.92,19034.67,0.93,62.56
53.84,60.5,27185.72,0.81,253.69
75.75,82.35,68344.92,0.86,370.1
87.16,114.16,45863.83,0.93,254.29
28.12,30.74,7603.81,0.8,316.14
92.37,98.51,57754.65,0.75,483.27
35.65,43.8,17087.36,0.89,297.58
33.93,38.18,29927.21,0.95,414.48
49.17,61.41,50778.63,0.84,56.9
83.37,118.55,88996.74,0.87,144.79
64.89,89.27,67737.34,0.94,141.82
21.9,24.6,14400.61,0.91,409.46
10.24,12.77,11052.54,0.86,112.86
9.87,12.7,8480.25,0.78,145.51
53.14,59.41,40799.98,0.89,231.66
9.58,13.33,4837.52,0.87,153.94
26.26,34.37,29238.34,0.76,396.26
54.1,58.88,20623.13,0.85,91.12
4.21,5.12,2635.82,0.82,436.55
23.65,29.92,27065.79,0.82,239.65
12.01,13.1,3195.33,0.8,94.08
20.62,22.97,2957.84,0.81,265.71
77.86,91.09,77495.82,0.91,92.98
4.65,5.9,2535.31,0.76,327.47
50.19,61.31,46772.82,0.75,37.47
76.88,78.89,33778.06,0.96,244.69
34.24,37.77,18333.3,0.85,399.86
67.18,84.2,23319.38,0.78,482.1
42.06,51.62,38484.79,0.82,465.25
8.02,9.32,2272.36,0.93,129.93
25.81,32.05,10919.29,0.96,285.69
23.08,29.25,4489.98,0.82,16.93
36.95,41.94,5546.4,0.96,300.24
59.1,69.43,11990.5,0.95,192.06
20.59,29.52,13991.12,0.94,157.41
68.87,84.77,29652.93,0.9,14.87
89.62,107.78,22452.14,0.92,338.08
24.41,31.75,9987.18,0.81,211.64
3.64,4.61,3601.2,0.88,21.1
39.85,48.3,8632.57,0.76,371.68
57.5,75.82,46308.67,0.81,189.11
11.3,15.29,8481.05,0.9,186.19
46.34,54.06,38185.3,0.85,395.87
63.14,83.23,29452.94,0.91,347.15
72.36,76.28,40336.12,0.9,486.14
39.12,50.43,27583.93,0.91,457.93
71.75,93.34,41530.01,0.83,187.99
30.35,34.74,24875.68,0.9,207.9
54.75,64.07,30212.02,0.75,236.2
21.47,25.21,2935.44,0.91,411.8
11.56,13.86,11060.5,0.88,167.92
85.58,98.24,10615.49,0.98,36.93
7.53,8.77,1790.05,0.97,74.07
21.49,28.45,19111.64,0.79,481.16
14.83,16.8,4307.14,0.94,420.05
20.44,27.5,6596.17,0.9,180.16
13.87,15.88,11886.1,0.95,357.94
50.66,66.79,19437.5,0.77,223.06
50.77,54.65,42211.47,0.96,48.62
28.09,36.19,13133.78,0.89,107.79
31.05,38.57,35586.4,0.95,257.59
59.51,76.44,13314.22,0.88,233.01
93.89,110.37,36510.68,0.92,358.94
71.91,84.17,65986.62,0.77,182.16
11.11,14.44,8258.01,0.93,311.73
33.43,46.36,21114.98,0.9,394.97
68.06,87.88,66994.16,0.87,125.35
65.03,88.12,31384.35,0.91,211.09
30.66,35.08,4066.91,0.89,426.88
32.77,39.79,9794.8,0.84,423.91
17.08,20.07,2835.87,0.95,199.77
31.61,36.74,23710.85,0.77,242.15
54.56,78.98,49052.09,0.84,50.38
62.62,76.61,59351.06,0.79,410.9
39.04,42.67,8780.84,0.84,170.5
58.92,71.93,40654.35,0.93,85.48
30.51,41.04,32899.98,0.86,212.05
27.16,33.06,6818.11,0.88,472.59
18.03,24.04,16700.47,0.84,238.24
33.84,36.63,8491.34,0.95,76.14
22.79,29.44,19393.25,0.94,165.95
46.22,61.01,33098.15,0.79,35.07
71.65,83.69,72984.41,0.84,246.37
33.81,42.52,24774.19,0.94,430.64
43.08,56.03,29034.38,0.86,27.64
6.41,8.68,7079.16,0.93,173.21
64.45,74.87,27730.09,0.78,484.83
57.54,72.57,13666.52,0.79,270.73
33.16,39.61,4368.51,0.82,181.54
80.87,111.94,56091.36,0.94,447.7
31.98,35.22,30119.96,0.83,448.6
51.43,65.36,45882.41,0.93,377.5
49.47,66.13,45705.44,0.94,441.83
30.46,38.99,4354.02,0.88,240.95
12.35,13.97,5330.57,0.79,35.21
65.9,91.59,76047.68,0.88,42.16
47.54,61.3,51065.61,0.96,395.31
38.74,43.23,29096.38,0.96,26.31
52.21,62.54,61129.36,0.93,177.69
77.58,88.49,16245.58,0.77,408.28
20.43,29.37,7712.92,0.78,117.37
61.84,84.76,51825.45,0.91,17.15
26.57,37.19,11104.87,0.75,133.4
25.19,30.63,20527.6,0.93,379.89
7.86,9.0,7775.06,0.92,260.35
25.64,33.04,18930.15,0.82,350.7
45.76,60.22,33775.71,0.98,360.07
85.87,101.63,86679.06,0.96,67.66
11.9,12.75,1946.02,0.82,288.71
20.28,24.26,14082.2,0.84,112.96
22.79,27.67,22396.3,0.98,165.54
28.96,35.36,7608.76,0.8,22.95
77.28,90.19,62994.69,0.97,468.39
9.04,11.32,1442.3,0.85,412.15
69.17,84.65,46259.07,0.92,311.64
12.86,17.04,11350.76,0.88,470.82
84.62,108.48,73358.35,0.89,441.63
29.46,40.59,35495.48,0.93,78.99
14.81,20.52,5187.71,0.76,486.68
13.41,16.77,1462.59,0.87,336.55
19.44,24.85,7815.56,0.92,373.5
77.68,82.34,75716.5,0.88,70.74
87.39,99.3,48349.48,0.93,36.4
88.66,110.83,36442.26,0.88,189.2
25.18,31.51,30734.69,0.95,264.68
12.02,13.35,8440.36,0.8,470.76
21.79,23.91,16904.85,0.92,252.45
87.51,108.08,84137.07,0.79,238.75
32.23,39.31,6272.52,0.87,55.18
18.04,21.93,13749.53,0.83,465.08
51.63,55.24,48061.16,0.95,286.7
58.68,72.59,29349.09,0.91,198.72
3.2,3.67,906.77,0.87,328.77
12.4,17.98,8752.25,0.83,475.55
22.57,30.42,22393.05,0.79,328.13
76.09,93.91,22442.15,0.8,401.46
87.06,107.93,43512.15,0.95,346.57
50.11,63.29,38068.7,0.94,242.49
74.18,80.58,65237.68,0.88,47.08
79.7,100.42,81951.73,0.9,241.64
80.21,83.02,70160.25,0.94,259.66
36.1,39.47,25170.34,0.82,404.34
58.35,77.87,62879.22,0.93,201.15
38.59,44.85,10640.21,0.82,430.39
51.43,59.83,15538.63,0.86,439.95
43.25,48.78,27929.21,0.83,17.59
37.96,51.36,19807.15,0.92,76.88
59.12,74.05,44646.07,0.93,10.19
19.25,24.63,4808.56,0.97,331.77
24.16,35.66,5435.8,0.89,362.46
56.35,66.31,15631.03,0.93,177.65
74.28,99.26,11699.45,0.83,100.1
60.04,81.52,51968.16,0.8,18.99
26.7,37.7,22559.15,0.82,421.2
34.66,40.29,39588.14,0.77,492.09
86.47,112.55,80607.01,0.75,68.54
78.89,107.75,83314.62,0.79,38.5
49.38,72.25,60324.52,0.93,88.28
19.82,27.11,5107.95,0.83,342.41
28.82,29.66,12368.1,0.76,367.16
50.33,64.05,30130.45,0.88,173.35
31.53,36.05,9508.66,0.88,181.91
93.03,113.01,69849.99,0.76,260.7
4.08,5.35,1402.29,0.93,333.17
67.47,70.23,53977.69,0.77,110.04
63.49,73.25,55481.27,0.93,227.88
81.47,111.93,46914.41,0.8,47.54
82.06,91.72,70250.12,0.82,413.97
96.38,105.32,19505.47,0.88,29.35
10.39,11.01,2728.27,0.86,171.31
72.68,89.04,18548.7,0.85,398.89
75.88,83.54,55927.62,0.8,138.05
95.34,117.59,57067.32,0.84,66.29
77.46,102.08,88497.4,0.85,270.4
65.41,89.15,70177.41,0.8,163.99
66.21,76.14,29969.69,0.75,449.49
87.26,116.6,11094.14,0.94,236.76
3.47,4.38,2887.85,0.91,377.79
9.15,10.21,7605.82,0.82,470.2
28.75,32.32,25721.21,0.88,11.73
12.33,14.96,8855.89,0.76,498.33
11.76,14.37,8798.97,0.93,121.85
40.52,57.41,27394.66,0.82,83.97
53.35,64.22,38329.66,0.89,212.5
45.21,58.76,44417.78,0.87,159.04
26.18,30.05,7376.5,0.82,257.39
90.67,108.76,31204.9,0.96,61.46
14.45,17.37,6677.01,0.9,178.97
87.0,105.19,16799.98,0.93,233.63
14.39,17.22,12742.04,0.94,243.24
75.1,94.98,47385.06,0.94,81.86
44.52,52.39,8938.98,0.84,314.45
72.81,85.15,13143.62,0.83,65.84
52.31,60.58,28320.36,0.84,206.83
90.42,100.74,64864.63,0.82,206.93
6.87,9.12,832.83,0.84,38.11
30.85,38.13,34169.48,0.98,19.42
89.22,108.13,37487.98,0.79,85.6
74.16,91.34,18844.63,0.96,132.17
39.84,52.07,4522.58,0.86,294.17
66.25,95.18,55450.71,0.98,248.86
81.5,83.75,56257.23,0.84,369.41
51.39,62.42,18445.34,0.83,376.21
43.47,56.81,29771.42,0.89,107.12
20.84,28.74,8043.18,0.89,312.74
75.5,90.51,83882.29,0.76,293.73
36.21,39.47,20002.49,0.83,37.54
34.97,43.04,5333.91,0.93,181.56
87.65,97.38,77925.12,0.88,334.76
6.37,8.61,3993.53,0.76,121.99
68.47,78.69,8897.49,0.96,19.58
9.19,10.32,1435.45,0.97,178.47
28.46,30.21,12594.69,0.97,84.84
10.57,13.1,6213.4,0.97,215.28
57.19,73.56,34590.77,0.96,335.02
25.14,36.48,6726.27,0.91,33.27
31.05,42.19,33986.14,0.93,388.8
48.47,55.38,7759.32,0.85,359.05
72.55,74.82,67349.27,0.78,318.4
40.51,51.57,39717.62,0.86,68.84
69.04,78.65,23200.53,0.88,62.01
84.65,105.67,78700.31,0.96,256.39
61.33,78.01,66733.25,0.93,450.88
71.02,91.07,10895.2,0.76,470.91
16.41,18.35,4718.56,0.95,488.81
36.63,47.58,18371.13,0.78,189.89
48.95,61.56,30405.74,0.94,59.4
33.05,37.64,7255.64,0.97,206.92
12.97,14.07,6990.63,0.76,122.33
32.76,41.33,37643.29,0.84,339.41
59.17,69.3,38524.63,0.76,386.31
59.89,62.63,47925.84,0.82,353.46
57.57,72.41,24371.97,0.87,389.02
39.61,52.5,20513.54,0.97,453.79
18.11,22.23,10072.65,0.9,42.15
76.29,96.15,51655.27,0.85,80.65
49.08,58.25,36842.27,0.78,194.43
33.84,37.88,22513.21,0.97,256.62
