vin_min,vin_max,vout_target,efficiency_target,power_in
29.19,40.04,5.38,0.95,280.39
154.75,184.32,92.77,0.77,191.08
569.7,781.85,79.82,0.9,162.04
85.45,95.47,31.8,0.97,143.35
202.86,265.18,36.84,0.78,78.22
111.42,140.92,18.67,0.81,207.49
55.55,59.7,13.99,0.88,132.12
162.94,191.91,21.18,0.78,430.79
423.46,488.22,64.12,0.93,170.77
162.21,203.24,33.62,0.92,165.76
155.65,178.28,47.4,0.87,421.45
166.13,234.51,23.65,0.79,48.77
260.31,322.88,43.12,0.79,184.06
406.92,547.41,50.88,0.76,212.53
26.14,32.0,12.37,0.86,470.03
130.67,162.97,39.62,0.79,17.86
121.19,133.92,84.41,0.84,84.56
238.99,304.92,54.11,0.95,10.73
182.28,228.62,32.76,0.97,35.48
520.87,591.91,67.3,0.98,72.46
51.27,69.45,29.36,0.9,488.52
167.85,218.53,47.51,0.86,364.01
126.67,154.79,39.21,0.95,409.32
109.58,120.14,38.73,0.8,260.84
623.39,737.12,81.65,0.8,103.05
198.74,212.12,29.3,0.87,477.56
251.13,275.92,32.02,0.8,313.43
31.27,42.39,4.1,0.86,493.99
134.76,141.16,20.62,0.88,320.66
28.01,31.56,26.67,0.8,358.12
176.15,221.63,28.1,0.78,218.3
109.57,146.54,89.63,0.76,455.67
481.68,613.99,80.04,0.94,347.6
60.0,72.11,7.62,0.78,27.56
44.09,57.71,21.37,0.83,17.93
179.07,210.98,96.54,0.96,66.94
463.18,492.83,55.02,0.84,126.57
352.51,454.61,63.22,0.8,451.93
68.77,90.99,43.66,0.8,139.33
677.04,765.75,78.45,0.97,111.19
339.19,408.05,91.27,0.8,467.26
192.71,254.01,27.2,0.86,423.21
42.4,53.7,5.12,0.88,244.64
93.5,131.27,11.95,0.87,252.34
306.93,322.64,33.51,0.91,385.25
304.86,406.69,55.84,0.89,345.72
415.44,459.3,46.38,0.92,145.05
350.22,439.94,49.46,0.89,315.93
459.31,532.61,93.04,0.79,456.19
421.35,550.01,67.38,0.89,197.24
134.88,149.15,24.21,0.87,164.59
422.01,470.9,83.13,0.92,336.97
663.73,729.84,77.8,0.79,182.59
14.67,20.45,13.59,0.96,218.3
79.99,91.0,9.42,0.84,443.76
25.94,35.09,9.96,0.9,30.05
89.34,92.32,9.17,0.95,208.05
96.51,110.54,11.53,0.98,30.89
231.99,261.89,40.73,0.92,13.52
212.14,250.98,86.6,0.89,32.28
570.33,690.62,74.67,0.87,376.01
67.54,79.9,13.83,0.98,334.17
260.87,287.71,55.18,0.86,165.11
265.03,309.71,47.1,0.77,440.47
61.07,72.79,7.79,0.76,386.94
363.46,409.17,96.27,0.9,63.15
142.59,166.64,16.16,0.87,422.35
372.89,503.8,66.96,0.93,474.43
268.66,323.06,33.48,0.77,363.86
341.23,426.23,94.58,0.77,249.97
283.0,347.65,75.85,0.97,445.06
66.19,75.85,11.71,0.83,44.59
354.61,409.33,52.83,0.83,284.83
24.44,30.86,4.39,0.88,83.36
115.81,169.62,14.4,0.78,32.55
366.12,440.64,42.78,0.98,174.24
812.28,915.26,84.96,0.91,399.6
39.92,48.41,28.1,0.95,476.82
317.84,337.64,40.78,0.85,396.02
68.85,73.38,22.01,0.97,183.69
208.61,260.06,98.43,0.93,407.47
46.7,55.61,25.53,0.77,290.81
212.88,301.78,33.64,0.91,201.37
35.23,42.04,17.41,0.95,323.15
515.34,630.83,97.89,0.79,459.37
232.43,281.22,37.95,0.91,217.78
265.18,312.24,53.23,0.8,415.94
303.57,376.78,45.98,0.77,403.58
123.79,131.4,20.47,0.97,418.88
257.25,285.15,34.03,0.81,437.27
210.26,227.01,84.62,0.93,441.24
662.7,807.71,84.15,0.81,161.9
206.9,271.86,37.14,0.76,487.9
507.32,596.17,78.12,0.9,348.52
234.73,282.37,75.84,0.96,251.53
254.5,297.89,56.97,0.84,67.73
204.61,241.57,30.78,0.97,167.01
142.54,168.58,61.76,0.75,141.62
18.65,19.01,8.16,0.82,412.23
601.27,735.95,95.5,0.81,430.79
279.28,343.98,77.49,0.93,210.69
23.57,28.32,5.16,0.81,261.02
395.83,548.4,63.73,0.81,198.75
98.03,121.76,13.8,0.88,87.3
293.15,384.68,84.25,0.9,256.79
470.7,598.36,96.41,0.93,172.31
14.65,20.58,6.23,0.93,125.91
266.61,296.16,85.01,0.79,435.4
71.99,87.28,9.56,0.91,465.24
284.66,301.07,92.75,0.81,139.39
123.37,156.88,55.51,0.76,384.04
86.7,110.73,60.52,0.8,310.5
48.89,63.28,29.81,0.81,456.23
105.66,133.89,17.89,0.81,39.57
223.55,291.89,98.59,0.76,424.61
46.78,61.44,32.4,0.84,438.21
74.78,90.88,69.7,0.89,324.17
130.79,145.04,91.87,0.83,81.02
200.41,257.31,50.12,0.87,240.97
135.88,194.87,44.03,0.82,116.82
32.01,38.51,11.1,0.85,76.61
245.97,295.43,56.01,0.86,304.54
208.81,257.94,88.68,0.95,219.44
84.99,90.82,17.99,0.79,34.22
189.55,280.34,68.15,0.88,345.55
318.5,428.82,95.95,0.96,43.25
69.34,91.67,11.51,0.87,170.48
196.79,245.95,35.83,0.86,128.39
27.07,34.55,12.85,0.81,456.38
80.2,105.63,13.54,0.79,448.03
220.7,288.59,37.4,0.83,448.67
343.3,381.56,60.32,0.9,246.95
113.32,158.51,42.41,0.95,300.92
70.61,80.23,8.71,0.96,357.01
233.52,299.84,64.48,0.96,55.3
188.42,264.9,69.69,0.92,341.46
337.14,481.59,62.59,0.86,288.2
341.88,370.31,50.74,0.87,498.25
84.22,96.21,51.47,0.79,186.25
558.03,678.78,81.82,0.82,247.77
48.56,50.6,7.39,0.81,68.9
213.9,297.09,65.78,0.84,245.7
92.09,106.51,26.51,0.9,213.28
21.59,29.01,5.46,0.8,232.11
339.9,420.61,76.67,0.97,30.22
76.93,103.03,42.88,0.96,357.03
96.5,129.37,61.98,0.76,227.62
324.13,342.8,51.02,0.83,84.54
321.76,406.61,89.98,0.81,384.95
303.49,399.31,86.34,0.85,316.85
136.87,172.63,68.68,0.87,107.08
113.15,154.84,35.37,0.83,120.88
50.8,58.09,24.81,0.75,182.43
121.43,158.4,41.52,0.87,278.06
395.75,480.55,63.08,0.9,362.75
45.08,53.86,8.59,0.95,249.89
144.17,151.92,21.68,0.92,94.11
235.78,310.65,72.81,0.88,276.96
255.15,301.56,98.43,0.97,467.85
561.41,780.07,83.62,0.92,80.74
33.93,41.64,14.1,0.95,109.23
330.52,364.95,59.23,0.95,128.78
643.15,782.49,69.43,0.89,77.92
158.35,183.7,43.91,0.78,154.11
257.7,318.98,61.82,0.9,411.48
307.0,394.44,58.02,0.86,59.51
97.13,119.43,65.64,0.88,34.68
286.12,338.65,51.34,0.97,69.97
173.36,228.8,33.69,0.93,372.77
116.55,136.15,30.76,0.83,394.18
339.11,395.98,94.72,0.81,489.23
39.05,45.19,29.25,0.84,292.75
631.18,792.27,87.93,0.96,96.27
567.04,697.47,62.95,0.78,94.83
262.54,323.33,88.51,0.87,334.37
221.97,242.17,29.37,0.83,412.78
185.24,227.93,59.71,0.9,487.11
92.36,110.25,13.32,0.89,370.07
403.45,484.91,97.71,0.97,307.24
17.77,22.87,5.14,0.75,414.24
703.64,963.93,99.52,0.9,135.38
397.88,483.07,92.18,0.93,407.63
174.73,208.03,23.9,0.79,147.22
110.19,136.22,50.45,0.81,15.37
364.1,528.07,94.31,0.96,74.86
76.85,83.09,53.27,0.77,55.53
34.63,41.9,32.98,0.8,322.79
206.78,259.42,30.23,0.85,190.25
637.81,907.68,86.12,0.84,106.18
336.99,428.45,60.32,0.98,225.03
481.5,580.28,100.0,0.76,315.33
121.85,139.37,80.26,0.97,194.73
483.43,641.33,92.45,0.88,497.08
205.46,261.19,38.61,0.84,32.21
613.31,774.96,75.18,0.79,487.89
195.5,269.08,93.44,0.78,227.24
486.39,677.65,98.42,0.84,316.29
68.23,81.6,57.24,0.85,57.7
172.81,202.21,37.95,0.86,64.96
106.84,124.03,19.56,0.94,324.07
91.4,117.43,34.03,0.94,74.45
231.11,265.82,37.37,0.83,106.51
637.96,809.67,86.58,0.96,416.27
272.57,367.77,34.45,0.87,312.25
683.67,836.79,80.72,0.89,12.98
50.9,52.38,5.7,0.88,167.97
497.46,630.04,67.66,0.95,392.35
110.08,138.79,55.57,0.82,402.28
73.48,85.25,19.22,0.97,185.18
266.25,335.54,91.99,0.92,231.65
102.9,136.4,39.63,0.91,59.01
127.42,160.92,86.89,0.83,491.04
52.78,62.43,50.26,0.91,220.71
148.67,203.47,20.83,0.78,139.97
184.86,216.54,30.45,0.91,174.78
215.73,285.75,64.37,0.87,235.88
164.0,190.37,63.4,0.86,303.34
561.38,573.75,69.41,0.92,209.58
359.23,434.93,96.49,0.86,246.41
89.77,116.22,24.48,0.81,146.63
89.1,97.98,72.88,0.78,459.94
763.01,871.46,83.87,0.91,443.36
144.74,189.24,42.25,0.91,263.1
566.95,718.35,75.6,0.79,75.83
83.95,91.75,9.51,0.91,93.83
179.58,197.54,54.0,0.77,101.93
801.02,915.76,90.87,0.96,296.56
142.43,163.65,26.91,0.78,449.33
45.4,63.61,8.61,0.76,437.32
497.69,531.5,90.72,0.86,30.62
370.9,427.97,70.44,0.83,101.07
36.69,38.45,8.76,0.86,283.13
404.45,490.24,99.7,0.92,382.5
91.2,123.79,20.34,0.9,229.58
45.98,59.53,22.28,0.91,330.66
14.99,18.22,5.04,0.88,199.92
479.48,566.05,78.89,0.85,439.67
649.61,939.97,86.92,0.96,347.36
201.27,286.52,92.99,0.83,110.02
384.09,488.17,62.7,0.96,438.92
843.71,1015.66,98.44,0.8,228.0
866.11,999.67,93.83,0.94,31.88
122.11,136.35,15.46,0.87,499.16
644.0,940.48,97.95,0.77,237.11
158.0,225.36,22.58,0.76,83.34
177.11,219.02,45.34,0.87,62.69
41.97,50.72,23.39,0.94,43.08
92.35,133.5,75.89,0.77,256.91
185.72,197.82,27.73,0.95,274.77
417.1,462.27,60.1,0.97,360.2
29.08,35.36,5.7,0.97,443.92
606.87,693.73,80.46,0.93,473.3
333.37,400.22,93.76,0.84,268.57
102.22,122.4,13.45,0.77,493.12
117.2,126.41,51.4,0.92,118.29
294.02,385.09,82.95,0.93,144.62
140.88,172.38,39.39,0.9,400.25
122.55,144.28,29.77,0.9,27.18
463.66,645.63,75.08,0.97,134.15
161.01,195.48,19.41,0.94,93.03
68.46,83.46,11.02,0.93,167.97
57.71,70.06,29.64,0.78,74.85
332.63,368.78,57.67,0.76,264.26
134.87,164.14,21.41,0.95,427.84
422.82,535.62,47.24,0.93,492.35
339.19,422.71,37.95,0.82,37.13
25.8,34.6,4.56,0.95,129.74
212.21,263.14,92.5,0.81,380.15
139.63,181.17,79.48,0.75,64.56
278.04,366.7,89.33,0.8,372.43
353.12,444.57,54.08,0.86,108.4
652.05,734.6,71.97,0.85,302.98
91.36,116.56,18.06,0.79,451.75
191.37,229.82,72.53,0.83,339.09
189.11,207.37,69.62,0.88,107.35
142.01,197.02,18.56,0.76,226.11
23.04,23.24,3.45,0.89,266.68
799.52,945.55,96.89,0.95,78.12
143.37,176.87,15.78,0.96,211.09
166.45,215.61,37.43,0.76,230.36
101.55,142.74,22.85,0.86,52.5
179.1,255.6,33.18,0.9,134.28
167.48,241.15,64.78,0.84,454.81
178.89,222.84,50.07,0.95,201.66
218.97,313.21,93.1,0.94,373.13
449.43,537.72,62.26,0.98,232.69
537.19,675.48,72.7,0.95,196.93
470.67,512.91,80.03,0.91,357.99
47.55,63.94,45.06,0.85,232.36
78.99,81.34,10.8,0.78,97.37
51.5,69.56,11.47,0.94,125.93
314.15,322.02,48.37,0.98,310.42
179.92,233.4,91.92,0.93,208.74
116.43,160.21,45.48,0.84,49.34
220.44,274.71,65.49,0.96,475.04
240.45,317.04,65.54,0.79,261.89
376.12,451.62,75.09,0.95,159.94
354.57,465.63,80.51,0.76,489.1
319.13,396.85,81.15,0.76,482.57
270.49,384.4,95.78,0.87,298.05
353.62,424.55,55.22,0.82,442.72
199.35,256.27,99.14,0.79,266.02
682.02,943.9,90.77,0.94,425.63
152.89,194.36,22.97,0.9,84.68
52.17,75.55,49.68,0.96,307.1
98.62,118.18,12.2,0.79,194.47
368.23,502.96,70.2,0.88,182.36
394.78,490.21,75.41,0.84,186.92
297.91,375.65,93.18,0.89,239.45
386.9,477.5,72.6,0.83,358.23
239.1,347.49,37.13,0.94,224.29
27.27,33.61,9.81,0.95,360.93
111.2,122.28,34.53,0.94,213.6
293.41,398.04,71.19,0.89,24.37
375.87,430.94,64.49,0.86,14.01
199.42,222.79,33.82,0.82,225.37
483.25,627.23,99.35,0.77,265.39
498.52,527.34,97.6,0.86,257.27
103.22,115.83,89.87,0.79,100.56
310.72,415.6,39.51,0.88,446.38
455.1,603.8,85.14,0.82,23.78
635.29,766.42,77.35,0.91,374.23
334.76,453.26,80.71,0.9,253.34
111.78,139.83,18.36,0.81,477.71
709.83,896.68,80.72,0.82,229.94
68.99,91.91,26.67,0.85,55.76
111.38,148.62,26.79,0.88,186.36
571.61,693.14,72.19,0.81,276.38
365.63,411.99,89.93,0.8,415.09
348.14,439.65,44.57,0.81,180.32
146.27,184.39,36.26,0.87,332.75
295.04,329.47,65.29,0.9,138.81
150.46,177.53,49.65,0.78,148.84
593.89,612.06,97.42,0.94,68.68
737.04,892.72,91.96,0.85,472.79
79.75,91.76,27.62,0.78,396.11
496.26,575.23,68.68,0.8,126.19
101.93,114.84,41.69,0.76,425.53
242.89,291.76,44.09,0.89,233.77
111.46,142.87,38.16,0.83,173.96
69.53,81.65,27.23,0.86,365.99
670.66,756.46,83.28,0.97,473.08
274.09,319.28,57.42,0.96,342.96
128.77,163.08,31.06,0.91,48.72
189.08,234.85,21.32,0.78,55.3
171.45,233.78,31.15,0.94,61.4
188.17,234.26,33.48,0.83,272.67
136.09,156.39,40.72,0.85,346.14
463.29,626.28,83.07,0.94,316.01
487.8,505.61,99.85,0.91,394.81
263.09,356.95,91.83,0.83,292.83
137.23,164.54,18.08,0.95,51.46
24.95,31.96,4.41,0.77,226.11
180.8,222.37,21.18,0.95,57.32
24.51,26.5,16.65,0.77,54.09
376.66,455.55,55.88,0.93,158.39
135.13,162.69,16.93,0.81,488.32
117.98,157.84,28.92,0.95,462.62
48.96,62.12,11.96,0.76,40.35
118.87,154.1,60.61,0.81,304.78
350.93,434.65,42.04,0.83,32.39
34.41,42.38,11.67,0.94,420.16
194.85,234.32,59.93,0.89,144.3
117.29,141.38,16.52,0.76,66.4
14.1,17.02,5.11,0.97,176.37
375.59,537.9,70.34,0.95,488.37
439.52,525.47,57.56,0.84,263.85
174.54,246.12,34.01,0.89,98.8
881.21,982.85,89.78,0.79,243.66
348.39,415.49,51.23,0.82,116.52
119.62,140.24,42.07,0.82,329.67
139.07,154.82,50.92,0.95,131.24
472.78,573.99,75.57,0.94,86.5
21.02,28.23,4.36,0.97,225.71
325.92,360.98,92.92,0.77,248.21
580.63,694.08,68.35,0.87,453.6
325.84,352.98,43.06,0.78,313.8
21.64,29.81,14.37,0.83,38.52
10.05,12.62,5.95,0.87,178.04
544.65,750.44,77.33,0.89,342.76
100.88,149.94,25.16,0.9,163.9
50.41,57.73,37.26,0.82,248.64
158.72,182.75,60.72,0.8,432.82
99.45,125.82,92.74,0.86,357.89
162.32,186.15,18.14,0.83,148.32
120.2,159.02,24.72,0.92,278.78
78.31,92.35,51.79,0.93,421.43
195.79,224.54,41.64,0.84,15.05
195.81,198.44,31.18,0.82,198.37
102.31,122.51,18.11,0.91,261.4
180.5,208.26,46.06,0.8,113.54
71.12,83.53,10.34,0.83,306.31
401.65,577.4,72.01,0.97,222.13
12.18,14.26,11.6,0.76,222.27
600.75,662.15,88.75,0.87,229.82
263.52,301.39,88.58,0.89,258.43
378.44,533.2,92.97,0.8,401.17
332.67,404.14,36.22,0.8,34.79
303.51,435.0,78.35,0.88,391.87
148.88,205.22,79.52,0.82,315.18
169.92,205.81,21.57,0.86,155.7
253.07,331.12,58.21,0.84,428.54
520.6,622.43,62.62,0.81,227.26
85.43,109.87,33.54,0.9,31.83
349.02,443.71,87.61,0.8,59.93
201.21,246.54,32.75,0.76,263.57
203.44,242.42,34.88,0.89,162.69
436.71,521.77,52.62,0.85,441.67
791.82,978.76,93.8,0.83,400.51
68.18,81.61,34.2,0.86,367.46
310.68,397.25,47.6,0.76,288.16
484.6,495.17,57.84,0.92,170.19
56.33,73.01,7.64,0.88,301.96
160.73,210.44,30.78,0.86,315.12
541.64,677.02,74.06,0.82,441.28
840.79,922.68,97.74,0.9,336.72
373.12,489.42,51.94,0.79,455.24
433.62,547.59,88.08,0.95,250.47
161.06,204.61,21.07,0.94,406.52
71.49,89.55,61.41,0.95,300.45
48.23,53.55,15.95,0.84,33.51
89.13,114.54,25.71,0.83,407.26
214.0,282.9,36.67,0.83,378.12
371.29,504.88,97.75,0.85,484.29
440.21,621.14,71.33,0.78,250.14
208.38,273.77,42.01,0.86,172.42
497.39,658.85,84.33,0.96,493.67
74.45,90.99,28.94,0.77,455.09
177.14,198.13,42.09,0.86,70.45
110.92,131.41,20.15,0.96,56.4
242.08,280.06,37.6,0.83,390.72
272.66,341.7,34.69,0.94,103.39
661.28,886.75,94.41,0.91,414.74
123.39,161.14,39.35,0.93,431.64
97.83,118.96,35.31,0.85,469.54
660.49,792.96,73.58,0.81,122.77
37.22,52.11,5.77,0.93,65.87
347.96,441.99,73.33,0.96,227.67
461.32,510.91,95.58,0.85,482.46
116.49,136.32,13.11,0.88,123.88
77.06,105.36,25.37,0.85,308.02
167.28,188.43,27.34,0.91,291.94
231.61,246.42,40.4,0.84,121.76
623.51,839.71,97.06,0.8,114.38
17.96,19.71,8.66,0.79,153.15
51.81,71.31,42.98,0.77,176.73
144.49,180.54,96.46,0.95,148.07
597.67,732.72,71.15,0.84,223.91
56.05,70.19,20.96,0.98,320.15
20.7,24.01,9.02,0.94,27.36
45.59,59.06,18.4,0.87,19.05
240.93,294.88,54.54,0.81,457.58
494.32,607.57,68.86,0.87,486.84
538.98,642.4,85.13,0.84,277.52
444.04,562.75,82.63,0.92,42.5
342.31,380.22,83.85,0.97,93.23
82.05,98.14,35.53,0.81,362.51
99.55,124.92,61.63,0.8,204.22
163.54,180.67,49.91,0.85,93.85
95.45,124.64,77.36,0.83,201.05
186.71,253.23,48.7,0.88,81.94
339.12,392.68,61.45,0.85,354.27
243.94,290.87,80.26,0.76,385.01
14.23,15.35,5.18,0.82,124.25
408.04,512.51,69.72,0.85,24.29
585.29,642.19,84.36,0.89,400.74
576.85,618.29,62.65,0.82,448.51
493.17,710.55,83.65,0.82,38.48
48.98,56.26,9.45,0.92,363.88
402.46,475.94,57.56,0.86,411.84
32.39,42.4,24.42,0.89,14.41
155.45,168.1,24.49,0.81,414.42
285.51,332.2,34.82,0.83,242.52
33.9,41.58,18.94,0.79,172.95
302.56,369.42,48.08,0.83,70.37
94.66,105.85,56.65,0.96,282.4
386.11,446.2,87.07,0.84,109.62
97.94,122.51,20.63,0.88,448.76
146.68,209.14,32.01,0.87,240.76
146.48,171.29,34.0,0.85,80.34
53.25,74.46,37.86,0.86,450.57
448.42,537.56,75.22,0.82,431.24
117.44,142.98,29.7,0.8,396.37
61.9,81.01,28.3,0.77,268.38
238.7,250.89,29.0,0.84,438.12
522.52,668.71,61.54,0.93,366.9
578.92,715.38,70.02,0.95,462.46
319.74,387.58,37.85,0.77,455.72
263.4,299.76,45.96,0.8,265.98
105.04,132.21,76.03,0.81,315.33
141.57,181.8,44.56,0.92,250.08
278.05,356.59,96.62,0.83,195.57
570.31,731.75,70.05,0.9,174.46
115.62,121.65,84.25,0.93,88.26
105.06,114.76,76.27,0.8,218.67
43.68,59.46,8.94,0.9,204.59
194.57,213.02,54.52,0.93,329.69
563.05,680.93,79.98,0.98,32.86
331.33,365.47,47.03,0.87,423.76
222.53,275.39,27.72,0.98,84.88
394.55,437.27,52.14,0.78,296.72
81.44,93.3,47.03,0.97,162.74
129.97,151.2,20.41,0.9,368.98
69.11,93.93,9.74,0.9,403.88
467.01,554.56,62.61,0.92,334.83
533.97,645.92,88.98,0.93,97.13
275.94,360.52,39.69,0.97,341.02
334.43,415.83,54.59,0.82,210.51
12.96,17.78,3.46,0.96,166.82
48.58,56.86,6.89,0.92,60.93
125.01,139.0,82.53,0.76,276.78
188.87,258.22,77.02,0.98,416.31
620.97,774.66,84.54,0.93,406.26
301.11,379.96,71.14,0.94,279.67
13.21,13.76,6.6,0.8,417.17
414.79,489.08,65.41,0.77,344.58
