vin_min,vin_max,vout_target,efficiency_target,power_in
1.45,71.15,38.44,0.82,286.44
0.74,137.68,60.8,0.77,15.76
0.52,27.55,20.76,0.8,153.65
1.14,104.57,75.64,0.79,284.53
1.34,62.75,22.93,0.76,208.55
0.75,48.75,21.92,0.97,81.71
0.35,35.14,21.7,0.93,223.11
0.94,248.68,90.61,0.77,317.82
0.51,106.58,47.27,0.93,293.64
3.4,151.29,5.18,0.9,153.3
0.93,76.61,60.64,0.85,307.13
32.92,7015.6,73.37,0.9,394.7
11.75,427.02,17.2,0.81,30.21
50.14,4170.97,62.1,0.91,355.17
28.98,3957.83,43.28,0.82,467.47
13.07,3565.66,36.79,0.84,439.73
3.25,155.9,68.13,0.85,297.5
0.57,74.89,42.3,0.86,437.53
1.18,126.52,90.35,0.97,17.46
59.99,7165.0,84.59,0.89,289.1
1.17,118.04,46.87,0.92,193.78
2.75,108.76,59.81,0.96,216.02
1.07,142.16,99.1,0.78,61.19
0.56,89.03,53.24,0.87,323.19
16.68,3264.64,46.84,0.81,32.72
13.1,1234.35,16.3,0.76,212.71
4.79,206.3,90.79,0.87,270.63
0.64,89.05,48.02,0.76,355.36
1.23,103.58,83.04,0.96,437.39
3.01,236.53,87.54,0.8,375.79
35.84,1914.91,74.89,0.75,284.42
27.95,7743.81,81.4,0.94,59.88
34.69,5397.59,62.1,0.82,374.82
17.62,3217.74,38.34,0.93,85.95
1.76,131.14,3.92,0.9,26.69
34.08,3929.8,50.65,0.97,31.4
63.94,5370.81,93.66,0.8,69.65
9.61,1087.06,15.7,0.79,85.28
21.08,2140.72,56.03,0.98,422.44
20.33,5357.18,55.61,0.81,291.32
22.33,826.38,42.75,0.8,400.74
29.52,7922.79,87.4,0.97,157.16
0.47,54.81,35.73,0.91,79.24
4.81,484.9,9.25,0.91,258.34
4.93,125.71,64.48,0.81,174.29
28.33,6932.98,71.28,0.78,102.1
31.6,4403.76,65.01,0.98,112.93
21.9,2436.1,29.06,0.85,385.22
0.7,135.96,63.16,0.86,407.61
21.41,3604.28,62.34,0.9,58.92
39.14,2369.42,77.38,0.91,241.72
2.16,119.54,48.81,0.75,287.59
1.1,212.63,90.35,0.91,242.47
0.53,114.01,49.44,0.78,114.39
14.05,4176.72,41.93,0.83,327.46
0.33,18.22,13.73,0.9,359.86
0.76,56.89,39.35,0.83,94.76
35.03,3855.67,94.39,0.76,407.4
0.69,11.7,7.19,0.96,274.59
2.04,148.22,80.09,0.77,354.96
36.98,5743.64,60.43,0.82,297.16
25.77,3329.96,38.31,0.82,171.78
10.13,1393.26,29.39,0.95,33.17
0.39,62.14,23.13,0.97,222.74
0.87,60.6,39.56,0.8,356.7
1.96,77.81,49.58,0.77,368.06
1.39,80.26,54.49,0.89,49.31
53.98,7286.42,73.24,0.8,69.62
0.29,40.09,15.59,0.83,221.74
0.49,105.72,46.31,0.78,459.63
37.93,3516.01,47.56,0.83,475.17
0.5,102.32,49.71,0.86,322.11
48.46,1070.02,88.65,0.97,28.92
19.28,1915.33,36.01,0.84,187.16
33.33,1837.5,66.16,0.81,214.68
0.59,49.58,21.78,0.96,303.31
29.11,3942.17,66.4,0.83,237.48
12.49,199.81,16.04,0.98,101.23
39.33,5420.81,84.3,0.92,248.02
0.45,73.73,26.76,0.75,497.2
2.12,153.63,89.3,0.91,146.68
67.66,939.45,85.92,0.9,279.95
0.47,58.82,30.37,0.96,79.78
0.19,23.07,14.65,0.82,235.35
18.05,2695.67,48.13,0.87,498.17
5.86,568.8,17.41,0.76,368.3
0.44,39.93,22.75,0.83,73.83
35.81,6996.54,80.96,0.91,34.38
28.67,4157.72,58.18,0.89,386.97
33.91,7683.1,99.69,0.87,291.12
1.44,148.69,60.7,0.95,292.04
1.42,122.04,83.27,0.78,306.74
65.28,3743.63,99.8,0.95,100.18
18.48,2866.06,45.78,0.81,270.47
70.6,5262.96,90.88,0.79,85.48
4.12,266.79,98.48,0.75,117.82
36.28,8051.97,97.97,0.79,320.32
43.78,2444.91,86.32,0.95,242.78
1.45,103.97,81.03,0.95,439.88
5.74,211.76,17.16,0.83,490.3
8.87,1222.27,20.0,0.92,88.01
1.26,114.58,71.66,0.97,29.61
4.25,133.95,88.43,0.97,361.8
10.2,2665.15,30.0,0.77,478.13
3.07,161.65,88.52,0.82,279.81
1.65,131.55,61.91,0.84,138.45
1.72,94.84,72.24,0.93,316.25
0.11,10.45,8.28,0.8,277.19
6.9,184.06,79.51,0.98,327.38
14.05,1406.09,23.8,0.97,280.34
13.99,1416.26,32.59,0.97,114.72
15.7,1387.34,39.38,0.87,260.39
30.32,7054.66,75.96,0.79,353.72
27.63,4662.5,49.66,0.83,359.22
0.96,74.88,54.89,0.92,19.98
4.58,146.37,76.0,0.96,29.1
0.52,43.16,20.39,0.91,214.19
15.09,3568.05,38.29,0.8,498.45
1.55,187.41,63.53,0.97,497.8
0.46,55.1,27.01,0.81,434.19
3.63,599.35,7.09,0.89,161.85
0.81,63.43,34.71,0.84,452.92
0.36,64.95,28.08,0.93,67.2
1.09,222.07,99.88,0.76,39.11
22.88,2159.25,35.2,0.98,453.23
2.68,157.99,68.38,0.79,144.74
20.51,1505.18,49.9,0.91,273.17
6.17,401.57,14.33,0.97,431.66
1.17,215.81,79.98,0.9,14.77
69.33,4464.26,97.57,0.77,134.79
28.5,1814.51,67.15,0.9,59.49
0.15,27.4,12.39,0.91,495.49
1.84,228.87,96.85,0.97,326.36
0.82,88.34,35.29,0.76,419.84
36.2,3313.78,59.51,0.78,10.91
6.67,1032.27,18.0,0.85,256.32
14.27,660.07,19.17,0.83,117.99
4.19,109.62,77.68,0.79,413.76
1.26,78.06,40.69,0.93,18.8
21.2,2675.17,29.92,0.79,202.8
12.12,2462.91,26.39,0.75,356.23
2.48,188.81,63.18,0.78,385.43
44.53,9187.7,96.32,0.89,338.68
0.51,51.71,31.3,0.93,270.76
0.68,39.33,19.71,0.8,484.08
35.12,6730.06,79.96,0.83,421.92
12.88,2092.61,33.36,0.81,13.99
1.15,190.37,89.37,0.84,495.86
9.43,714.03,14.24,0.78,75.69
0.52,58.83,25.1,0.94,241.07
21.95,2528.47,51.97,0.91,207.67
2.02,217.09,98.23,0.78,28.1
45.64,5412.0,84.02,0.91,422.27
23.18,2805.58,67.77,0.82,374.27
0.13,25.29,10.93,0.96,283.62
33.9,4118.33,90.42,0.88,247.95
14.11,3605.54,42.19,0.81,109.88
0.82,83.29,56.91,0.94,262.63
18.57,851.54,38.8,0.95,256.76
48.75,1251.1,95.33,0.84,421.02
6.71,794.96,18.42,0.95,47.57
0.64,57.56,28.0,0.86,169.04
28.21,2299.65,57.78,0.87,330.74
0.57,122.89,47.29,0.91,37.17
0.79,151.8,64.05,0.94,32.85
0.15,16.95,10.37,0.85,162.18
1.27,122.19,48.74,0.79,91.31
56.19,8642.06,95.11,0.93,264.15
3.83,222.39,96.08,0.92,380.92
37.5,3300.83,46.12,0.96,373.63
7.99,1294.41,20.42,0.8,245.94
4.8,136.96,87.09,0.85,386.07
0.42,94.87,37.34,0.81,393.17
1.48,182.61,72.8,0.76,55.24
1.87,178.9,94.54,0.78,11.0
36.55,5410.13,82.66,0.85,149.36
1.25,145.91,86.36,0.9,449.92
1.04,228.5,86.86,0.85,165.45
30.93,3128.09,91.74,0.94,140.49
1.55,59.48,30.3,0.75,287.2
39.79,7713.19,93.74,0.88,497.7
18.89,2173.42,35.56,0.79,324.53
24.24,2530.97,48.22,0.86,16.15
7.15,1955.31,19.81,0.97,198.02
6.22,1217.92,16.67,0.95,406.23
21.17,1943.24,39.8,0.81,427.79
26.29,7125.9,77.33,0.76,421.38
24.02,3784.49,45.6,0.94,221.89
0.59,116.72,40.09,0.87,100.98
61.09,3402.0,88.81,0.85,152.25
22.67,1847.72,37.43,0.97,277.02
0.2,41.72,18.23,0.92,56.73
27.96,4465.97,70.67,0.85,44.51
32.77,4815.02,54.01,0.78,402.8
55.38,6920.07,82.27,0.84,384.5
19.08,1413.8,30.33,0.97,344.18
8.5,430.57,21.26,0.85,285.17
3.59,97.96,53.27,0.92,241.03
41.85,3110.25,98.82,0.88,208.49
1.08,116.9,46.88,0.78,216.55
3.38,140.08,55.27,0.83,119.37
24.52,1786.64,69.46,0.77,471.94
1.38,94.19,59.16,0.8,167.67
0.82,125.94,66.34,0.8,184.16
0.17,27.69,16.68,0.85,253.95
0.87,77.85,27.11,0.97,27.43
2.15,162.39,97.83,0.91,287.47
1.86,107.33,40.97,0.95,213.0
12.19,485.19,22.08,0.96,96.79
3.07,121.19,75.98,0.76,224.2
0.45,44.09,17.52,0.89,92.83
1.54,123.73,73.97,0.81,469.87
17.64,1352.59,35.43,0.87,324.09
0.32,46.21,30.99,0.91,20.08
21.96,2575.13,64.17,0.85,483.34
0.13,34.59,12.43,0.8,16.38
35.67,2865.33,73.95,0.85,470.81
43.04,2372.04,91.21,0.84,485.07
1.39,158.79,61.29,0.83,29.36
0.69,119.27,67.93,0.9,85.74
0.87,171.77,67.11,0.86,133.23
0.48,86.21,34.54,0.84,291.99
0.66,85.19,45.95,0.8,194.75
0.99,109.03,87.42,0.89,32.93
16.55,2023.77,21.86,0.79,447.68
15.36,347.11,19.92,0.86,123.9
29.45,7629.98,79.29,0.95,176.21
46.51,8962.77,95.02,0.97,159.64
11.79,1257.69,20.22,0.79,392.1
10.14,1806.17,19.35,0.81,241.77
0.28,71.71,25.36,0.84,23.75
24.13,6318.14,68.8,0.82,331.38
50.72,2493.83,70.82,0.91,187.87
36.41,5437.31,86.26,0.92,12.39
0.85,67.65,33.72,0.77,131.18
1.63,118.46,43.7,0.76,63.11
15.31,775.26,38.86,0.83,370.63
12.43,781.57,32.55,0.84,465.27
0.59,66.13,35.34,0.97,313.41
18.73,3912.55,40.41,0.83,193.49
0.34,71.04,33.89,0.93,454.41
0.15,33.45,14.08,0.95,66.45
31.36,3337.24,77.99,0.89,160.78
1.97,116.62,83.84,0.85,445.23
47.82,5963.46,96.4,0.96,211.07
0.34,32.98,22.78,0.77,235.97
0.55,82.48,30.37,0.9,132.63
0.76,166.64,61.04,0.86,392.19
1.42,113.85,72.18,0.8,147.71
1.29,82.07,36.58,0.8,15.09
20.61,2633.55,61.22,0.8,255.32
41.25,8528.4,87.12,0.89,358.38
3.33,273.38,9.53,0.82,79.24
6.7,1174.6,18.84,0.78,367.54
0.39,27.57,19.49,0.82,133.83
53.2,4983.88,79.55,0.91,465.64
15.59,1514.39,42.37,0.82,10.5
21.68,6096.74,63.43,0.95,153.57
0.27,46.65,17.42,0.98,481.65
22.04,1636.21,51.26,0.97,161.47
34.09,6210.34,67.85,0.9,486.39
0.68,44.83,33.59,0.79,408.39
3.86,273.15,92.34,0.78,364.29
36.54,4393.16,65.84,0.76,188.9
7.55,855.23,18.69,0.85,271.72
28.52,3288.61,84.36,0.81,344.56
20.1,4687.74,50.41,0.82,468.5
36.92,5481.6,69.84,0.92,236.92
0.42,76.79,27.16,0.88,306.21
1.14,206.75,69.46,0.94,11.39
2.97,77.6,37.14,0.88,120.71
3.71,411.3,10.54,0.91,154.88
14.45,2112.59,38.7,0.75,461.76
0.39,58.97,30.98,0.93,165.22
32.2,7217.19,74.71,0.81,349.71
0.17,30.69,12.92,0.96,354.26
1.43,119.53,89.47,0.88,388.16
51.25,3980.79,98.84,0.78,66.06
9.07,516.18,17.61,0.9,52.63
9.49,1226.33,17.7,0.95,232.97
24.68,5206.84,58.65,0.81,349.12
0.4,42.76,32.26,0.92,98.61
0.79,173.53,78.14,0.87,24.71
12.25,449.91,35.11,0.84,445.14
2.76,346.07,4.05,0.85,116.72
1.01,69.57,24.92,0.85,216.12
33.67,7567.2,86.44,0.93,255.62
27.01,2329.54,80.29,0.94,418.76
0.55,42.08,19.99,0.9,386.06
0.18,28.45,16.62,0.87,184.41
29.32,3043.39,60.76,0.85,436.27
30.42,3808.44,50.4,0.85,257.01
44.68,7306.99,87.82,0.93,475.6
5.76,182.11,70.95,0.89,347.23
2.45,71.25,33.16,0.9,449.61
18.51,3939.25,49.95,0.84,136.22
3.78,213.06,98.4,0.75,479.67
2.77,520.66,8.14,0.81,25.02
0.16,16.63,11.21,0.84,430.28
21.72,6296.28,63.89,0.87,344.25
0.6,84.61,55.38,0.9,266.94
0.91,190.41,89.93,0.88,494.8
0.78,98.52,36.66,0.92,372.55
18.07,3163.68,38.03,0.8,250.01
19.96,2807.14,37.44,0.84,379.53
23.38,1576.38,56.03,0.82,255.95
8.44,1325.54,17.45,0.78,372.3
20.84,2252.17,39.62,0.89,200.21
3.54,242.29,96.39,0.95,395.9
0.99,120.39,57.48,0.89,407.77
1.01,166.63,84.79,0.76,455.37
34.06,5786.26,92.85,0.9,273.7
0.5,81.51,29.08,0.97,269.64
4.05,250.17,9.62,0.89,293.24
0.67,145.79,49.34,0.84,44.51
1.02,172.63,98.25,0.88,104.59
17.97,2623.0,50.91,0.76,200.15
0.8,108.54,58.85,0.83,20.31
31.14,3786.57,38.53,0.78,12.12
0.57,89.51,56.33,0.96,486.44
13.0,433.2,21.25,0.84,460.46
32.29,4594.47,51.27,0.76,436.56
0.82,104.27,41.14,0.83,197.82
0.29,68.07,26.21,0.77,395.06
47.33,1881.71,90.12,0.81,430.38
38.75,8117.7,96.7,0.96,127.46
1.87,179.9,70.87,0.9,495.1
21.92,2248.54,40.28,0.85,334.2
0.69,173.96,61.13,0.82,396.91
16.04,721.23,22.87,0.85,298.4
23.74,4001.05,68.53,0.86,103.33
21.33,3358.59,59.22,0.75,156.55
1.44,112.61,63.17,0.8,381.05
49.81,3421.15,65.67,0.75,247.1
0.52,54.99,19.71,0.75,190.28
39.98,2715.81,79.04,0.87,133.23
22.34,2778.14,63.77,0.96,462.54
1.3,97.97,56.18,0.95,30.48
1.58,122.97,87.77,0.92,40.63
0.75,160.32,54.63,0.87,301.0
1.8,112.0,91.51,0.8,172.14
1.37,96.04,38.4,0.9,168.04
27.54,3447.17,51.21,0.81,185.76
38.76,802.47,53.04,0.84,62.26
23.64,1922.22,32.26,0.92,323.0
3.73,723.72,11.09,0.8,348.32
0.84,58.15,32.29,0.75,476.44
31.84,5776.99,63.86,0.96,445.13
41.3,2137.86,77.8,0.94,23.57
44.69,695.97,68.65,0.92,454.43
0.89,191.57,76.68,0.84,155.14
6.33,898.26,13.33,0.86,40.95
0.86,39.78,31.82,0.82,96.02
42.45,5017.56,78.9,0.82,85.4
40.01,7799.66,78.92,0.9,433.25
0.32,40.83,16.16,0.9,343.66
16.96,2392.15,36.97,0.85,97.45
17.3,1879.88,27.58,0.9,257.2
31.42,4504.81,84.62,0.76,141.86
26.11,3370.65,58.94,0.81,457.39
1.66,121.55,55.01,0.79,98.53
0.99,128.07,78.15,0.82,209.68
1.08,27.87,12.07,0.76,368.34
7.05,452.07,20.57,0.8,355.72
32.85,9000.16,95.01,0.9,335.66
13.0,1318.01,28.45,0.92,21.38
0.78,91.45,40.95,0.9,330.89
1.4,120.56,89.8,0.92,422.59
0.67,159.07,54.01,0.81,23.78
26.21,2523.88,71.11,0.8,179.97
4.39,1042.33,10.46,0.83,385.76
0.99,138.54,67.77,0.83,289.82
0.8,124.85,68.44,0.89,493.67
13.13,3432.74,35.96,0.77,351.97
29.75,2778.91,58.79,0.8,12.49
0.3,67.6,27.48,0.97,319.94
3.66,434.87,7.83,0.79,285.02
30.9,2737.18,59.61,0.86,93.31
11.87,398.01,31.14,0.9,110.71
1.23,46.44,26.03,0.77,483.98
0.2,37.93,13.22,0.86,417.76
10.37,1635.08,29.63,0.77,395.8
2.56,205.16,73.08,0.97,102.04
0.45,35.11,13.77,0.85,114.9
25.62,823.6,31.5,0.93,277.95
48.58,2291.42,85.63,0.95,417.23
34.63,5978.64,74.48,0.85,414.06
0.98,168.56,94.3,0.97,474.67
40.45,2313.42,99.99,0.77,38.0
1.01,106.6,85.94,0.76,221.13
33.61,4597.0,46.36,0.83,182.06
2.66,230.73,99.79,0.84,252.39
1.09,135.65,51.74,0.8,120.24
2.29,232.78,94.35,0.84,124.72
7.68,877.92,19.84,0.96,87.79
0.9,167.6,63.1,0.88,399.54
26.02,2241.43,58.32,0.79,52.03
2.71,161.69,71.09,0.89,170.6
0.37,11.97,6.44,0.87,104.97
0.22,53.59,18.67,0.81,477.39
4.61,690.26,12.17,0.95,169.07
21.28,4240.4,43.78,0.76,49.51
0.46,131.28,44.02,0.87,346.69
36.17,7902.3,81.31,0.91,211.06
1.75,157.73,78.82,0.79,277.32
12.01,538.69,31.74,0.84,129.24
54.76,3938.92,92.95,0.94,95.76
1.4,208.74,76.9,0.96,336.98
33.4,2651.34,52.13,0.91,197.93
0.99,155.14,97.63,0.81,242.17
2.06,205.8,99.09,0.87,438.44
32.78,1350.19,72.4,0.79,476.86
2.81,215.22,73.47,0.82,214.17
0.56,115.38,52.78,0.92,368.17
1.16,81.39,48.78,0.89,86.36
27.9,2079.1,67.24,0.96,369.17
38.16,3676.36,82.83,0.96,478.28
19.9,1723.18,33.3,0.85,297.71
16.58,1776.31,38.27,0.94,92.16
17.68,540.22,50.46,0.89,348.01
12.49,1447.49,34.15,0.95,405.67
2.43,199.62,98.61,0.97,18.86
1.14,68.05,29.49,0.82,330.03
12.07,2541.85,29.98,0.84,88.77
46.27,7420.5,84.47,0.84,420.48
6.7,1065.18,19.42,0.91,417.11
0.26,34.18,20.02,0.86,68.93
1.04,280.32,93.8,0.79,301.37
21.48,4829.53,55.84,0.81,138.35
0.56,40.4,28.24,0.83,247.22
31.09,3522.6,52.54,0.91,297.34
31.85,6538.84,92.55,0.94,461.87
1.16,84.51,52.64,0.87,288.01
0.49,76.25,33.42,0.82,305.91
27.27,2090.93,74.82,0.89,10.72
13.91,2356.94,36.19,0.76,240.73
8.86,1166.55,14.56,0.91,179.41
5.22,228.92,94.92,0.76,53.42
23.61,5953.01,65.31,0.86,482.69
6.02,120.2,66.11,0.85,153.56
25.12,1985.82,56.24,0.91,240.82
19.7,3998.94,57.3,0.9,130.54
33.72,1161.18,86.9,0.82,174.78
0.3,17.37,9.74,0.77,358.76
28.16,4206.93,82.32,0.9,61.29
8.38,356.98,19.42,0.92,394.98
0.9,166.93,70.89,0.9,345.91
1.78,145.09,68.6,0.85,191.14
33.78,4520.32,62.24,0.83,312.06
36.64,7852.11,92.97,0.87,68.8
0.59,49.24,20.82,0.91,190.71
18.81,2948.09,47.5,0.77,306.17
0.91,132.19,46.65,0.81,202.9
1.08,102.33,38.53,0.9,338.0
0.97,191.22,87.88,0.79,414.56
0.92,122.38,64.2,0.86,219.34
1.54,143.84,69.38,0.96,236.04
23.4,1988.14,67.32,0.89,461.54
20.81,916.74,32.12,0.96,106.3
58.87,4470.0,86.67,0.83,462.57
0.61,86.1,28.89,0.83,190.43
3.49,92.39,47.85,0.8,383.94
7.39,1043.95,12.76,0.8,441.45
21.78,3671.43,38.76,0.93,103.31
17.33,3052.05,43.61,0.87,86.04
0.34,55.27,19.54,0.78,446.8
38.96,8001.17,84.87,0.81,327.46
4.16,76.11,51.39,0.87,158.72
26.04,564.1,53.26,0.79,316.32
28.78,3763.38,77.09,0.9,95.94
4.03,128.6,51.89,0.79,282.54
0.26,36.82,19.15,0.83,263.42
0.9,121.98,72.37,0.79,133.62
0.99,208.45,84.97,0.97,230.46
0.14,18.69,12.73,0.86,346.05
17.87,3195.29,45.06,0.94,82.8
0.08,11.19,4.31,0.8,78.36
40.48,8009.48,94.62,0.83,483.75
0.6,133.52,49.95,0.86,64.13
0.27,31.79,17.09,0.91,177.89
0.83,179.17,70.73,0.88,487.05
1.34,72.45,46.79,0.91,404.21
43.22,6771.56,85.82,0.97,300.94
17.74,2239.43,51.0,0.79,249.25
21.34,3222.49,42.51,0.88,436.19
20.21,2340.55,35.3,0.96,169.52
1.9,149.75,87.79,0.91,418.69
12.89,631.19,23.97,0.79,100.23
0.31,45.83,20.13,0.86,140.87
27.08,6393.76,78.79,0.78,281.87
0.52,17.4,10.55,0.94,46.65
8.69,1147.69,22.83,0.81,403.27
35.38,4344.63,79.43,0.78,190.22
23.02,5718.29,62.09,0.85,187.47
0.29,70.88,27.55,0.86,400.59
56.74,2265.7,90.64,0.78,151.12
16.33,2212.75,22.28,0.81,471.12
32.47,4593.93,93.01,0.78,40.84
2.15,237.02,88.15,0.81,388.93
5.23,103.87,85.72,0.87,242.08
16.89,1661.42,47.21,0.97,186.61
45.41,5712.37,95.16,0.76,81.05
4.2,262.42,90.39,0.83,53.32
14.65,487.16,39.97,0.86,434.52
0.86,212.33,83.35,0.82,212.0
1.24,65.97,54.01,0.85,449.2
31.03,5039.23,88.04,0.95,395.83
1.06,129.45,73.06,0.96,489.38
18.81,2457.23,29.8,0.87,348.97
11.84,1021.04,21.43,0.84,389.6
3.01,106.66,72.66,0.97,301.4
33.77,4966.19,82.78,0.8,278.44
3.13,165.71,58.74,0.81,116.64
0.85,140.93,51.97,0.95,206.53
2.87,160.19,6.32,0.89,98.89
14.89,1073.78,31.27,0.95,29.1
2.29,108.41,54.7,0.94,393.53
1.16,67.34,49.11,0.8,446.64
43.37,4438.91,64.33,0.79,104.93
32.13,5130.54,93.29,0.96,476.51
1.4,154.06,54.12,0.9,369.27
0.06,15.52,5.72,0.92,142.77
66.14,6308.26,82.8,0.95,381.45
25.06,2507.23,32.39,0.79,10.77
30.97,1357.25,44.36,0.92,208.25
0.57,62.4,31.66,0.89,309.42
2.4,102.39,53.82,0.83,122.64
0.21,11.69,5.89,0.84,170.04
18.97,709.19,53.88,0.78,49.64
10.8,2352.36,28.3,0.79,386.74
34.23,3421.11,72.43,0.76,375.31
7.7,1952.64,21.65,0.97,197.92
1.59,235.0,81.63,0.81,185.28
21.17,5041.14,53.72,0.9,176.39
0.51,119.64,42.49,0.97,307.0
1.19,230.5,79.88,0.77,160.05
0.6,88.61,40.24,0.86,105.42
5.74,512.69,13.4,0.9,99.07
3.06,150.76,66.84,0.76,457.7
6.51,832.86,18.42,0.89,81.76
1.27,187.69,91.28,0.9,442.12
0.87,174.32,76.77,0.92,357.02
21.77,6139.0,62.96,0.77,299.53
2.85,230.72,85.65,0.92,358.89
21.71,3460.41,62.1,0.84,327.16
58.76,1842.61,86.3,0.76,424.5
26.25,6806.19,78.25,0.88,32.75
1.77,130.16,75.69,0.95,27.95
3.47,568.04,5.78,0.76,218.27
39.42,5453.97,93.44,0.89,45.45
0.13,5.53,3.95,0.92,25.87
0.41,62.99,39.64,0.96,362.9
3.18,91.54,72.73,0.78,195.54
0.78,172.22,59.97,0.89,263.21
1.38,161.28,82.16,0.9,309.92
1.79,215.37,98.97,0.98,440.08
0.94,154.23,56.84,0.86,461.49
5.51,725.28,14.05,0.96,102.34
33.46,1224.01,56.28,0.8,157.28
36.87,1906.45,72.32,0.93,216.88
37.62,4974.21,59.86,0.82,216.19
13.67,2701.93,27.8,0.8,90.55
1.65,107.41,81.16,0.93,333.89
0.99,99.25,44.78,0.93,467.17
18.44,2161.15,42.16,0.97,76.53
57.1,2433.53,70.7,0.98,279.22
11.1,1750.81,17.59,0.79,57.56
31.81,6518.59,88.37,0.79,195.42
2.06,198.57,92.21,0.86,447.89
3.56,473.15,5.64,0.75,109.87
5.26,324.61,12.4,0.97,345.03
16.25,3428.23,39.83,0.76,10.58
0.91,142.79,76.23,0.87,60.17
38.06,5003.08,65.08,0.75,247.02
24.7,1071.0,31.86,0.94,313.78
1.34,55.63,20.34,0.85,433.02
0.24,25.83,14.68,0.9,402.89
0.34,48.24,29.59,0.95,322.4
4.02,480.81,9.39,0.81,295.77
2.92,75.76,61.9,0.76,196.67
17.16,4469.46,48.41,0.8,435.07
5.47,190.1,86.34,0.97,197.75
5.19,961.57,13.93,0.82,287.16
1.75,110.31,62.71,0.88,464.15
1.71,212.15,92.57,0.92,16.05
7.0,898.44,19.55,0.83,179.13
0.34,63.93,27.12,0.89,361.39
50.3,2981.67,66.58,0.8,200.24
0.45,26.65,19.48,0.75,83.92
0.8,123.55,70.83,0.97,472.74
1.45,104.52,4.07,0.81,61.42
26.84,3812.11,67.09,0.9,35.64
11.19,283.53,20.09,0.83,316.96
42.99,6892.11,92.94,0.85,312.04
46.04,4210.33,72.97,0.78,303.71
11.6,1930.28,22.97,0.82,368.29
27.2,3920.17,40.63,0.89,71.01
0.2,10.34,7.15,0.96,16.96
0.36,56.63,27.33,0.95,489.85
31.03,6863.52,79.65,0.88,356.93
10.64,527.19,31.47,0.9,209.31
0.49,124.05,47.64,0.8,140.94
37.08,8478.66,86.27,0.85,147.15
1.01,141.84,59.19,0.9,308.81
37.7,2130.0,67.53,0.75,412.76
0.88,170.1,68.18,0.91,178.42
0.78,41.7,27.68,0.81,323.62
7.06,237.62,88.57,0.88,187.43
1.01,63.99,51.97,0.78,135.01
11.59,1589.82,34.34,0.89,346.25
4.15,210.82,86.74,0.92,453.77
25.12,5522.79,61.16,0.93,139.09
38.39,5441.47,60.78,0.85,273.94
0.55,75.37,42.21,0.8,209.84
15.67,581.52,45.65,0.78,62.26
18.68,2015.37,52.34,0.83,169.21
22.38,700.64,31.53,0.76,308.35
1.01,115.01,90.43,0.86,223.71
0.44,54.3,35.4,0.82,137.22
43.58,5434.01,87.74,0.85,289.11
18.72,2015.05,30.85,0.95,289.91
0.55,56.32,25.89,0.76,450.75
3.28,597.53,8.3,0.79,83.11
10.56,1867.81,25.31,0.94,43.1
