vin_min,vin_max,vout_target,efficiency_target,power_in
16701.32,20532.66,97.9,0.79,167.01
5097.31,6791.12,11.09,0.89,110.53
16840.82,22434.21,25.81,0.86,250.81
4092.34,4836.73,7.51,0.94,114.18
45737.38,60906.18,90.75,0.76,422.5
2466.48,3403.05,28.63,0.88,319.31
16538.26,21031.7,58.83,0.81,475.81
34625.04,41832.62,93.0,0.79,226.48
6551.12,8419.31,11.89,0.83,285.82
38063.44,50136.13,88.39,0.8,85.86
12887.03,14734.72,39.95,0.77,17.8
11481.89,14025.92,31.12,0.78,32.18
18324.4,21327.78,27.79,0.94,265.2
68165.91,84175.48,79.58,0.83,360.09
1805.71,2285.66,15.89,0.89,481.6
37970.09,44496.26,87.95,0.96,235.95
32173.96,39909.72,62.82,0.79,466.65
26571.35,31571.25,95.71,0.94,381.81
83822.94,103877.1,88.38,0.95,110.42
11891.01,16245.53,18.39,0.9,12.83
18754.36,22628.0,79.39,0.81,442.46
22392.12,26668.01,26.64,0.84,98.85
19784.43,24849.44,88.98,0.82,296.4
8480.25,10647.73,34.48,0.86,144.33
8296.8,11753.49,68.27,0.88,99.15
6845.82,7975.33,47.61,0.83,495.45
15902.37,19940.16,81.12,0.97,241.26
27338.8,35061.27,61.69,0.88,217.23
13837.31,15349.74,18.79,0.86,495.85
7114.46,9142.63,21.5,0.97,265.6
24751.14,31698.18,36.21,0.97,355.37
41699.53,45687.8,60.13,0.95,61.01
25583.18,30171.92,40.68,0.91,282.85
14900.88,16937.97,15.97,0.88,232.38
70096.73,76065.83,88.34,0.94,203.8
16692.2,20373.66,99.48,0.83,66.44
9750.28,12148.79,23.88,0.96,486.53
28776.81,32502.45,51.39,0.87,39.71
4811.78,6008.23,16.15,0.77,189.56
11170.5,15882.45,69.4,0.93,456.66
18944.5,24895.01,22.71,0.97,290.96
19933.41,25805.69,39.93,0.78,451.0
4400.31,5648.3,49.68,0.97,348.71
10593.73,12802.25,18.27,0.93,290.32
9854.2,12897.71,20.31,0.76,237.74
9879.85,12169.08,27.6,0.88,365.01
11119.54,12083.51,83.93,0.91,38.22
49615.73,58730.59,65.21,0.91,48.96
10084.19,14173.91,83.34,0.76,293.3
7527.36,9745.59,11.92,0.81,473.07
18087.87,23039.19,22.46,0.78,33.59
26956.33,34718.39,54.38,0.95,312.19
6256.21,7687.34,24.38,0.78,321.92
22436.71,28208.68,89.41,0.96,233.6
22207.85,28399.16,26.14,0.92,86.47
21940.04,24379.61,62.01,0.84,135.35
55778.28,65126.25,94.28,0.86,188.41
19815.97,24723.1,37.11,0.82,387.86
48240.75,55429.3,63.76,0.97,60.03
31311.44,40645.68,78.81,0.95,364.28
19950.55,21578.68,80.82,0.78,305.56
23837.73,31060.55,70.11,0.86,482.71
9659.4,12712.54,22.09,0.82,393.78
30436.76,40383.68,82.39,0.88,258.33
53849.05,59230.82,62.12,0.76,68.4
19457.88,23638.34,69.8,0.92,74.66
4495.32,6310.24,35.11,0.78,149.63
24874.75,31363.97,32.43,0.79,271.04
41585.47,53615.22,69.8,0.96,31.03
14115.91,19311.66,99.16,0.76,185.08
22080.17,31026.67,46.49,0.95,80.61
34434.05,38083.99,37.07,0.96,197.23
11100.83,15086.3,86.16,0.93,199.75
19279.51,26243.73,71.35,0.92,93.66
4917.04,5668.31,50.23,0.82,492.84
9627.92,9813.78,38.47,0.77,188.54
36834.49,51086.42,90.81,0.91,66.98
20625.29,24988.88,22.52,0.89,411.09
18287.81,22438.2,45.39,0.8,489.52
19436.1,24695.43,29.14,0.91,450.08
10327.86,14003.68,39.28,0.95,216.71
9984.21,11642.56,46.81,0.88,20.2
20942.59,27079.04,46.04,0.83,39.59
3618.88,3758.71,30.81,0.8,455.57
49310.93,53949.22,64.43,0.94,33.4
38817.5,47150.83,40.77,0.88,24.93
2987.77,4051.66,4.67,0.83,62.86
9580.85,11160.09,9.83,0.89,34.34
9139.03,11482.29,13.78,0.97,408.09
18162.09,20851.34,63.25,0.85,469.64
18230.91,23605.34,65.15,0.8,390.38
46418.34,60350.33,62.27,0.84,148.22
27332.1,35543.63,78.29,0.84,313.73
22420.13,29598.36,77.54,0.97,406.24
46145.1,57113.75,73.43,0.88,104.09
26801.45,29756.25,98.07,0.91,42.44
16197.28,16609.18,48.37,0.96,22.57
13831.26,15941.33,15.65,0.82,416.92
38415.96,47141.65,57.17,0.94,187.69
34694.87,42921.63,79.91,0.93,492.3
15343.34,17540.0,28.83,0.81,185.88
4655.91,5222.02,5.09,0.84,131.41
43201.38,57997.51,79.54,0.76,309.06
30515.66,35547.89,78.3,0.87,330.72
69888.05,93359.51,92.52,0.88,319.48
16440.91,22561.9,35.57,0.78,234.65
4116.9,5170.31,15.8,0.77,409.73
7062.3,8975.01,69.26,0.91,412.74
20221.27,25548.78,80.52,0.8,472.77
10436.87,13331.16,38.71,0.79,206.32
32099.76,42241.22,81.6,0.97,426.59
40111.32,51933.9,92.92,0.76,126.91
22171.52,31999.37,59.29,0.84,380.3
7876.19,8386.06,10.58,0.9,420.76
48126.51,57010.69,60.55,0.8,179.63
23239.04,27616.24,89.94,0.86,93.22
17540.71,20412.89,97.38,0.85,260.34
10408.74,13889.18,44.25,0.97,285.14
5336.32,5552.7,7.18,0.91,132.05
5494.98,7629.91,38.19,0.93,27.24
4072.5,5696.64,5.33,0.94,109.67
3929.6,5109.51,25.68,0.82,104.03
21990.47,27511.43,53.34,0.77,256.31
29626.22,38555.41,48.47,0.82,135.1
57382.49,60010.17,81.7,0.92,247.19
24094.97,30703.55,33.92,0.86,340.99
41613.65,48544.59,45.42,0.8,246.11
19039.75,24342.25,82.29,0.88,322.6
7307.03,8353.81,50.02,0.96,71.24
10172.32,14359.09,14.75,0.85,178.81
23189.38,28308.2,27.03,0.9,323.15
33909.82,46077.34,72.81,0.92,440.89
23323.16,28483.12,36.04,0.79,131.84
25839.78,29796.93,65.89,0.76,310.58
37133.84,42253.61,60.29,0.84,493.4
49101.94,67074.06,91.9,0.95,393.55
8293.28,11704.23,41.87,0.98,415.15
22199.49,31451.25,29.37,0.82,158.59
21862.39,28602.56,93.23,0.82,322.3
23616.1,33257.46,38.22,0.89,281.3
22895.36,25460.35,95.75,0.97,369.1
4626.53,5391.96,7.21,0.93,49.64
34599.22,44743.68,84.17,0.8,342.73
28217.86,32337.21,60.58,0.92,404.62
42897.58,52794.04,55.67,0.76,101.53
18903.88,23149.87,22.41,0.91,31.29
5533.91,6633.52,26.58,0.91,335.26
10695.52,12303.14,78.58,0.89,21.2
76980.33,99900.41,97.29,0.98,455.65
798.64,987.71,5.89,0.8,217.33
3827.27,4871.34,24.91,0.85,236.87
55135.54,68424.82,87.27,0.76,413.82
7606.9,9163.75,22.53,0.89,45.14
34943.04,41214.42,43.37,0.86,28.18
15350.02,17251.37,70.64,0.94,33.23
17782.34,20054.4,82.32,0.84,123.91
22965.73,24517.17,76.77,0.8,347.74
32428.53,46567.74,87.15,0.96,64.53
11319.37,15471.66,43.02,0.86,315.91
70696.33,76745.34,79.95,0.97,12.87
7927.95,9488.05,9.94,0.82,13.69
30052.91,40417.65,67.01,0.93,373.36
6596.87,8043.57,12.41,0.88,262.61
26226.71,30963.9,75.06,0.82,30.51
31711.22,39751.77,51.6,0.87,359.56
18920.44,26263.56,51.36,0.95,490.63
9874.96,11549.74,16.03,0.81,166.48
28061.14,32192.59,74.34,0.75,143.05
5555.43,6899.74,33.74,0.85,480.78
57655.23,71982.96,72.05,0.76,336.6
52380.12,63690.01,65.58,0.82,373.6
10106.21,12794.57,86.68,0.86,279.5
32630.54,38284.12,74.47,0.79,47.58
77931.94,94798.96,91.59,0.9,348.4
20716.59,25469.83,37.63,0.92,30.96
11246.71,12969.39,85.5,0.77,72.91
65210.21,79916.68,75.68,0.97,296.91
51246.64,70874.36,65.44,0.94,425.5
15542.44,18432.94,61.8,0.94,376.15
6606.97,7909.8,63.14,0.95,364.26
30724.73,36554.37,79.34,0.9,457.3
18390.56,22664.8,54.48,0.85,410.64
4904.5,5337.27,21.07,0.9,383.37
28398.35,33183.14,44.99,0.79,344.76
7403.5,9992.75,78.48,0.78,419.49
6119.23,7179.3,55.12,0.82,379.11
10140.58,11380.0,55.33,0.82,142.74
15487.99,17911.28,80.18,0.92,309.49
9265.65,11711.97,90.01,0.91,117.06
26154.44,29822.23,40.99,0.91,121.93
1550.74,1662.53,3.76,0.79,133.92
70697.05,80249.61,98.79,0.85,139.36
66926.8,78840.49,85.96,0.97,110.22
14012.67,15279.56,15.93,0.89,424.64
30331.55,39306.89,61.13,0.76,243.07
32431.57,34583.8,49.11,0.82,55.14
77220.41,96835.27,95.16,0.93,294.01
23143.43,30835.14,51.98,0.84,88.42
3945.01,4789.65,31.38,0.85,429.35
28576.89,35285.5,35.89,0.93,189.99
8221.93,9587.4,24.28,0.8,339.89
53333.56,58780.08,72.58,0.89,310.97
8437.82,9869.13,35.07,0.93,384.03
12022.31,12463.57,79.12,0.79,351.53
61883.97,65982.76,96.07,0.92,84.55
10556.88,11176.15,15.18,0.89,78.63
45452.98,54108.76,58.73,0.87,385.01
40476.3,46788.52,56.34,0.82,187.91
22625.03,24804.16,95.64,0.88,98.94
76290.13,92151.37,90.25,0.93,165.83
51837.36,65106.61,79.48,0.76,292.26
48323.22,58335.99,77.25,0.79,361.06
40285.14,44557.0,84.98,0.82,110.29
45285.35,60396.34,97.18,0.85,328.49
48753.03,59510.98,75.41,0.88,112.59
5612.76,7392.23,17.18,0.76,113.36
13780.77,17151.35,44.08,0.92,184.09
48320.48,50797.36,73.04,0.8,130.15
20782.79,26958.65,39.96,0.83,38.88
7774.13,9807.83,42.68,0.77,428.94
16734.98,23270.4,51.55,0.85,270.14
10368.93,13436.49,80.85,0.87,205.35
33380.86,37769.62,40.21,0.93,95.67
18475.7,22917.03,97.92,0.89,103.61
7632.63,9766.67,18.47,0.76,438.32
65164.0,80398.93,71.67,0.87,59.47
63002.24,84756.2,88.79,0.93,428.1
5923.28,7468.86,16.57,0.93,129.99
43423.65,46800.67,52.42,0.94,279.54
47767.42,58537.51,96.78,0.9,124.28
5717.39,6827.6,12.55,0.78,264.47
6207.57,6482.44,23.21,0.96,478.56
60777.83,85879.04,92.97,0.75,113.88
18103.06,23975.86,34.24,0.83,151.06
46362.79,63721.03,69.04,0.86,359.82
4631.14,5370.51,20.06,0.78,170.77
44544.18,57346.38,65.82,0.76,280.58
26867.55,39104.02,34.52,0.95,109.51
11498.27,12423.32,35.24,0.93,341.38
15879.91,16698.32,85.64,0.78,38.99
4004.46,5332.92,7.16,0.92,92.16
2018.41,2502.27,13.23,0.75,59.91
9468.35,11624.58,32.13,0.83,374.03
35386.64,51192.76,84.66,0.9,486.29
16894.25,20886.12,34.19,0.91,431.51
33424.85,41008.34,56.93,0.98,159.69
22403.68,25848.33,25.26,0.98,183.65
82108.71,108468.79,96.55,0.9,365.53
55214.78,66599.77,88.74,0.77,178.3
9340.77,12188.22,58.89,0.81,14.38
6745.54,8078.13,41.03,0.97,26.34
18459.59,19197.22,28.57,0.84,101.47
43821.16,55836.16,86.69,0.96,74.22
13609.26,16377.99,25.25,0.93,52.51
3769.1,4734.19,22.44,0.83,411.96
19653.71,21745.64,94.59,0.87,262.32
28561.2,30606.88,48.23,0.88,290.31
23461.86,23517.4,94.75,0.92,387.57
22437.94,26013.49,39.61,0.87,83.63
2869.63,3403.27,5.22,0.89,194.42
42213.45,57516.43,78.56,0.96,367.2
23073.11,28355.33,32.53,0.94,467.36
29956.67,40051.31,77.04,0.91,259.34
41766.84,54328.61,60.51,0.86,162.13
33823.32,38772.52,75.58,0.86,72.38
26457.04,32551.38,73.33,0.87,379.56
38397.6,45954.45,60.2,0.92,89.02
11605.37,14073.17,38.19,0.83,82.28
46409.06,56252.2,93.63,0.95,38.61
3060.29,3472.21,9.04,0.91,24.69
9501.53,12545.84,16.59,0.77,228.74
72498.77,76298.53,75.17,0.9,227.63
17549.35,25295.09,67.28,0.94,291.9
38400.36,41849.9,51.99,0.83,46.27
16092.45,21723.05,45.34,0.78,200.9
18880.01,22608.17,27.23,0.83,428.54
21029.3,25968.43,45.23,0.84,153.29
39892.68,47529.61,77.06,0.8,197.44
6469.37,7633.77,11.78,0.95,360.87
25545.54,33730.89,50.54,0.95,89.09
27001.34,33924.94,36.01,0.81,405.63
5373.67,6875.12,17.36,0.93,302.56
76265.6,89902.88,99.8,0.84,268.29
19350.48,26882.81,56.89,0.91,16.84
10415.01,13087.16,72.71,0.75,138.1
12975.18,17308.83,62.21,0.93,307.11
6016.75,7942.85,45.85,0.79,409.34
65557.6,71832.85,96.51,0.93,324.8
23236.65,25732.29,64.21,0.78,88.6
68770.04,80542.3,79.54,0.91,105.92
27220.75,31074.81,94.51,0.75,136.02
11639.78,14604.65,22.63,0.96,218.29
11547.99,12358.94,18.92,0.93,119.91
6115.39,8172.49,63.72,0.95,77.39
6542.4,8382.29,34.38,0.83,27.82
51094.74,52247.39,60.35,0.81,156.3
40948.88,50139.52,54.23,0.85,455.67
10353.91,12819.63,87.43,0.91,35.83
23650.98,33240.8,99.4,0.84,125.09
17501.97,18777.32,79.02,0.84,215.5
2578.74,3116.28,5.52,0.82,80.43
36464.5,50654.0,83.27,0.76,192.0
23297.03,28210.73,50.28,0.84,392.57
17456.82,22376.75,42.78,0.94,61.66
13447.89,18044.01,58.39,0.97,117.78
53830.6,56580.66,56.24,0.82,407.12
7520.68,9427.02,59.48,0.76,26.37
44144.41,61763.18,58.96,0.83,120.95
19119.3,20402.13,98.19,0.87,66.98
39406.44,55421.3,79.21,0.77,339.61
44480.95,56653.06,84.88,0.87,49.36
10690.71,12928.24,31.22,0.87,425.06
52725.74,68073.24,77.89,0.79,435.78
5920.14,7737.0,52.69,0.96,17.58
1623.27,2266.68,9.7,0.9,329.52
16932.76,19782.35,21.52,0.79,412.19
8408.38,10521.91,20.73,0.97,199.19
5126.36,6448.16,51.77,0.82,483.85
21729.66,29939.21,67.13,0.89,204.21
7163.61,8001.91,25.01,0.75,125.47
50183.91,54141.49,60.02,0.86,315.38
37038.31,45598.18,56.11,0.97,276.67
46993.55,60542.97,88.08,0.8,95.67
12650.8,13436.33,16.93,0.77,466.61
42461.34,52033.07,47.04,0.85,28.53
64582.99,92366.52,96.05,0.8,159.1
41519.85,50322.43,57.63,0.86,314.58
25657.29,29856.99,70.85,0.8,127.9
70535.77,79515.89,97.13,0.82,402.09
8628.49,10564.25,38.41,0.96,318.11
9351.65,11460.27,47.42,0.9,27.23
9589.47,11476.17,84.32,0.96,239.36
11701.92,14656.28,44.35,0.91,299.36
3907.74,4787.35,44.25,0.76,235.47
18433.75,24661.82,69.95,0.84,369.14
54048.31,71118.86,65.1,0.9,308.28
5355.28,6170.55,8.91,0.78,142.34
23343.69,28620.21,61.51,0.8,231.83
63707.58,74432.18,95.95,0.8,267.56
34417.5,42185.31,78.24,0.91,492.83
75233.62,82449.98,81.5,0.82,198.47
15801.33,20841.1,69.6,0.85,146.96
38689.37,46221.73,95.2,0.93,341.36
37532.03,40679.83,63.85,0.75,18.62
2603.74,2853.89,3.9,0.94,38.1
33082.37,46214.25,81.13,0.78,424.25
7010.36,9648.03,13.77,0.84,265.03
5321.43,7347.77,16.84,0.8,262.09
45740.82,55695.67,58.59,0.9,156.22
20395.76,23424.5,46.86,0.82,159.16
10290.45,14909.28,74.69,0.91,174.21
29293.13,41726.14,41.59,0.93,230.95
14453.56,18867.12,25.55,0.77,46.48
45859.21,54246.58,53.75,0.83,499.04
34842.43,41990.87,59.01,0.85,457.51
15771.68,17458.64,31.11,0.97,181.2
10323.71,11954.78,44.36,0.84,97.29
16295.38,18188.52,26.97,0.94,470.08
10865.83,13119.32,44.2,0.85,12.95
10171.25,13141.22,36.31,0.98,320.14
59885.53,68888.01,98.02,0.86,15.87
71077.53,89512.15,93.62,0.81,433.89
75276.28,102345.94,93.07,0.87,433.18
4990.57,6643.0,6.83,0.92,156.49
24760.27,29933.18,74.34,0.86,233.56
10961.13,12930.69,19.36,0.92,399.75
3831.76,4443.01,14.31,0.89,423.06
30002.6,34484.48,85.13,0.86,140.66
47021.76,53617.96,69.42,0.75,255.74
16478.97,23525.0,22.97,0.83,30.78
7977.32,9897.98,10.41,0.93,108.87
3707.84,4566.98,14.88,0.76,36.23
15092.8,17381.03,39.17,0.91,145.54
11831.86,13946.74,14.84,0.89,324.64
84192.17,87908.28,97.78,0.77,205.75
49184.45,65784.12,69.27,0.94,369.68
17965.27,25254.77,73.54,0.87,48.88
3770.99,5341.11,30.59,0.9,24.98
12989.85,16225.4,46.61,0.8,134.27
920.92,1008.96,7.31,0.88,69.6
20816.5,22036.7,60.92,0.78,486.96
63154.85,74731.66,81.99,0.79,261.03
14255.88,16395.43,46.86,0.88,448.57
35951.82,49861.98,63.45,0.88,83.19
11730.56,14216.75,23.35,0.82,400.96
8741.0,10340.68,86.17,0.86,464.18
24464.79,28070.73,34.89,0.82,362.36
8790.87,10353.09,82.63,0.78,417.64
31734.63,41063.55,42.29,0.98,294.58
16248.3,21488.14,88.03,0.9,306.15
27695.01,32954.78,47.75,0.92,63.0
3110.39,3915.28,23.59,0.79,380.54
10520.84,12688.0,86.77,0.93,48.63
41224.96,49158.06,89.8,0.83,491.58
7831.91,8042.11,26.77,0.97,224.39
25116.26,30283.99,59.16,0.88,162.99
48023.64,60598.95,89.09,0.86,155.57
51791.78,64186.48,71.5,0.97,154.49
2284.29,2791.04,4.01,0.96,130.44
3165.76,3975.7,4.07,0.96,23.96
47228.55,63437.78,88.26,0.8,95.77
17436.66,22248.27,22.63,0.85,480.04
49833.46,57743.73,57.74,0.78,473.85
27823.3,34527.75,51.41,0.96,95.04
36245.77,47362.54,59.79,0.97,18.6
10461.92,13109.46,22.46,0.76,99.24
91919.43,101700.14,98.22,0.77,223.41
10175.63,11337.14,94.04,0.76,486.89
53907.12,58483.84,65.48,0.85,274.47
8254.6,11881.88,62.64,0.96,412.52
11031.27,14853.83,57.38,0.8,312.42
15663.17,19394.31,47.22,0.91,250.15
9791.11,10108.4,14.96,0.92,209.34
5939.57,7893.43,11.13,0.83,32.44
56905.56,68046.73,91.43,0.77,399.57
29980.39,32246.0,31.7,0.88,186.21
21680.52,26518.56,41.09,0.78,421.99
43450.96,51022.62,50.67,0.87,219.58
36005.8,41878.53,49.24,0.81,333.99
56528.47,67399.17,68.43,0.75,204.14
35178.63,46328.48,72.77,0.85,106.92
8645.81,12109.64,65.21,0.96,151.71
843.8,1039.65,8.81,0.89,254.2
15192.36,18697.29,23.3,0.98,40.15
10289.01,14812.04,53.2,0.82,373.04
31003.03,39397.8,54.34,0.85,422.35
17283.7,22669.14,43.18,0.77,436.08
39506.24,50289.67,71.78,0.96,390.46
6355.61,8273.22,55.24,0.79,385.65
21528.03,23631.65,75.38,0.79,217.2
20018.07,21858.09,44.89,0.98,121.97
24997.75,28460.68,39.67,0.78,83.28
26295.14,38117.35,93.09,0.85,214.23
48038.81,51051.32,67.71,0.85,430.2
5060.19,6272.4,35.25,0.88,497.54
7283.15,10328.21,18.65,0.95,336.72
16864.54,22135.0,42.4,0.77,76.56
11509.47,13976.55,35.32,0.89,327.77
19377.14,23224.97,80.85,0.92,484.74
10981.43,11462.07,23.94,0.92,253.45
45691.49,52634.94,55.97,0.9,128.59
26641.34,29025.88,63.41,0.81,47.92
17791.93,20909.79,51.56,0.82,268.87
41114.26,41427.17,83.59,0.79,274.32
17715.39,19470.14,63.31,0.76,253.78
51066.1,65276.75,71.42,0.79,185.5
5707.95,7129.08,32.76,0.98,460.22
47027.14,53556.58,72.26,0.85,172.74
29964.99,36968.42,68.27,0.81,181.36
46027.13,57904.34,61.72,0.88,469.99
28149.66,29397.86,95.41,0.91,26.01
16333.87,20494.78,33.14,0.81,282.38
2217.08,2313.31,4.12,0.96,61.85
6380.9,8286.28,38.88,0.83,201.47
30052.23,39691.93,37.2,0.94,204.36
24549.79,32135.69,35.5,0.93,162.44
55147.75,79836.68,79.33,0.91,251.26
15946.5,22885.23,51.94,0.76,133.76
14729.44,18797.34,96.11,0.85,260.24
29255.32,34320.01,64.13,0.78,235.28
38247.58,46672.34,53.23,0.81,274.49
36544.7,48838.53,67.74,0.8,63.48
9998.5,12440.17,24.93,0.97,233.07
1396.9,1649.08,7.5,0.82,119.02
19626.44,23664.8,50.81,0.86,209.02
32626.42,37335.21,75.54,0.95,307.65
28452.08,34308.02,43.23,0.94,23.88
27038.31,35811.89,82.02,0.77,426.17
36818.63,43722.17,80.27,0.82,229.08
34294.83,46603.78,81.67,0.83,126.5
24097.99,30802.79,81.94,0.76,345.53
24694.09,32788.53,95.03,0.91,310.28
26471.28,33013.29,48.03,0.87,16.94
28620.65,33704.64,51.67,0.78,178.97
11899.67,15398.91,47.29,0.91,244.84
61518.87,72493.74,97.56,0.9,352.72
7944.39,9348.92,47.51,0.92,174.88
13430.38,17803.01,53.96,0.76,409.74
23675.38,30748.28,30.27,0.89,354.7
16106.82,19600.46,54.3,0.84,277.78
11379.85,12380.09,56.64,0.95,250.46
15638.07,16479.21,54.53,0.9,417.53
1984.99,2303.55,5.3,0.87,194.3
25798.95,31620.42,29.88,0.96,231.29
34300.39,46738.13,58.24,0.9,311.85
1976.84,2319.56,5.3,0.82,61.07
25916.85,29275.32,44.67,0.91,406.58
45346.53,54716.55,54.9,0.98,234.3
7446.11,10267.23,12.95,0.95,71.83
5246.73,6727.47,31.72,0.86,262.29
5706.33,6397.85,36.98,0.94,65.04
7624.3,8361.31,19.2,0.85,439.37
18509.57,23893.02,88.29,0.83,417.33
10597.8,14204.54,16.92,0.89,331.5
38371.61,49522.09,53.7,0.86,173.98
51068.69,56347.84,70.77,0.84,434.4
37454.9,39931.87,85.27,0.83,32.26
33143.95,44840.7,79.22,0.92,88.92
6964.12,7246.68,19.32,0.81,163.59
39088.86,46889.77,61.88,0.78,19.89
50242.17,57401.19,73.69,0.9,456.01
16134.99,20834.55,26.13,0.88,30.46
7076.18,8479.75,17.25,0.8,402.01
4716.88,6081.8,21.4,0.77,206.65
