vin_min,vin_max,vout_target,efficiency_target,power_in
2.47,18.76,10.59,0.93,247.06
6.19,41.87,8.45,0.97,302.73
7.27,143.28,67.46,0.78,134.49
3.5,14.62,4.98,0.98,425.25
11.73,134.35,28.76,0.94,349.65
2.67,32.33,11.83,0.96,257.14
4.67,113.7,41.39,0.91,321.61
12.98,90.49,74.2,0.94,295.88
3.83,16.82,7.6,0.89,194.13
31.79,635.14,75.22,0.92,420.57
42.42,263.18,62.7,0.82,72.08
10.64,36.25,15.86,0.94,72.53
1.65,9.75,6.25,0.95,414.94
36.43,199.43,54.75,0.83,492.6
22.11,350.09,48.31,0.96,266.01
2.64,72.87,25.6,0.85,21.35
15.42,96.11,54.52,0.84,323.22
37.45,187.53,83.85,0.94,80.61
10.52,32.22,19.42,0.91,324.59
5.92,76.32,38.29,0.91,361.65
30.76,710.12,82.87,0.79,291.04
22.73,86.11,30.09,0.83,426.14
26.33,383.0,57.57,0.82,148.83
1.07,12.1,7.9,0.94,297.73
8.68,36.89,21.0,0.84,180.89
12.51,125.8,87.6,0.79,40.78
41.38,171.79,51.1,0.81,374.31
5.57,58.55,20.38,0.92,237.88
5.18,62.28,49.47,0.8,84.5
3.21,25.5,11.46,0.89,374.28
15.7,97.37,28.9,0.78,454.06
15.08,222.91,82.93,0.83,18.57
4.66,46.66,15.98,0.9,301.58
8.5,53.36,38.64,0.77,251.39
4.49,58.81,20.55,0.96,306.78
6.81,102.29,15.68,0.75,418.72
12.3,181.07,28.97,0.87,255.23
8.64,182.41,70.46,0.86,286.54
3.6,16.51,6.14,0.76,379.04
5.82,30.24,16.12,0.89,302.31
22.54,354.74,43.43,0.88,312.09
36.18,579.56,60.92,0.76,473.61
23.06,395.63,43.76,0.88,419.55
26.48,539.62,62.1,0.91,115.11
2.88,24.44,8.49,0.8,155.77
2.1,14.48,5.95,0.92,353.13
5.38,55.53,33.83,0.84,456.84
59.52,361.98,90.62,0.87,437.44
7.48,61.86,12.97,0.79,198.36
58.14,207.96,79.98,0.89,135.71
36.07,357.56,59.24,0.89,389.49
54.53,388.48,96.34,0.9,154.68
11.64,92.71,22.72,0.84,148.46
68.58,803.05,97.53,0.92,290.58
74.95,166.59,90.08,0.94,186.61
5.1,139.69,50.36,0.8,357.01
1.9,40.72,17.47,0.9,272.82
7.72,124.68,12.93,0.98,433.91
14.08,150.13,40.13,0.85,420.36
3.92,26.76,5.92,0.9,268.2
6.71,32.66,14.33,0.96,497.41
56.24,110.7,98.05,0.8,29.53
21.31,271.05,29.12,0.8,431.19
10.28,217.62,82.61,0.85,112.74
17.02,64.03,43.92,0.86,31.89
15.58,170.41,76.02,0.88,121.91
17.01,141.01,25.27,0.9,297.19
22.46,197.23,68.45,0.93,446.2
2.27,11.47,8.7,0.86,363.38
22.26,32.55,29.42,0.83,17.91
48.55,439.28,91.86,0.87,91.38
23.34,122.27,67.51,0.93,73.2
48.82,206.33,87.93,0.84,182.02
5.46,80.06,12.73,0.79,482.74
31.81,780.14,90.67,0.88,444.91
6.69,91.86,50.39,0.86,90.08
51.52,142.71,68.27,0.96,429.14
39.24,429.49,90.82,0.83,150.38
18.91,124.72,66.72,0.92,442.98
4.1,77.11,10.5,0.85,409.13
4.39,120.83,43.61,0.97,341.64
39.95,366.42,54.46,0.84,482.76
11.76,147.23,74.85,0.92,262.86
32.25,483.85,53.1,0.98,399.1
11.55,193.1,94.26,0.79,53.06
41.32,622.48,97.29,0.78,142.64
2.96,64.07,27.46,0.87,476.01
12.73,250.84,26.09,0.83,304.19
57.16,932.24,95.4,0.97,155.68
31.2,577.5,76.47,0.85,55.36
6.79,134.04,63.23,0.78,104.73
1.92,20.77,3.95,0.92,339.96
75.4,696.8,90.49,0.92,138.85
9.98,190.64,64.24,0.91,294.96
63.16,920.58,93.32,0.76,45.0
18.56,44.52,40.09,0.82,271.38
37.19,423.79,70.72,0.92,83.53
4.93,64.04,26.9,0.75,252.4
19.42,127.4,55.08,0.94,250.78
2.17,26.59,13.78,0.94,161.4
2.61,11.02,5.57,0.89,404.8
25.77,267.34,54.07,0.82,383.83
8.55,45.02,13.39,0.79,147.23
15.82,235.37,86.49,0.95,153.81
32.31,601.11,95.67,0.83,417.57
7.21,56.48,38.63,0.92,140.97
2.55,54.67,23.88,0.95,157.39
4.61,65.05,6.69,0.82,445.35
14.41,98.02,34.52,0.84,130.7
49.52,828.25,95.12,0.76,129.3
45.24,636.28,88.8,0.86,402.08
49.56,877.23,93.19,0.89,80.93
39.09,442.19,52.27,0.92,304.81
3.78,32.4,16.96,0.86,373.5
20.6,202.32,68.59,0.88,265.15
24.99,108.56,35.5,0.85,102.23
30.88,581.21,91.7,0.79,406.15
19.25,155.13,99.48,0.79,315.31
27.95,787.85,83.57,0.75,192.55
6.99,121.03,69.52,0.87,132.07
19.98,460.42,54.47,0.83,37.0
41.84,138.26,81.13,0.83,173.1
6.57,54.34,26.88,0.88,488.77
18.91,217.84,41.62,0.96,35.03
13.09,54.14,30.79,0.83,403.04
33.32,265.95,86.85,0.79,22.38
9.35,169.86,73.64,0.93,145.86
3.94,51.13,29.45,0.87,45.02
38.49,508.39,96.62,0.93,138.81
14.92,65.15,45.97,0.87,492.1
11.89,138.23,23.03,0.76,115.61
2.3,29.25,6.02,0.83,124.07
3.84,74.66,25.05,0.78,425.43
8.98,127.11,43.73,0.76,415.8
71.31,893.45,99.93,0.91,98.05
48.2,125.98,85.71,0.94,87.52
47.58,360.61,93.66,0.84,454.76
3.86,47.86,36.66,0.91,29.15
13.98,106.31,22.78,0.76,130.08
31.92,675.57,78.53,0.89,304.73
1.96,53.68,18.51,0.92,76.55
12.06,125.39,25.43,0.93,64.73
4.13,67.38,31.01,0.88,183.09
18.53,143.46,26.56,0.94,443.49
7.86,129.08,61.65,0.94,462.82
8.11,123.19,19.78,0.95,162.64
26.64,290.83,79.03,0.86,215.86
3.54,35.36,14.68,0.83,472.17
46.61,219.54,98.27,0.92,249.78
29.14,183.37,47.11,0.81,27.65
1.93,17.01,13.72,0.85,126.83
11.45,294.86,99.0,0.93,289.75
7.15,102.64,21.45,0.86,95.51
0.71,16.99,6.27,0.85,281.9
34.69,521.02,68.35,0.9,343.7
50.1,309.1,61.86,0.92,69.75
25.1,382.43,47.73,0.93,72.14
1.57,12.0,5.23,0.96,19.95
21.47,291.38,57.87,0.87,404.09
28.52,595.15,61.79,0.97,11.71
10.01,143.93,65.64,0.78,284.8
5.73,20.59,8.47,0.88,348.36
2.0,35.79,3.69,0.89,101.98
17.32,88.24,70.63,0.79,245.4
51.18,369.43,61.52,0.76,257.93
4.51,29.14,16.44,0.81,327.97
0.56,7.38,5.53,0.96,269.83
0.82,6.97,4.62,0.77,143.88
39.62,503.59,90.92,0.76,275.79
35.02,425.77,48.67,0.83,369.19
13.2,137.92,37.46,0.91,469.99
5.65,79.77,13.03,0.77,370.33
73.98,108.24,89.08,0.93,299.33
19.97,150.42,38.54,0.75,341.82
25.43,99.26,72.9,0.94,42.02
5.12,18.93,10.23,0.82,18.3
46.14,358.67,63.56,0.9,108.01
3.5,11.36,9.13,0.91,249.05
4.24,13.78,9.86,0.78,321.38
6.87,123.62,18.85,0.84,407.07
5.87,103.6,45.16,0.77,366.13
5.79,101.34,40.12,0.77,330.14
10.58,221.0,92.21,0.96,465.09
14.47,96.69,56.73,0.75,155.28
9.55,252.41,89.19,0.78,297.81
10.44,254.17,29.76,0.97,265.68
48.67,351.98,95.95,0.78,429.23
43.62,165.58,84.99,0.93,471.12
9.35,132.42,60.94,0.91,339.85
20.01,133.75,50.1,0.84,64.97
1.71,30.93,16.57,0.85,41.05
19.5,142.72,54.95,0.88,455.64
8.89,83.07,15.51,0.88,217.59
5.69,43.65,19.77,0.96,380.81
24.09,315.05,58.88,0.9,380.9
3.98,59.43,28.77,0.81,397.35
41.7,111.46,67.24,0.84,370.36
18.95,179.61,84.5,0.76,173.44
58.83,151.74,88.19,0.92,51.51
16.28,136.45,94.72,0.85,485.72
33.02,363.85,70.95,0.95,133.58
1.38,38.84,13.75,0.87,395.7
7.04,153.62,51.34,0.91,151.95
11.45,226.26,92.53,0.87,312.68
18.55,195.19,22.42,0.79,99.17
3.38,56.21,19.93,0.8,457.54
26.42,332.93,68.42,0.8,145.18
7.69,68.55,29.38,0.8,414.38
9.89,110.63,46.15,0.92,10.58
7.88,135.34,63.91,0.93,78.45
4.88,48.41,36.39,0.76,481.45
5.13,38.79,16.0,0.87,323.03
6.38,118.03,13.25,0.83,323.13
25.11,372.41,45.83,0.81,16.46
0.61,8.57,5.26,0.89,246.4
22.68,207.69,72.05,0.85,58.65
2.89,31.72,13.54,0.83,347.43
62.86,631.04,76.55,0.89,280.31
54.97,658.61,72.18,0.79,308.24
29.6,375.45,88.07,0.9,472.66
35.13,160.06,69.54,0.78,433.4
9.46,61.61,48.67,0.85,84.32
8.08,63.96,24.11,0.88,353.1
27.49,407.83,69.57,0.78,386.84
6.64,103.4,57.32,0.78,213.1
19.7,125.89,39.53,0.84,256.17
10.9,174.44,76.61,0.88,198.93
41.75,886.84,98.32,0.77,335.66
26.46,129.02,85.24,0.86,256.22
49.23,548.02,64.4,0.96,220.41
46.04,363.45,90.47,0.98,283.25
14.89,179.47,92.79,0.81,359.56
17.18,191.97,22.85,0.81,172.13
23.58,338.75,39.24,0.94,479.02
19.41,269.75,97.7,0.94,289.95
9.5,73.94,55.84,0.89,204.7
4.22,72.99,38.9,0.89,197.36
39.1,311.49,68.8,0.83,47.78
0.4,9.09,3.62,0.86,175.89
7.8,65.97,22.16,0.95,90.97
16.67,121.93,81.09,0.96,130.81
1.19,18.83,9.13,0.82,409.12
19.96,43.08,22.99,0.91,177.56
3.18,11.88,6.59,0.86,463.1
9.42,112.34,26.8,0.86,244.41
26.86,105.47,78.41,0.8,361.59
29.61,95.21,76.25,0.8,486.8
45.03,241.13,61.73,0.89,440.97
0.44,11.38,3.89,0.98,335.84
13.47,47.75,16.32,0.92,486.64
7.9,73.29,48.94,0.83,114.25
11.41,40.55,20.39,0.92,485.67
31.87,747.07,82.2,0.79,101.95
22.18,263.54,99.68,0.83,377.86
10.81,129.47,46.3,0.92,199.58
10.4,223.84,84.29,0.82,218.04
5.93,34.56,10.99,0.8,414.42
49.86,218.04,94.06,0.92,423.2
1.7,21.3,9.78,0.93,251.05
28.28,194.9,77.51,0.77,175.85
3.26,29.12,13.36,0.92,177.31
10.43,103.13,77.89,0.92,73.41
2.62,56.6,20.17,0.93,287.09
26.56,85.27,53.86,0.83,37.0
51.92,522.19,83.79,0.94,481.95
34.37,662.57,91.88,0.78,338.91
8.14,100.34,10.05,0.87,483.23
46.57,754.92,99.07,0.79,131.82
19.18,216.36,29.43,0.92,424.7
36.81,682.61,71.57,0.89,220.4
18.63,402.45,54.21,0.89,294.7
25.26,522.7,54.06,0.86,333.53
10.73,109.84,65.5,0.8,168.15
32.49,98.31,84.14,0.92,265.94
9.85,157.15,78.92,0.93,201.6
27.16,286.57,99.37,0.77,428.96
1.68,31.53,3.38,0.95,132.74
25.08,340.8,38.1,0.85,294.63
51.56,373.01,92.28,0.77,422.54
2.74,19.7,13.62,0.97,484.3
16.07,200.19,69.42,0.79,403.39
50.08,133.93,99.79,0.97,285.52
15.2,89.94,38.09,0.88,215.99
14.75,187.74,29.92,0.75,131.44
4.7,58.94,24.97,0.81,151.64
27.28,412.8,80.01,0.79,60.31
24.65,261.06,67.89,0.79,80.04
11.4,157.12,23.86,0.92,346.81
55.75,569.44,93.99,0.97,242.85
2.29,39.25,18.93,0.76,193.35
3.4,46.95,23.56,0.87,159.03
36.82,237.24,88.15,0.91,289.29
14.11,46.4,30.17,0.83,332.43
15.83,54.52,27.6,0.88,495.11
17.68,168.21,82.71,0.89,219.81
41.39,329.57,51.33,0.98,226.18
47.84,106.09,63.54,0.91,311.17
19.39,181.25,87.81,0.82,106.53
24.11,599.71,72.27,0.85,255.94
11.81,125.2,81.67,0.97,366.61
22.26,156.12,28.97,0.85,419.98
10.53,233.88,80.32,0.91,427.29
14.11,89.24,17.55,0.85,313.77
21.48,195.24,88.92,0.94,138.79
14.44,58.78,32.47,0.98,446.23
5.48,30.08,12.76,0.8,403.36
18.27,88.43,45.77,0.93,37.46
2.33,55.15,22.75,0.81,383.31
3.39,36.83,19.86,0.93,123.48
4.96,53.75,24.05,0.77,121.94
6.46,53.21,21.48,0.91,229.83
12.78,225.24,76.16,0.96,268.68
35.22,106.34,50.53,0.79,201.17
4.7,96.37,42.64,0.92,74.95
5.93,97.27,49.45,0.86,435.15
22.9,200.77,58.4,0.78,451.72
20.97,280.68,53.2,0.78,69.01
9.54,83.45,48.55,0.84,239.64
6.68,47.76,13.88,0.92,448.41
20.24,71.61,47.5,0.76,391.02
0.42,6.09,3.88,0.78,121.87
39.37,127.13,71.92,0.95,489.82
10.44,36.81,13.75,0.94,442.2
8.98,27.49,22.95,0.9,95.8
46.86,877.86,90.68,0.83,22.33
45.89,656.06,80.79,0.93,400.17
3.89,61.83,9.94,0.93,191.23
17.89,157.73,88.78,0.96,18.77
35.95,548.33,85.56,0.75,415.79
8.87,46.39,18.54,0.82,303.4
62.14,525.94,77.24,0.8,413.98
17.75,65.96,22.93,0.78,79.59
10.54,113.3,94.01,0.86,204.3
16.99,84.86,35.51,0.79,471.28
25.42,126.46,62.16,0.9,229.63
3.92,51.62,33.85,0.81,123.12
0.86,10.59,4.91,0.92,27.0
2.86,47.13,26.07,0.8,398.44
17.72,169.77,96.83,0.84,51.43
32.55,107.76,59.42,0.97,234.53
33.31,194.53,63.16,0.95,291.44
7.83,182.09,66.85,0.95,182.74
16.96,108.34,32.29,0.79,55.76
22.21,643.67,64.7,0.79,26.91
18.03,162.46,44.92,0.77,408.65
34.79,120.41,71.96,0.8,99.18
7.14,120.29,47.72,0.84,41.16
40.08,372.98,53.35,0.76,162.89
66.52,164.99,88.53,0.78,406.0
25.55,368.15,46.88,0.79,127.84
44.06,613.75,98.96,0.96,257.21
43.23,111.13,97.63,0.9,69.85
10.26,211.61,84.74,0.78,10.75
7.74,156.37,59.77,0.91,440.13
6.1,33.35,12.51,0.79,272.83
9.18,179.73,87.61,0.88,236.21
35.88,182.49,68.84,0.9,401.69
3.01,43.3,4.83,0.85,103.73
10.13,147.73,17.98,0.93,99.86
3.74,15.41,5.65,0.88,26.09
8.01,93.5,67.64,0.87,424.73
27.76,476.58,66.78,0.93,116.26
43.42,218.39,62.02,0.77,308.35
54.47,182.16,74.59,0.96,291.72
64.22,211.86,98.66,0.89,438.3
11.24,134.31,69.23,0.87,375.91
32.26,314.5,73.3,0.93,183.57
9.21,153.28,86.35,0.8,101.69
51.85,321.65,73.57,0.85,188.11
5.0,63.47,6.82,0.8,254.58
14.21,102.99,19.43,0.84,88.21
32.84,846.44,96.03,0.79,134.47
5.33,61.35,35.49,0.85,198.79
2.48,45.68,19.84,0.75,172.11
12.89,78.02,38.49,0.77,23.07
6.81,67.15,25.54,0.93,275.39
16.89,96.23,51.37,0.89,409.58
16.72,121.19,79.8,0.93,149.03
24.78,128.11,70.76,0.93,376.61
9.59,68.79,16.66,0.93,279.45
9.83,165.22,74.92,0.75,152.34
19.23,201.45,89.85,0.82,210.17
13.62,79.2,53.55,0.76,11.79
20.81,212.46,88.45,0.86,248.05
15.46,239.45,89.3,0.98,63.66
50.74,534.3,68.76,0.81,321.98
18.97,173.57,77.42,0.82,67.28
22.65,108.58,60.73,0.94,190.38
12.34,128.43,98.87,0.96,16.25
7.7,131.98,68.65,0.81,483.3
6.17,101.47,13.75,0.84,417.43
32.54,116.65,72.89,0.82,98.62
30.38,147.24,83.7,0.86,339.74
21.0,96.81,80.28,0.87,28.6
10.76,90.79,62.78,0.77,490.03
24.13,249.79,72.33,0.91,174.81
8.7,160.34,85.13,0.83,11.38
15.64,60.83,22.49,0.96,487.13
2.22,26.69,4.23,0.82,208.72
36.96,582.53,75.35,0.97,341.51
8.73,101.43,22.7,0.97,180.3
5.86,113.26,45.57,0.79,425.4
19.9,239.06,24.93,0.76,10.8
14.33,199.62,75.87,0.94,449.7
35.88,608.45,92.37,0.76,85.65
67.66,310.94,83.2,0.84,73.57
21.27,122.92,37.52,0.89,350.3
24.74,492.38,54.51,0.81,74.83
0.77,8.22,6.01,0.84,133.26
2.2,37.99,21.08,0.98,346.49
28.94,180.68,89.51,0.91,425.72
48.26,560.73,89.35,0.92,164.11
2.71,69.53,23.72,0.8,49.71
30.24,105.33,72.02,0.96,208.45
3.24,41.05,25.19,0.96,490.58
3.33,72.84,7.55,0.75,137.34
16.03,57.65,37.9,0.8,148.48
9.61,86.38,15.39,0.97,272.15
45.21,790.59,82.98,0.96,234.17
18.24,45.76,24.18,0.87,326.0
36.26,105.45,87.23,0.85,183.44
9.36,151.17,63.78,0.81,170.36
13.91,162.87,68.76,0.87,273.36
10.5,84.74,57.13,0.95,314.7
11.31,159.77,60.73,0.79,257.91
5.16,108.32,51.17,0.87,94.57
12.07,212.5,36.14,0.98,13.34
14.01,130.62,62.35,0.75,119.38
0.95,6.72,3.97,0.95,89.83
9.3,127.1,55.01,0.93,406.59
41.59,185.31,67.98,0.96,493.73
38.23,122.05,54.91,0.82,233.32
11.43,125.58,69.59,0.92,15.71
30.07,125.6,50.17,0.93,294.33
30.31,108.57,89.55,0.78,33.21
4.85,133.48,47.69,0.81,148.09
8.81,76.47,20.8,0.86,101.56
33.32,648.92,82.75,0.88,244.61
10.3,117.69,89.44,0.76,334.52
21.85,589.32,62.14,0.78,132.71
35.2,719.23,97.51,0.95,220.49
10.23,130.68,26.19,0.85,218.47
24.23,336.41,65.17,0.77,191.01
6.0,95.8,52.95,0.97,256.2
44.47,83.57,49.16,0.84,214.2
28.87,332.72,77.33,0.87,140.17
11.95,181.8,22.57,0.78,126.5
11.63,127.19,17.98,0.84,142.11
1.05,19.87,7.59,0.81,221.46
5.01,22.56,10.82,0.9,221.12
33.3,537.84,77.14,0.96,159.57
66.65,236.68,83.69,0.82,274.78
30.53,307.94,80.73,0.93,86.46
29.21,498.78,57.9,0.93,17.15
48.18,172.66,75.5,0.97,136.99
4.66,78.6,8.13,0.85,459.74
23.29,495.87,64.0,0.96,91.38
19.19,68.69,35.62,0.85,38.51
8.18,72.96,25.03,0.87,235.64
31.57,809.91,94.44,0.92,282.25
2.12,21.25,9.44,0.88,452.22
4.32,96.13,37.67,0.96,499.01
5.22,139.36,15.54,0.84,58.14
16.24,80.99,20.37,0.85,143.66
37.92,73.92,53.09,0.93,348.82
11.88,220.73,34.77,0.93,137.38
4.86,47.39,16.87,0.9,453.98
36.08,115.53,86.92,0.98,401.83
8.3,127.18,54.46,0.76,425.53
20.64,262.14,91.4,0.79,244.74
19.23,66.89,49.01,0.92,296.77
8.57,165.44,81.48,0.98,360.57
29.92,217.61,82.79,0.83,76.13
27.08,347.41,53.97,0.94,183.72
29.27,648.64,69.65,0.92,202.34
25.6,643.42,76.51,0.84,51.25
16.2,201.1,96.43,0.84,81.22
21.16,271.67,36.76,0.96,42.49
1.55,12.8,5.96,0.88,263.9
8.49,119.15,53.42,0.77,441.5
27.67,195.19,61.53,0.96,464.53
30.2,282.34,46.04,0.77,344.59
70.78,561.24,85.68,0.95,245.8
3.63,91.34,35.6,0.95,219.9
8.58,22.55,13.09,0.95,225.09
2.71,54.87,19.78,0.93,117.37
6.24,49.96,30.49,0.85,346.1
5.93,86.47,10.26,0.81,49.08
1.64,32.74,15.66,0.85,288.4
57.13,769.94,98.88,0.87,373.05
7.53,134.2,17.12,0.86,398.32
6.44,87.78,31.75,0.98,178.91
55.91,190.82,83.92,0.83,263.07
2.59,26.93,16.34,0.96,143.26
25.06,139.25,65.62,0.76,278.61
8.6,153.05,60.17,0.89,102.34
11.5,129.81,63.41,0.8,82.33
5.86,44.17,19.52,0.76,59.68
46.52,269.91,79.05,0.79,227.27
13.8,208.96,74.49,0.93,349.9
33.75,618.14,86.87,0.87,203.85
3.18,67.63,23.3,0.94,373.47
8.47,65.5,16.1,0.75,404.06
18.34,245.59,87.16,0.84,408.18
7.42,132.62,56.42,0.85,352.1
38.83,755.45,78.85,0.95,80.46
10.11,86.09,64.05,0.91,68.54
4.9,105.24,39.83,0.85,436.53
4.31,20.68,11.44,0.79,383.23
1.61,11.51,7.62,0.91,105.38
9.18,46.4,24.58,0.77,220.12
25.78,85.07,35.68,0.93,429.13
14.74,429.65,43.74,0.78,336.11
4.67,91.57,31.84,0.76,296.87
22.28,141.91,31.21,0.86,274.07
7.4,203.18,71.76,0.86,119.8
10.98,94.57,56.37,0.78,375.22
4.23,17.23,6.43,0.95,427.61
49.9,442.44,93.29,0.89,282.94
21.76,190.46,33.68,0.96,266.87
25.58,398.68,46.88,0.85,187.95
7.0,64.38,11.79,0.85,429.23
7.55,143.06,59.4,0.86,357.62
10.8,215.95,73.71,0.84,270.35
25.1,146.01,61.06,0.93,473.91
11.97,153.02,99.46,0.79,494.46
9.84,176.2,72.51,0.95,358.43
8.5,46.13,28.42,0.95,471.65
55.79,641.35,74.86,0.93,319.65
26.89,617.91,69.88,0.93,398.84
12.02,244.81,90.22,0.79,43.46
42.06,244.59,83.11,0.88,495.25
1.37,6.28,4.18,0.86,326.07
12.69,50.65,20.07,0.78,348.79
13.87,180.62,40.24,0.96,404.84
4.69,34.84,25.68,0.85,39.39
7.57,41.54,26.85,0.8,182.04
5.39,44.98,28.54,0.87,335.78
4.94,86.91,45.43,0.87,459.49
15.6,152.13,99.38,0.88,456.68
15.31,113.78,42.33,0.94,346.43
4.97,56.59,37.4,0.87,18.72
13.44,235.87,95.95,0.85,341.85
26.99,280.97,36.07,0.81,122.86
12.9,299.2,35.47,0.78,116.02
3.74,14.93,5.92,0.86,93.78
43.11,490.04,62.94,0.96,141.86
3.93,53.24,36.05,0.94,289.16
9.98,92.08,59.29,0.94,270.15
17.7,134.89,87.89,0.77,22.62
20.85,133.63,77.73,0.93,384.83
10.02,180.49,68.89,0.88,16.83
6.96,95.43,52.31,0.97,376.1
1.52,18.61,9.43,0.89,89.62
16.63,62.83,29.72,0.88,242.04
28.68,163.16,49.59,0.87,102.58
7.49,144.2,53.61,0.82,374.99
2.85,58.79,21.13,0.87,46.73
10.49,223.48,25.88,0.82,224.4
9.11,126.82,85.67,0.85,292.15
2.16,6.4,4.77,0.9,402.62
16.18,145.67,43.97,0.78,321.98
2.72,13.49,7.19,0.89,415.24
53.41,134.61,59.55,0.88,324.2
24.4,351.21,36.36,0.97,50.58
24.56,197.7,38.34,0.96,130.64
45.79,735.31,78.82,0.94,406.48
8.02,127.26,68.08,0.86,12.78
8.25,44.97,12.84,0.87,428.5
2.96,67.21,23.79,0.87,121.9
5.31,110.14,48.47,0.94,15.33
0.72,13.24,6.97,0.88,216.3
44.42,189.9,62.39,0.87,180.7
48.58,173.39,69.55,0.8,439.24
2.19,39.7,18.63,0.85,160.33
7.56,121.75,72.21,0.86,100.88
9.07,136.38,70.92,0.86,27.0
11.98,120.31,89.68,0.81,473.65
31.19,356.4,83.22,0.75,379.24
78.32,207.56,95.36,0.81,185.45
25.02,130.03,61.35,0.96,212.69
7.61,117.18,58.25,0.97,24.87
2.84,75.33,7.54,0.93,429.69
52.71,522.7,75.52,0.98,159.9
