vin_min,vin_max,vout_target,efficiency_target,power_in
35.55,45.02,269.21,0.95,307.08
29.64,35.27,285.97,0.98,102.21
57.93,75.34,305.17,0.88,251.66
56.75,78.19,228.95,0.89,383.69
27.02,31.22,299.35,0.84,428.59
61.71,73.07,584.65,0.82,307.62
13.3,13.94,30.15,0.89,51.34
74.11,80.38,354.69,0.8,351.22
22.51,26.9,139.44,0.96,480.99
49.28,61.15,286.39,0.81,66.56
53.52,62.96,255.34,0.81,149.42
9.34,12.01,30.62,0.84,107.1
58.07,70.46,508.91,0.84,108.95
22.06,27.07,239.4,0.97,327.88
72.43,93.51,771.14,0.8,277.38
16.98,19.79,168.33,0.91,204.58
3.39,3.99,35.96,0.78,94.91
5.59,6.79,34.85,0.86,219.94
58.24,81.76,183.36,0.77,433.8
81.19,99.04,858.66,0.97,256.31
7.32,9.26,67.28,0.94,366.97
37.54,45.07,390.35,0.97,127.15
60.76,87.59,511.75,0.76,89.85
10.25,13.22,56.62,0.9,334.25
49.56,65.89,446.81,0.95,329.76
69.1,71.76,612.57,0.76,457.88
57.31,84.77,398.23,0.97,59.9
34.67,41.09,95.47,0.86,444.78
2.99,3.46,4.01,0.95,420.51
11.96,13.37,104.77,0.81,130.07
22.44,24.54,222.22,0.76,352.15
69.08,80.63,399.28,0.9,45.25
53.14,74.81,487.67,0.93,470.24
19.46,24.15,56.15,0.94,89.4
25.67,35.97,119.29,0.82,247.61
56.52,70.53,601.83,0.76,265.03
64.92,80.47,566.09,0.77,155.3
78.32,87.75,597.48,0.97,29.26
75.19,86.29,679.21,0.93,335.85
42.47,58.84,300.77,0.95,470.1
64.58,87.44,149.88,0.91,460.57
63.38,73.69,123.91,0.93,186.9
17.96,23.41,134.73,0.93,50.89
4.04,4.79,24.17,0.95,461.07
78.44,86.72,683.63,0.95,72.29
92.9,111.83,809.42,0.89,450.27
81.84,106.9,257.66,0.98,22.19
25.56,32.93,174.41,0.82,240.63
57.71,76.84,597.78,0.91,162.93
16.57,19.51,93.33,0.95,139.41
26.69,32.5,134.79,0.87,494.62
72.27,83.53,740.12,0.91,259.83
23.19,28.47,255.02,0.96,199.13
56.66,74.01,645.2,0.85,450.08
77.05,88.72,778.25,0.78,192.95
68.32,87.34,145.41,0.78,376.82
50.27,56.13,492.07,0.88,383.09
41.65,51.75,143.73,0.94,284.96
47.9,51.42,357.78,0.87,46.41
33.56,37.06,169.89,0.76,335.91
92.16,102.0,453.65,0.75,118.92
31.47,42.85,124.66,0.9,20.38
24.9,26.93,51.17,0.77,72.61
73.83,100.38,617.64,0.82,354.83
36.42,47.7,331.8,0.82,25.95
8.11,8.59,73.99,0.93,456.81
77.94,89.28,217.74,0.85,367.74
66.67,77.56,233.7,0.76,378.42
14.21,15.52,131.27,0.83,287.21
10.27,11.41,98.11,0.98,461.2
8.1,9.21,37.57,0.85,91.5
63.62,86.97,359.28,0.84,435.57
20.18,26.11,100.65,0.78,419.32
57.0,69.29,331.83,0.93,436.57
64.45,77.86,525.24,0.85,215.05
8.27,9.31,56.76,0.94,190.2
72.51,90.76,887.89,0.75,367.09
68.99,89.14,529.46,0.91,461.32
10.21,12.26,102.73,0.94,14.46
16.52,21.14,104.36,0.8,475.8
65.45,75.53,549.3,0.82,434.44
68.19,94.43,779.98,0.97,451.29
76.27,90.8,352.26,0.93,101.49
80.72,116.04,187.56,0.84,90.93
26.88,32.9,53.44,0.75,279.72
39.97,49.8,291.39,0.87,430.08
68.75,91.23,190.73,0.8,134.45
48.05,49.82,471.39,0.93,57.86
61.27,78.73,628.25,0.88,328.41
78.29,113.57,198.81,0.89,180.3
74.89,83.96,569.11,0.93,344.93
8.91,9.44,61.72,0.97,378.94
74.18,87.45,785.48,0.93,21.44
62.23,87.21,152.94,0.76,89.57
35.88,48.72,417.65,0.76,210.17
65.52,80.84,519.95,0.95,273.51
8.94,11.99,55.84,0.8,441.57
82.37,98.32,567.13,0.8,333.02
67.51,80.02,224.45,0.84,78.0
4.82,4.93,15.28,0.89,51.16
38.11,43.62,325.22,0.75,184.03
54.4,66.46,413.76,0.76,277.71
56.15,67.25,540.91,0.97,330.9
27.7,39.84,150.82,0.88,447.16
24.25,32.76,133.2,0.83,221.42
36.68,50.45,259.87,0.97,189.77
19.34,24.84,217.67,0.76,390.93
16.96,22.77,85.48,0.82,466.67
54.73,75.3,543.67,0.84,247.19
38.74,47.97,91.47,0.9,306.47
40.37,49.36,312.39,0.93,288.44
52.55,63.28,229.43,0.77,330.56
27.11,33.18,204.61,0.96,124.43
54.41,61.52,133.57,0.82,408.93
34.02,43.0,336.03,0.75,83.09
62.31,80.46,154.52,0.85,125.35
29.42,32.15,207.22,0.9,329.1
8.87,11.59,89.89,0.96,461.09
70.34,78.51,131.2,0.97,217.23
48.78,52.69,303.33,0.88,212.54
80.57,103.62,742.58,0.76,178.08
35.78,39.54,212.89,0.75,298.22
58.59,83.75,327.51,0.96,380.89
43.27,60.74,269.77,0.9,302.16
58.88,63.4,298.4,0.92,72.43
65.44,87.55,158.76,0.9,462.12
75.51,95.11,217.29,0.97,473.69
77.61,97.16,184.48,0.9,338.44
77.92,100.1,859.86,0.9,238.57
39.34,48.26,277.85,0.85,167.26
85.8,103.59,576.89,0.92,76.94
46.93,55.98,115.0,0.8,376.09
55.21,73.09,503.51,0.93,430.11
82.89,90.38,658.36,0.76,357.78
43.86,63.76,313.25,0.9,119.54
19.76,24.4,115.63,0.91,444.04
73.57,75.6,736.33,0.8,405.0
16.84,17.51,61.54,0.98,364.09
72.09,89.02,574.67,0.86,354.3
84.04,109.44,562.63,0.87,177.24
46.04,59.41,122.29,0.79,117.75
44.22,50.73,187.43,0.85,149.72
78.13,89.29,529.67,0.98,125.34
89.11,103.94,877.61,0.86,296.34
12.98,19.29,114.11,0.85,447.2
66.11,72.32,197.63,0.77,153.13
74.59,85.41,671.48,0.81,337.08
29.75,35.07,105.99,0.95,44.99
42.47,46.63,389.38,0.79,361.36
87.94,103.04,767.07,0.98,413.64
51.37,73.39,314.25,0.82,179.45
67.5,98.8,602.18,0.92,259.77
23.58,26.08,206.48,0.88,445.4
71.67,81.57,139.21,0.87,304.61
15.86,19.28,85.09,0.82,177.11
47.8,58.59,450.98,0.86,257.62
23.39,24.94,204.83,0.88,66.94
16.24,19.63,62.76,0.86,420.64
83.13,93.73,284.31,0.85,97.8
86.04,102.23,178.58,0.92,10.18
53.3,61.02,293.19,0.82,232.27
42.96,56.32,398.5,0.85,420.04
39.49,52.25,412.32,0.98,316.2
48.87,61.68,388.14,0.8,355.45
43.27,49.23,69.89,0.9,280.61
6.3,7.27,65.11,0.92,77.97
22.72,28.8,115.95,0.85,172.86
21.92,28.75,52.15,0.89,389.63
33.82,44.08,233.58,0.82,455.14
54.67,71.4,129.91,0.93,341.71
76.78,86.44,445.13,0.84,70.91
40.19,58.69,189.36,0.84,485.14
51.63,62.3,85.62,0.79,444.78
46.5,61.07,144.96,0.77,160.2
55.57,70.14,529.57,0.88,436.69
19.86,22.94,75.8,0.96,92.09
35.18,41.34,259.4,0.98,314.29
54.58,69.88,175.14,0.89,88.24
50.34,65.55,197.78,0.79,335.33
12.62,15.59,49.72,0.8,252.36
11.59,15.41,102.25,0.94,92.27
21.78,25.92,48.77,0.87,449.07
90.92,92.03,551.41,0.9,398.33
79.81,101.08,378.7,0.94,303.46
45.69,55.22,245.64,0.9,60.52
27.33,31.26,258.08,0.87,194.38
40.34,53.41,441.0,0.96,61.53
44.74,58.39,504.59,0.85,495.08
10.29,10.97,28.51,0.83,24.63
9.41,11.41,82.61,0.96,24.73
14.71,15.25,122.4,0.81,369.95
44.06,45.99,358.59,0.86,80.0
3.1,3.74,23.74,0.88,333.93
29.68,35.33,191.26,0.87,234.01
40.1,46.17,54.34,0.77,170.74
15.53,17.14,24.72,0.77,42.65
12.43,14.89,113.55,0.94,382.67
40.56,51.35,149.04,0.96,326.59
21.44,24.84,44.28,0.98,475.54
45.15,55.86,469.31,0.88,161.96
6.31,7.17,62.22,0.93,214.62
67.55,84.25,127.57,0.87,304.35
11.14,14.08,76.33,0.81,252.27
65.87,72.94,452.47,0.94,31.81
5.41,5.77,48.9,0.92,264.57
4.85,5.56,43.03,0.98,216.43
14.57,16.15,119.26,0.88,289.27
81.71,104.16,538.73,0.79,145.1
67.67,92.47,426.48,0.88,181.7
12.64,15.59,147.06,0.9,258.37
76.64,104.29,588.96,0.86,180.34
20.03,26.44,148.19,0.76,466.78
57.6,69.52,270.75,0.76,190.0
29.78,35.29,269.88,0.93,55.12
22.55,27.37,29.23,0.8,261.5
75.09,94.44,765.57,0.97,125.96
87.86,111.3,658.79,0.77,420.59
10.99,11.41,56.06,0.9,494.94
41.3,52.55,105.05,0.8,66.72
30.57,38.43,88.48,0.77,401.68
75.19,87.24,528.29,0.87,243.6
40.54,55.29,261.93,0.84,499.69
5.03,6.81,28.03,0.92,447.68
19.95,24.29,147.09,0.87,238.24
35.69,52.4,114.28,0.87,390.88
4.79,5.17,36.92,0.89,271.2
39.59,45.5,216.98,0.81,72.45
24.35,36.03,47.1,0.85,375.14
16.68,18.86,48.02,0.9,459.51
44.6,60.41,393.64,0.91,480.72
86.22,103.05,739.25,0.93,113.95
23.09,26.84,169.78,0.94,155.07
11.41,13.48,42.46,0.87,480.95
56.96,66.33,322.73,0.87,424.24
57.85,70.03,429.76,0.9,442.49
49.05,57.4,108.65,0.82,444.83
3.79,4.48,41.0,0.88,219.98
47.52,61.07,480.73,0.85,125.15
28.21,38.51,120.29,0.81,352.4
53.61,69.39,539.99,0.91,403.49
34.84,37.71,189.22,0.9,179.34
30.26,33.05,76.51,0.9,382.39
10.98,14.47,114.44,0.88,372.1
82.55,101.98,542.85,0.9,418.8
44.32,55.7,100.02,0.94,41.0
43.08,51.78,320.73,0.78,436.83
69.26,91.59,124.31,0.77,87.85
78.09,105.73,514.69,0.9,202.66
31.34,40.37,44.22,0.77,234.54
61.7,65.89,327.53,0.77,95.97
43.56,49.31,327.27,0.91,174.22
45.47,55.88,193.73,0.89,297.71
84.4,100.45,437.72,0.83,118.97
64.57,81.32,467.27,0.96,331.92
17.51,20.4,23.88,0.76,316.47
55.36,71.23,385.32,0.88,146.6
63.4,82.19,278.0,0.96,349.03
56.32,70.23,266.23,0.97,289.29
16.21,22.26,75.45,0.83,373.53
82.34,100.65,494.38,0.94,436.22
7.56,10.17,70.28,0.76,231.08
44.14,56.03,347.3,0.8,267.8
76.69,90.17,537.77,0.8,384.82
34.73,42.8,294.8,0.87,426.73
59.9,72.49,153.8,0.92,186.36
14.44,16.93,124.42,0.87,298.08
11.57,13.79,15.96,0.89,451.88
87.56,103.64,934.94,0.8,164.9
17.78,21.63,42.53,0.83,101.98
92.11,96.22,135.23,0.77,171.87
82.11,87.13,425.13,0.88,347.99
55.04,69.12,437.84,0.96,333.99
35.09,38.01,324.14,0.78,224.48
83.74,92.96,879.75,0.82,58.1
83.96,109.79,214.18,0.98,101.15
70.23,92.51,191.07,0.91,367.08
14.58,16.2,59.07,0.89,353.96
78.8,95.26,194.42,0.8,231.95
87.57,102.13,115.27,0.79,486.42
42.47,51.56,202.83,0.78,202.07
81.98,84.17,429.45,0.92,55.63
19.85,21.56,40.35,0.91,436.64
61.65,85.52,598.75,0.91,168.23
78.45,93.03,314.27,0.97,56.6
5.36,6.33,15.52,0.89,92.02
39.63,47.23,73.44,0.78,117.5
30.69,35.99,333.0,0.95,165.49
57.92,66.38,87.9,0.77,363.42
26.54,33.4,139.31,0.97,198.3
56.52,62.57,473.81,0.86,329.17
24.41,29.88,88.85,0.98,154.19
20.7,26.58,97.74,0.83,167.25
63.94,93.47,571.07,0.92,11.81
27.34,31.79,203.27,0.96,120.77
70.56,90.76,376.47,0.87,95.72
67.75,75.21,524.27,0.87,31.31
44.43,51.2,417.9,0.8,175.49
66.85,80.06,90.78,0.92,265.08
86.81,112.56,397.13,0.81,110.54
85.26,103.57,845.59,0.87,371.05
30.07,33.88,268.58,0.92,280.47
30.24,40.59,270.29,0.79,141.02
58.99,77.16,425.8,0.79,241.15
79.72,99.54,236.32,0.79,69.27
44.6,60.59,109.39,0.76,61.45
36.13,42.0,167.09,0.89,70.3
59.61,71.09,401.11,0.92,234.42
60.15,64.44,129.76,0.83,50.09
57.55,74.83,515.69,0.94,379.58
25.19,27.25,100.49,0.82,395.73
59.83,66.94,514.47,0.92,348.62
8.1,10.89,32.06,0.85,65.63
33.2,40.36,313.38,0.82,47.93
27.38,31.08,84.15,0.87,106.81
21.42,25.64,82.03,0.91,53.08
42.76,57.41,259.93,0.92,153.15
64.73,85.75,97.04,0.87,403.51
59.29,69.45,325.48,0.88,435.02
45.86,59.75,63.64,0.95,416.8
32.82,40.64,56.65,0.9,434.67
71.45,87.56,175.59,0.9,351.37
44.98,55.82,474.95,0.97,466.6
61.47,72.89,561.02,0.92,233.01
27.54,39.26,73.23,0.96,244.39
59.41,72.62,568.42,0.84,291.05
78.61,96.27,643.52,0.9,306.62
29.42,39.0,310.57,0.86,446.27
56.34,65.38,183.67,0.87,165.89
21.47,23.57,196.99,0.78,242.76
51.18,68.52,508.64,0.88,64.46
58.06,75.49,86.25,0.77,193.01
86.95,103.64,179.43,0.82,303.49
26.78,35.6,44.36,0.92,237.88
73.4,87.68,351.55,0.96,284.56
66.51,82.53,614.16,0.86,409.45
61.67,62.05,130.23,0.87,222.45
76.93,94.85,191.43,0.89,498.98
25.09,30.6,84.38,0.86,397.4
25.23,32.35,228.19,0.97,118.78
22.47,27.21,59.04,0.8,284.09
52.09,57.35,343.91,0.75,205.26
14.28,17.98,64.8,0.91,110.58
70.08,98.37,794.58,0.88,373.14
47.48,64.17,335.95,0.76,164.08
45.05,58.88,74.93,0.91,90.63
51.25,66.48,154.72,0.88,216.2
66.72,84.64,778.39,0.78,496.88
65.12,77.36,479.21,0.82,48.73
23.82,31.23,254.96,0.96,348.61
53.62,56.26,106.16,0.9,53.49
72.09,78.39,654.53,0.81,146.07
90.76,102.62,751.48,0.87,484.75
84.57,88.68,131.2,0.84,357.08
35.12,51.94,420.66,0.91,489.96
46.03,67.93,356.2,0.78,250.48
82.79,98.26,513.94,0.84,463.27
95.95,106.13,968.89,0.84,92.39
65.23,80.38,582.07,0.85,484.78
56.78,77.12,446.49,0.85,168.39
46.42,59.23,322.57,0.92,98.99
40.49,52.58,209.98,0.81,317.79
46.59,48.09,151.35,0.79,49.54
78.27,98.72,192.38,0.97,470.58
82.18,112.88,130.52,0.82,113.59
21.97,24.21,147.52,0.94,117.82
34.01,34.75,302.05,0.8,306.3
39.87,47.07,434.23,0.84,24.92
47.55,54.53,175.45,0.93,17.79
44.71,60.96,142.16,0.93,98.97
59.57,73.56,164.49,0.94,445.04
71.19,95.75,234.73,0.75,21.87
36.94,45.4,390.18,0.82,339.46
18.04,22.17,93.61,0.85,163.1
33.11,43.09,79.09,0.96,462.62
23.28,28.47,226.31,0.97,61.97
40.53,46.78,250.38,0.85,68.03
5.83,7.97,8.98,0.8,320.49
79.63,80.04,387.79,0.79,316.65
47.33,59.49,204.04,0.81,262.24
42.34,52.58,451.17,0.96,475.8
55.45,76.12,492.52,0.95,389.77
86.02,108.13,210.73,0.95,426.13
57.66,67.61,411.28,0.8,345.42
62.04,78.39,256.72,0.92,324.88
28.39,32.33,265.66,0.89,327.09
74.67,79.64,685.21,0.79,122.8
29.42,39.55,341.01,0.82,100.48
71.53,91.65,205.03,0.94,119.62
30.18,41.97,282.35,0.76,335.86
71.82,94.14,303.31,0.78,173.25
76.89,100.36,851.96,0.84,461.22
78.49,107.58,778.24,0.9,193.73
57.37,73.54,391.63,0.85,316.09
28.37,32.17,69.05,0.87,291.87
35.53,44.5,84.28,0.92,183.75
67.19,89.01,280.71,0.94,57.8
59.47,75.08,99.58,0.9,253.81
55.46,72.44,254.47,0.88,74.71
7.84,10.15,55.71,0.91,221.57
56.17,72.58,168.61,0.86,471.08
84.74,99.34,317.97,0.96,339.31
3.16,4.03,19.8,0.87,191.66
70.53,78.91,265.88,0.87,60.07
34.9,49.63,291.64,0.92,204.65
49.11,58.18,325.91,0.94,25.22
38.45,53.23,437.2,0.94,234.7
79.1,101.76,744.66,0.95,293.45
39.32,52.08,237.63,0.83,44.08
48.63,64.27,521.99,0.96,108.17
48.57,67.74,168.51,0.86,414.2
73.21,86.95,652.94,0.82,76.06
75.98,94.18,474.03,0.9,300.36
37.77,40.43,157.14,0.77,440.13
94.93,116.98,451.84,0.9,425.32
55.25,71.01,259.46,0.77,429.6
37.55,48.83,363.14,0.83,172.37
38.6,48.79,366.79,0.81,202.58
56.42,69.71,279.49,0.78,430.51
66.27,89.6,544.2,0.81,123.21
84.61,102.8,119.44,0.77,186.57
10.78,15.11,29.31,0.79,57.33
6.72,8.94,54.31,0.78,363.03
46.59,52.95,509.58,0.79,234.24
13.28,13.73,119.16,0.89,226.68
73.3,85.09,429.44,0.81,206.71
25.1,32.3,312.94,0.76,451.13
53.17,69.05,142.72,0.77,492.01
11.41,15.28,127.29,0.8,78.9
44.39,60.33,344.4,0.78,168.28
64.09,83.22,537.98,0.95,165.91
74.14,91.1,284.41,0.8,233.48
64.81,79.93,611.25,0.96,413.56
32.33,43.48,80.03,0.87,241.35
61.86,69.14,267.41,0.83,414.2
49.43,64.06,157.66,0.94,296.15
5.22,6.02,45.9,0.97,169.24
34.89,47.0,360.75,0.78,257.89
61.98,69.06,395.15,0.98,213.11
37.0,45.0,210.27,0.88,143.15
46.07,47.66,413.82,0.82,429.05
64.52,87.39,137.77,0.82,65.05
71.15,93.74,520.81,0.92,366.82
81.03,109.53,225.46,0.76,89.15
48.38,63.79,169.49,0.87,196.87
63.82,77.79,494.38,0.76,397.7
76.03,110.34,703.3,0.82,281.21
25.61,33.3,207.69,0.92,341.57
21.56,27.88,83.96,0.98,323.79
82.83,98.36,573.75,0.91,75.62
48.66,60.4,323.7,0.83,318.32
14.82,20.8,115.2,0.88,123.98
68.38,85.1,714.96,0.87,206.76
77.45,100.84,288.79,0.79,476.92
70.79,85.29,344.85,0.97,257.9
58.95,70.4,244.94,0.87,123.33
39.39,41.93,53.92,0.75,29.24
67.5,91.87,326.0,0.87,488.64
8.67,10.88,78.37,0.93,87.84
45.54,55.1,332.43,0.79,108.71
31.01,34.96,213.07,0.82,348.74
35.38,44.89,192.75,0.83,185.55
21.78,29.91,50.31,0.85,219.21
8.07,9.07,62.9,0.84,135.62
61.96,90.72,514.47,0.87,276.31
5.15,5.89,37.3,0.78,238.2
24.47,28.71,151.7,0.81,115.55
68.41,78.03,288.84,0.94,343.07
47.16,60.57,365.66,0.89,345.26
24.29,33.89,52.15,0.78,177.89
42.07,57.14,272.36,0.97,333.48
45.46,52.77,299.11,0.76,369.51
36.34,40.21,182.68,0.82,91.16
12.7,17.01,22.06,0.76,145.99
57.84,70.5,583.39,0.9,76.58
26.05,29.94,190.68,0.86,357.81
33.67,47.49,140.79,0.76,228.95
5.47,6.07,46.9,0.93,453.28
80.38,100.48,635.04,0.93,408.09
81.77,99.42,492.71,0.76,107.56
25.59,28.14,39.36,0.97,426.64
72.71,82.35,582.03,0.98,183.68
53.81,59.96,327.97,0.81,117.88
61.23,69.04,626.94,0.85,343.93
80.57,94.91,132.4,0.81,103.37
73.06,91.18,768.06,0.9,200.15
32.98,37.45,223.56,0.84,30.8
19.62,21.17,190.94,0.86,257.61
35.09,48.19,168.83,0.86,144.64
58.83,69.48,453.01,0.88,145.14
38.92,46.22,140.0,0.88,184.54
21.1,23.48,27.54,0.85,60.92
86.91,98.72,723.76,0.81,409.97
27.18,34.2,308.03,0.86,185.67
42.38,47.29,144.66,0.97,153.3
40.12,50.14,340.78,0.9,292.72
38.53,48.13,253.37,0.88,366.41
19.91,24.84,35.84,0.85,23.77
83.99,91.58,427.04,0.76,332.31
67.55,90.04,170.55,0.81,180.65
17.44,20.46,108.4,0.91,420.26
26.64,31.3,32.95,0.78,273.63
19.81,23.49,186.12,0.95,66.81
51.91,63.08,549.48,0.86,495.36
88.47,103.08,120.19,0.8,300.4
85.36,102.15,792.92,0.89,482.58
49.09,55.22,363.25,0.95,363.28
37.27,44.27,144.69,0.97,301.59
80.25,103.58,588.63,0.76,423.28
57.44,70.48,415.79,0.77,42.32
57.61,74.82,521.63,0.89,499.22
47.98,57.75,223.84,0.83,80.44
82.18,103.58,236.2,0.75,298.16
17.92,20.86,127.65,0.91,470.09
12.1,15.65,82.66,0.88,176.83
38.84,52.06,145.9,0.88,213.13
54.38,73.82,526.99,0.98,202.12
53.17,63.11,164.76,0.97,158.13
72.29,77.06,302.67,0.97,114.57
57.22,74.67,586.79,0.92,121.0
71.87,85.25,96.08,0.9,222.12
61.36,74.07,446.31,0.8,30.45
41.16,47.36,248.8,0.96,185.59
24.05,31.86,238.16,0.81,171.08
60.53,65.84,236.83,0.95,191.5
85.17,86.38,792.2,0.97,349.93
93.0,98.14,572.26,0.77,319.46
76.13,87.24,621.59,0.78,386.8
55.6,68.88,379.33,0.88,197.39
54.3,69.5,535.06,0.81,418.94
38.77,42.21,173.25,0.95,326.49
72.92,77.69,500.14,0.76,400.77
13.85,15.84,53.58,0.79,150.31
7.45,8.74,68.13,0.98,491.03
78.94,103.25,534.6,0.92,192.28
26.4,31.24,123.06,0.76,455.63
8.52,11.46,66.03,0.94,344.07
9.36,12.36,70.67,0.83,94.83
16.09,18.9,154.41,0.81,461.41
50.18,69.28,319.55,0.81,243.76
58.2,69.05,589.04,0.93,37.89
18.1,23.02,158.59,0.89,467.96
49.67,58.53,456.34,0.93,318.17
12.07,14.73,16.82,0.77,336.63
33.3,39.89,129.66,0.84,376.61
79.02,108.68,829.73,0.9,478.58
87.88,103.76,123.66,0.95,58.73
69.31,86.26,106.65,0.89,45.64
43.09,51.07,88.32,0.84,399.26
83.46,86.11,281.95,0.92,32.08
53.64,58.01,359.03,0.95,30.17
54.89,73.8,294.85,0.93,249.97
67.04,86.33,689.86,0.84,484.79
58.9,69.84,79.07,0.82,87.98
81.19,90.91,430.27,0.95,47.7
94.57,99.59,336.71,0.81,234.12
75.83,95.24,745.83,0.85,325.51
35.51,40.2,137.78,0.9,295.12
76.63,81.35,546.07,0.96,474.99
96.05,119.18,831.13,0.79,417.94
10.55,13.54,24.48,0.85,250.58
88.14,109.27,754.18,0.82,300.33
30.0,34.38,109.08,0.92,441.49
72.75,86.66,311.37,0.79,62.46
19.81,26.09,133.3,0.97,50.64
20.54,24.16,129.24,0.9,68.01
82.95,94.13,803.83,0.84,20.74
37.75,45.69,295.99,0.93,477.89
72.54,94.5,266.96,0.76,218.87
57.43,74.29,660.05,0.84,331.21
6.41,8.28,32.15,0.97,423.39
25.33,32.89,169.97,0.97,235.28
8.53,11.75,64.51,0.96,145.87
69.93,77.02,679.82,0.78,307.83
40.26,47.44,178.05,0.93,30.56
14.5,20.7,45.85,0.85,265.37
85.32,107.39,852.44,0.84,391.13
34.76,40.48,147.08,0.92,33.15
78.87,89.92,267.8,0.83,198.27
44.51,51.81,435.0,0.9,443.47
38.14,46.37,354.78,0.88,132.6
63.43,80.59,643.73,0.88,144.76
20.46,26.7,180.01,0.97,271.05
67.19,74.69,709.34,0.76,278.88
82.86,88.65,157.98,0.78,229.17
20.08,24.62,168.1,0.95,439.25
63.11,84.68,221.75,0.95,81.61
59.14,66.31,111.7,0.8,298.34
12.08,14.22,70.35,0.83,371.0
43.69,48.54,303.44,0.97,413.42
72.03,89.16,497.64,0.8,464.86
80.55,93.88,210.39,0.87,45.2
59.73,83.35,670.94,0.76,342.8
71.29,81.88,188.57,0.77,53.58
3.44,3.86,27.94,0.86,100.04
64.44,87.55,523.17,0.96,385.88
21.76,28.57,177.15,0.77,414.98
36.11,48.45,218.88,0.94,419.59
68.04,87.84,599.45,0.84,364.29
94.58,108.62,789.23,0.9,273.94
38.19,43.33,113.52,0.94,140.77
51.88,58.69,552.43,0.88,301.26
87.71,102.88,651.82,0.83,478.02
40.27,53.33,292.89,0.86,264.52
12.74,15.28,66.74,0.79,15.06
14.68,17.07,63.64,0.95,232.37
45.02,56.57,82.75,0.82,365.5
97.14,112.36,830.06,0.83,47.54
56.79,65.71,601.33,0.91,361.09
81.89,97.36,749.63,0.94,300.93
4.93,5.86,6.44,0.76,192.94
42.06,53.6,461.21,0.8,58.8
86.54,106.7,204.01,0.84,422.98
26.97,31.96,250.58,0.78,109.78
14.39,18.04,118.1,0.8,47.99
32.56,37.72,122.44,0.77,63.4
52.68,65.61,218.73,0.88,213.32
37.24,38.61,197.69,0.83,20.9
83.38,91.62,540.92,0.9,253.94
71.0,98.9,395.03,0.82,211.57
22.2,28.92,166.57,0.85,420.29
44.99,60.27,433.84,0.88,291.88
28.88,31.19,252.24,0.76,88.97
22.5,32.24,246.75,0.81,143.0
15.82,17.09,43.4,0.95,264.52
17.28,19.95,71.06,0.92,326.23
84.94,99.43,351.75,0.82,463.79
92.58,105.5,413.74,0.9,328.03
20.46,24.53,64.51,0.8,25.82
46.08,59.97,445.72,0.87,146.71
76.21,87.56,478.76,0.87,424.57
25.43,34.43,104.05,0.97,357.43
26.78,28.64,241.12,0.78,410.05
59.48,75.04,367.36,0.98,126.36
51.39,54.84,521.8,0.96,134.36
71.92,89.72,735.11,0.82,110.65
39.26,42.64,93.03,0.81,28.94
93.57,101.94,411.95,0.81,147.36
93.74,110.44,151.6,0.93,231.46
55.62,72.79,141.82,0.8,418.45
