vin_min,vin_max,vout_target,efficiency_target,power_in
303.36,366.5,41.61,0.78,379.04
274.53,348.75,89.13,0.91,328.95
372.52,434.25,85.47,0.95,480.4
338.91,413.12,61.12,0.96,335.26
330.22,358.21,95.72,0.96,93.37
165.47,230.94,36.24,0.93,474.82
435.55,498.99,82.14,0.81,190.34
326.1,363.64,93.16,0.89,272.53
68.56,78.54,65.29,0.88,169.5
63.08,75.98,9.32,0.9,27.38
170.2,232.51,24.16,0.89,142.13
199.4,256.97,38.8,0.91,116.15
81.32,85.56,29.92,0.81,20.84
74.87,89.2,14.03,0.77,15.95
51.3,62.76,40.14,0.79,340.73
292.58,311.54,62.53,0.78,156.36
93.54,109.55,12.32,0.82,435.77
235.47,250.14,95.85,0.77,98.8
409.02,515.14,88.81,0.75,119.86
323.84,387.73,40.24,0.96,482.48
60.24,67.99,24.66,0.89,128.0
198.44,218.11,95.11,0.92,205.8
228.33,295.28,47.08,0.8,56.39
147.88,157.66,40.03,0.87,312.87
205.26,224.37,25.16,0.92,498.23
104.94,110.99,15.95,0.89,276.14
157.84,217.35,29.38,0.8,139.57
164.7,195.01,88.59,0.83,126.96
130.59,163.36,30.9,0.8,140.28
263.1,309.05,79.91,0.9,76.45
119.71,145.46,52.47,0.81,93.95
398.97,565.62,57.91,0.91,269.59
57.02,72.84,19.94,0.94,349.88
309.55,441.04,48.68,0.88,52.03
284.21,400.61,88.54,0.86,89.16
49.99,53.87,11.6,0.96,328.4
175.6,212.42,28.93,0.87,99.8
586.28,707.49,79.25,0.91,466.13
94.19,130.87,32.71,0.93,292.97
332.78,452.76,39.95,0.87,95.77
462.86,655.3,85.42,0.82,453.85
336.34,415.89,63.26,0.81,344.13
262.61,295.71,62.0,0.76,367.93
343.31,427.76,61.81,0.83,68.92
149.37,159.35,17.58,0.91,215.99
246.01,307.87,39.09,0.8,218.68
522.63,638.09,81.86,0.77,456.16
70.64,88.97,27.13,0.96,353.86
210.15,255.49,63.27,0.96,411.5
41.4,54.64,16.25,0.97,244.17
462.92,579.8,95.06,0.78,213.6
359.57,428.85,90.43,0.82,47.75
176.62,219.65,65.88,0.85,157.36
387.55,481.15,67.73,0.89,64.99
449.52,490.82,90.8,0.86,136.57
884.97,1072.46,93.48,0.78,289.58
62.8,86.01,29.27,0.94,176.01
290.7,345.33,69.71,0.82,115.51
449.11,569.19,75.44,0.89,272.41
349.92,439.92,99.69,0.82,336.48
148.77,200.56,35.74,0.77,374.49
268.24,336.73,86.57,0.81,289.71
726.79,807.24,82.79,0.76,87.73
397.89,538.37,63.14,0.83,497.41
14.28,15.77,6.05,0.94,93.19
53.63,68.79,10.15,0.88,221.2
200.98,224.67,82.18,0.8,366.7
70.88,88.96,9.82,0.88,270.88
154.93,174.13,39.8,0.85,327.63
483.42,545.13,91.35,0.87,223.25
534.33,607.13,94.91,0.89,459.46
118.04,150.62,56.08,0.85,451.72
42.08,60.59,10.52,0.93,323.99
380.21,384.39,61.35,0.76,287.35
149.11,176.42,27.82,0.96,340.24
199.44,229.13,44.98,0.91,36.79
623.9,714.39,89.92,0.92,382.19
313.66,386.65,40.06,0.93,285.69
576.65,620.09,94.75,0.95,27.56
479.65,681.55,78.64,0.86,492.78
184.77,232.39,44.99,0.85,276.92
120.77,152.03,70.65,0.96,353.72
127.59,160.71,89.7,0.9,455.83
83.07,104.71,57.15,0.77,113.71
108.45,135.01,27.84,0.82,403.55
638.61,782.46,84.58,0.95,86.2
211.72,227.9,59.37,0.78,277.61
569.41,676.69,90.87,0.95,329.05
425.41,506.62,63.84,0.94,472.29
791.72,943.05,94.31,0.81,306.05
566.92,816.57,97.89,0.81,40.04
312.85,407.25,53.18,0.8,357.28
42.01,48.02,21.92,0.87,112.99
28.65,29.38,11.27,0.75,245.29
579.03,762.36,69.8,0.96,310.66
141.38,192.95,21.9,0.95,340.8
315.99,336.74,34.71,0.91,250.25
723.47,834.93,89.43,0.92,46.06
805.47,1001.2,97.74,0.76,97.72
92.91,100.26,51.91,0.88,279.51
111.02,145.0,55.24,0.85,152.45
425.28,511.71,58.15,0.89,449.31
196.17,224.51,20.5,0.87,265.85
231.66,337.98,49.84,0.94,201.55
157.19,190.76,72.98,0.85,187.76
446.95,520.75,61.3,0.97,66.52
141.2,160.16,30.61,0.95,133.11
562.27,755.24,85.92,0.78,67.5
170.19,199.67,54.35,0.92,86.84
162.51,184.02,44.2,0.83,270.71
135.42,182.29,26.39,0.92,158.11
674.39,777.0,98.33,0.81,496.26
60.51,66.54,37.42,0.82,231.12
92.81,116.3,29.91,0.75,19.04
790.05,1135.67,96.84,0.83,417.44
154.22,207.42,49.54,0.8,66.02
489.82,588.16,70.25,0.82,350.78
212.73,232.67,65.18,0.94,435.0
493.51,654.26,66.27,0.8,176.53
144.54,170.63,23.46,0.86,403.25
240.54,268.1,34.96,0.92,228.59
287.71,313.55,87.22,0.9,188.83
290.13,352.55,70.69,0.81,148.56
114.91,140.92,35.47,0.97,410.57
349.72,391.3,47.04,0.85,68.08
166.5,225.44,37.35,0.9,365.52
748.18,1003.41,88.71,0.97,112.9
182.56,228.21,50.66,0.88,362.07
433.87,520.14,73.63,0.95,215.31
52.86,62.47,7.11,0.75,19.29
160.64,235.62,59.12,0.76,108.3
279.7,298.11,57.86,0.86,104.99
57.79,74.65,52.29,0.8,93.81
367.78,441.53,82.12,0.92,323.94
702.7,825.44,80.36,0.8,265.52
682.2,813.07,83.76,0.89,405.88
238.8,267.39,80.96,0.95,192.22
507.62,747.84,68.53,0.97,338.7
209.31,240.02,44.17,0.77,289.44
75.04,98.45,47.61,0.85,97.8
222.93,305.1,54.97,0.96,230.34
93.16,113.18,11.39,0.91,31.37
442.74,569.32,69.79,0.94,340.32
655.51,845.52,83.32,0.85,141.77
329.77,460.97,56.4,0.84,55.11
287.11,369.85,69.76,0.89,171.55
548.63,705.03,82.31,0.76,197.43
249.26,289.45,62.03,0.83,50.06
361.57,397.36,59.12,0.89,358.79
578.05,701.18,75.5,0.97,467.6
85.14,107.44,77.95,0.88,430.94
447.63,562.22,77.45,0.86,183.41
65.83,79.03,8.87,0.76,40.31
80.49,82.91,61.38,0.81,313.38
223.03,303.89,78.29,0.9,83.68
72.37,99.88,14.98,0.87,446.89
55.47,68.2,34.46,0.96,263.07
31.63,38.7,10.85,0.81,63.04
159.64,218.38,27.0,0.97,123.46
286.43,403.7,50.1,0.87,106.74
312.78,354.17,74.5,0.81,55.71
122.14,127.16,13.88,0.85,108.25
377.12,492.56,46.71,0.98,243.0
57.53,78.67,12.2,0.93,309.84
370.38,379.61,53.91,0.92,481.0
223.4,286.58,61.89,0.77,219.75
152.21,172.42,73.55,0.86,177.44
203.28,251.38,29.57,0.86,430.94
37.49,43.44,11.13,0.85,74.3
451.89,525.9,62.54,0.96,138.8
227.96,289.7,66.86,0.87,49.24
193.19,213.6,89.66,0.75,71.42
244.0,316.72,39.14,0.8,101.82
206.25,222.66,86.06,0.95,302.38
191.08,243.07,38.36,0.79,380.58
159.22,189.15,81.43,0.89,392.65
284.46,333.28,45.46,0.86,255.89
357.76,412.5,48.01,0.91,448.12
181.97,198.64,97.71,0.91,229.9
90.74,113.44,64.7,0.81,465.5
427.14,489.03,86.52,0.96,277.15
300.98,401.92,48.04,0.87,248.3
21.29,25.72,11.3,0.88,419.77
288.08,354.07,45.28,0.79,446.95
769.26,872.25,90.16,0.93,81.82
279.59,350.19,59.28,0.91,247.84
193.72,257.03,46.66,0.8,369.09
77.0,84.98,14.71,0.92,72.22
292.49,416.74,84.07,0.9,340.66
442.45,586.67,90.54,0.85,207.31
169.75,201.36,57.64,0.91,10.34
389.9,457.55,59.78,0.91,171.18
157.28,223.12,94.17,0.83,146.78
140.53,172.66,19.46,0.95,24.16
91.27,102.07,16.67,0.85,143.27
125.1,141.92,58.74,0.76,145.7
582.15,827.26,97.25,0.86,122.82
683.34,706.99,84.98,0.82,300.79
168.08,204.3,95.56,0.82,33.1
418.19,538.81,55.82,0.83,64.43
102.97,126.73,15.09,0.79,462.07
635.29,879.91,98.62,0.96,322.39
143.34,166.76,62.56,0.77,292.4
172.79,181.22,41.07,0.83,400.52
138.52,153.19,37.49,0.84,356.64
499.33,674.9,88.75,0.84,336.77
216.72,259.04,70.21,0.95,261.07
38.16,48.9,27.04,0.76,388.24
175.15,216.48,56.45,0.82,241.38
127.13,146.19,87.5,0.83,154.19
170.44,237.49,21.49,0.79,93.27
398.87,525.33,58.76,0.92,362.16
119.65,139.27,59.28,0.9,118.04
99.77,128.98,55.22,0.83,114.1
153.16,166.68,39.71,0.83,107.87
197.03,212.64,86.2,0.76,211.53
153.33,179.29,51.15,0.76,495.73
90.09,110.83,27.11,0.96,417.36
443.62,542.19,57.08,0.98,134.13
167.84,190.93,18.59,0.93,237.61
257.73,330.55,44.96,0.8,142.85
557.37,669.59,73.29,0.82,41.32
220.96,243.97,33.21,0.78,134.56
86.21,119.31,12.35,0.94,362.16
35.8,44.1,5.16,0.97,153.54
261.42,279.86,52.04,0.8,420.17
255.71,309.46,80.82,0.94,32.29
591.17,755.22,73.56,0.97,167.07
874.28,1025.36,96.82,0.78,355.31
539.19,657.39,99.28,0.84,339.13
111.3,132.99,94.43,0.81,323.81
54.43,64.38,29.46,0.76,56.73
396.71,471.25,71.78,0.78,283.58
125.85,159.99,15.99,0.92,487.57
419.01,622.24,63.07,0.84,260.77
100.33,105.75,67.93,0.77,425.69
238.07,320.9,35.61,0.78,101.42
118.04,145.02,36.1,0.81,255.0
158.19,216.36,29.24,0.83,175.11
602.64,806.64,80.68,0.88,427.87
206.88,211.83,76.2,0.95,329.54
464.29,648.48,65.29,0.76,315.88
463.54,519.9,92.06,0.94,404.98
368.4,451.55,71.29,0.83,172.66
45.12,54.02,8.16,0.89,184.66
166.35,237.37,66.37,0.86,278.46
218.28,259.06,70.54,0.92,141.69
183.19,248.07,70.45,0.81,193.01
314.72,348.72,86.88,0.88,67.29
583.86,736.89,77.33,0.93,372.84
20.85,23.51,3.75,0.95,43.12
913.05,1108.14,98.67,0.8,100.28
29.29,37.09,7.34,0.84,239.69
102.78,128.97,15.39,0.91,245.24
214.16,290.35,73.2,0.95,53.61
77.33,108.55,9.67,0.84,169.22
35.16,40.17,6.07,0.86,77.8
69.13,78.34,45.29,0.96,316.32
140.91,179.37,36.89,0.9,446.25
200.37,223.17,22.22,0.75,145.42
159.06,188.68,21.65,0.95,101.3
68.92,71.71,41.29,0.85,294.81
115.43,134.15,36.74,0.76,476.97
118.63,134.21,16.77,0.79,471.37
84.65,96.39,33.86,0.83,385.56
126.68,165.4,69.18,0.83,111.29
62.25,85.01,56.77,0.82,499.39
364.57,380.26,80.72,0.82,166.13
164.97,192.77,37.62,0.96,279.36
116.24,143.76,93.36,0.95,163.95
156.25,209.88,22.06,0.92,10.37
227.79,250.8,58.56,0.94,138.93
76.69,87.62,13.42,0.89,372.95
304.06,389.29,96.95,0.85,236.91
457.8,644.4,57.26,0.96,56.6
196.16,217.26,24.3,0.78,224.69
123.01,145.4,42.44,0.94,420.04
904.26,1151.86,99.64,0.84,58.24
42.67,49.52,40.64,0.94,263.24
415.44,560.54,68.22,0.86,496.76
69.88,80.84,15.62,0.87,111.34
112.12,149.06,55.9,0.94,465.08
95.37,101.05,69.71,0.93,479.47
302.99,360.09,39.97,0.85,231.49
125.7,168.13,64.99,0.95,242.96
267.29,338.83,42.72,0.95,369.93
115.46,128.56,56.07,0.8,383.96
416.08,483.6,61.54,0.9,267.07
297.7,350.92,57.37,0.95,213.72
371.76,466.17,43.76,0.76,126.99
352.58,410.07,37.59,0.9,204.21
432.27,621.78,67.44,0.92,454.29
424.26,536.64,77.75,0.9,368.19
106.56,151.81,52.07,0.92,492.38
561.54,623.92,71.0,0.95,449.38
62.25,85.1,35.43,0.95,110.75
124.54,143.13,23.63,0.85,292.79
365.38,369.75,66.83,0.87,329.0
249.85,298.31,41.9,0.79,267.49
212.0,246.85,65.84,0.76,237.94
93.58,133.75,56.39,0.94,272.24
33.73,46.7,12.08,0.85,383.4
372.68,451.02,91.71,0.8,67.03
81.96,93.1,37.35,0.83,210.04
295.22,382.63,72.7,0.97,272.13
302.98,324.35,55.83,0.81,487.88
171.88,204.03,44.24,0.85,86.61
119.58,136.57,31.66,0.82,362.4
441.85,548.86,70.34,0.79,72.17
555.22,740.8,77.88,0.97,383.04
125.8,149.72,37.62,0.96,450.5
16.26,20.4,9.72,0.81,19.77
100.33,123.26,58.61,0.84,357.69
108.26,120.63,93.71,0.75,210.32
593.55,605.8,69.52,0.92,327.7
507.22,669.17,91.33,0.82,468.67
383.64,425.59,46.12,0.87,138.34
221.57,239.34,67.13,0.92,309.71
99.5,117.13,11.95,0.85,327.08
229.29,261.19,32.63,0.84,429.96
277.48,328.94,61.81,0.96,57.4
202.87,235.75,34.66,0.91,375.64
112.72,144.89,34.79,0.9,309.05
240.23,299.17,26.46,0.81,162.79
74.03,99.96,9.62,0.87,316.05
194.88,223.67,80.77,0.76,490.43
624.85,800.46,78.01,0.87,105.6
35.3,41.22,14.76,0.78,65.53
94.82,120.8,12.78,0.9,424.6
494.64,606.02,95.47,0.97,196.49
133.56,169.63,66.56,0.95,397.39
300.05,356.77,40.47,0.85,143.34
109.15,141.91,50.31,0.79,485.0
228.86,333.04,66.1,0.75,214.45
345.35,439.02,54.7,0.88,148.5
27.77,37.17,14.82,0.85,471.33
148.35,183.84,42.66,0.93,395.56
424.69,438.48,74.17,0.81,30.01
150.41,172.09,22.88,0.87,391.43
767.49,966.83,84.88,0.9,436.12
379.87,498.88,76.68,0.81,96.23
88.06,111.39,12.48,0.77,155.33
147.97,166.86,31.58,0.76,488.13
319.25,354.39,41.9,0.91,145.42
458.75,512.61,87.65,0.8,57.25
227.2,264.92,88.99,0.82,155.76
436.73,487.24,56.22,0.75,427.11
25.1,35.78,3.47,0.96,93.31
75.13,87.36,17.81,0.76,68.49
358.76,384.52,68.32,0.76,439.83
135.69,178.16,19.58,0.95,301.87
243.31,318.36,32.73,0.9,489.36
240.71,306.28,80.04,0.79,372.19
627.89,797.5,98.76,0.8,272.73
284.41,347.13,60.56,0.88,62.67
356.21,488.04,91.7,0.87,294.45
163.14,190.13,91.32,0.82,340.86
481.08,626.29,93.77,0.91,67.61
67.35,70.28,31.03,0.76,39.01
321.97,374.75,43.53,0.91,63.93
267.79,344.24,46.23,0.82,247.16
19.18,23.03,4.38,0.95,146.9
774.11,892.48,93.07,0.79,475.7
51.2,61.37,9.95,0.79,59.24
396.82,452.74,66.71,0.97,466.37
262.01,312.48,66.63,0.84,18.31
277.93,301.62,39.44,0.86,489.33
165.09,223.39,85.0,0.8,486.45
356.39,423.19,57.97,0.89,179.4
143.38,155.84,32.29,0.97,380.94
155.3,183.53,85.77,0.75,122.36
160.08,220.72,58.74,0.92,373.1
43.67,51.09,19.07,0.91,472.59
116.16,148.14,53.86,0.89,231.72
48.94,62.77,23.77,0.89,16.47
135.41,171.19,57.24,0.98,493.81
46.49,50.02,30.33,0.9,137.31
219.21,238.86,98.81,0.78,429.25
448.61,545.99,68.2,0.87,111.26
283.7,353.89,79.0,0.89,33.29
228.13,289.73,60.93,0.75,206.42
93.74,122.92,13.76,0.98,380.82
564.34,630.85,81.46,0.75,412.46
220.61,290.73,35.3,0.84,226.67
148.24,189.84,26.36,0.77,362.96
205.8,235.4,26.45,0.93,16.54
313.92,415.52,49.56,0.78,436.66
146.25,156.81,58.2,0.79,102.9
254.9,308.73,61.97,0.91,249.33
37.34,45.72,20.4,0.87,436.25
489.76,564.91,98.46,0.86,18.62
766.23,885.81,97.94,0.88,45.44
847.41,1015.24,86.05,0.79,198.15
475.93,615.44,72.55,0.77,179.73
471.89,576.21,53.7,0.78,236.99
348.31,441.95,49.75,0.95,94.52
161.45,224.23,92.83,0.91,104.47
137.71,175.51,31.03,0.8,289.68
616.27,697.93,79.43,0.87,77.44
322.66,424.32,70.64,0.94,229.69
529.89,727.82,79.12,0.83,465.55
283.6,325.47,66.07,0.85,192.24
109.15,131.7,59.36,0.98,231.91
909.04,1044.14,95.56,0.91,432.63
109.07,130.28,15.24,0.75,361.09
229.34,276.49,69.84,0.79,284.04
441.45,537.76,90.96,0.95,156.7
230.44,261.26,53.84,0.77,188.06
300.49,318.49,41.24,0.76,319.17
214.24,315.22,94.47,0.96,111.46
551.71,641.13,97.72,0.84,331.66
141.09,157.78,21.98,0.79,270.09
97.62,121.24,65.81,0.89,302.97
534.46,619.85,92.14,0.8,16.75
124.94,141.27,20.89,0.83,196.07
82.26,120.06,49.22,0.77,162.32
77.46,99.2,17.55,0.9,450.2
313.39,397.61,50.72,0.97,412.13
414.32,540.39,73.48,0.96,469.69
53.54,74.75,10.09,0.83,261.51
234.71,298.62,38.0,0.87,410.12
372.98,452.99,67.4,0.8,438.95
601.75,758.93,74.88,0.78,347.39
51.51,61.76,19.99,0.83,50.29
25.85,31.77,18.04,0.79,279.88
118.59,139.4,21.52,0.96,373.85
399.33,554.07,79.21,0.93,75.94
10.89,15.11,8.3,0.91,210.69
115.65,146.64,14.91,0.88,290.42
188.11,226.88,24.15,0.81,207.64
27.73,33.62,25.05,0.88,180.8
113.98,158.42,92.45,0.81,358.44
282.28,334.07,58.27,0.88,338.45
214.26,249.15,36.37,0.83,194.33
124.61,136.42,62.3,0.96,438.22
328.45,398.71,87.13,0.92,10.4
453.89,511.62,76.96,0.98,215.89
193.99,258.47,23.32,0.86,166.24
415.13,513.85,89.92,0.93,175.76
103.45,111.38,18.72,0.81,178.83
343.71,409.91,37.05,0.93,416.68
197.33,242.02,27.57,0.92,303.0
33.29,39.1,31.7,0.89,156.22
26.14,33.54,8.26,0.79,22.4
157.21,204.31,24.37,0.8,353.04
54.86,67.31,29.4,0.85,129.35
333.95,382.66,98.18,0.9,193.54
98.61,116.82,19.28,0.98,28.44
348.75,397.76,46.29,0.81,432.69
153.44,178.36,37.89,0.78,171.05
38.03,43.64,21.03,0.81,473.02
367.17,464.96,91.81,0.91,311.01
613.99,647.65,86.31,0.81,187.5
371.88,472.97,56.7,0.82,426.48
370.58,468.24,62.08,0.89,458.66
295.15,377.83,57.56,0.97,53.48
153.32,176.08,21.67,0.82,66.45
500.79,596.08,60.12,0.92,35.14
126.95,147.52,66.4,0.85,138.8
18.42,23.2,8.4,0.9,121.75
340.61,459.96,60.59,0.83,63.06
709.05,898.2,93.98,0.79,396.89
107.67,136.12,82.83,0.89,198.23
54.08,77.16,27.59,0.78,249.81
105.09,109.49,84.19,0.77,53.67
261.56,280.63,40.84,0.94,281.63
116.53,154.23,23.69,0.96,179.94
584.62,785.79,83.49,0.84,173.18
395.95,540.22,75.17,0.77,249.02
471.73,574.62,80.84,0.82,101.7
228.39,289.61,30.94,0.94,462.43
181.26,228.01,23.13,0.75,58.22
309.22,401.55,38.96,0.83,461.05
327.62,430.95,61.99,0.88,455.61
150.58,207.23,42.56,0.75,255.58
213.75,298.7,61.24,0.79,34.74
220.63,240.47,25.66,0.89,75.41
275.24,334.28,80.83,0.94,349.57
340.1,416.34,86.37,0.78,13.09
175.83,247.62,54.39,0.77,158.51
835.61,911.54,93.61,0.91,395.51
69.64,89.64,12.41,0.84,89.21
57.6,72.08,10.75,0.91,91.7
240.07,295.16,63.83,0.96,220.21
103.95,137.23,49.59,0.95,39.93
418.6,485.62,46.34,0.85,354.75
22.03,23.96,8.19,0.84,277.93
445.04,581.82,55.12,0.93,292.94
113.08,133.28,27.4,0.76,301.72
135.68,156.24,57.17,0.83,164.55
478.85,518.58,77.82,0.94,295.82
509.76,652.23,62.43,0.98,452.48
219.1,282.66,32.27,0.85,437.71
669.8,780.21,73.1,0.92,43.31
183.45,191.27,21.01,0.96,167.59
48.7,61.83,19.08,0.8,69.61
149.58,168.84,90.28,0.83,167.43
357.86,387.88,87.73,0.83,177.35
423.88,471.53,53.62,0.76,137.42
613.33,666.15,87.76,0.76,201.85
238.13,253.4,47.46,0.9,235.73
102.78,140.73,41.43,0.94,311.62
262.76,299.54,56.76,0.83,115.97
568.57,695.94,83.81,0.9,342.13
102.63,130.07,13.29,0.92,106.37
498.67,624.14,59.87,0.97,425.51
145.19,173.53,62.88,0.94,266.8
711.25,939.19,85.29,0.8,239.37
375.02,508.33,63.98,0.98,329.46
549.13,724.52,76.91,0.92,433.08
192.23,215.33,80.63,0.98,436.86
749.43,835.88,92.7,0.97,48.37
635.27,859.47,94.55,0.88,168.54
110.87,151.87,13.95,0.85,329.14
217.71,275.34,41.98,0.76,205.65
341.18,375.21,42.66,0.84,121.55
84.77,102.19,26.09,0.96,121.67
121.29,139.9,44.22,0.81,93.81
331.93,407.7,66.66,0.76,329.15
317.46,430.49,51.82,0.76,37.49
558.96,588.74,59.93,0.9,442.13
674.67,812.71,94.83,0.89,68.24
343.81,371.47,90.51,0.98,210.75
100.91,107.8,91.1,0.92,97.85
364.86,424.0,71.7,0.89,166.05
282.12,377.32,52.88,0.91,287.6
350.88,409.19,71.78,0.84,408.9
496.73,592.86,93.52,0.96,90.64
127.34,150.82,18.2,0.93,154.89
83.89,96.56,79.89,0.88,215.54
312.91,379.16,50.55,0.77,357.52
391.87,538.07,62.06,0.77,254.53
50.96,69.22,16.49,0.76,141.69
195.98,235.22,79.95,0.84,140.9
609.37,779.32,82.93,0.96,95.62
169.53,196.05,36.64,0.77,477.45
62.01,67.81,15.72,0.8,116.95
225.56,258.68,68.66,0.98,466.22
131.43,157.44,13.88,0.92,460.81
360.79,444.8,50.3,0.8,132.98
269.2,324.41,67.42,0.76,149.99
185.96,259.96,74.65,0.81,268.95
595.04,692.66,81.31,0.92,80.32
495.3,630.04,61.34,0.92,428.48
413.31,467.89,84.76,0.9,368.44
118.42,134.46,20.61,0.82,215.99
73.7,91.09,13.6,0.93,122.15
423.65,467.3,58.55,0.88,375.12
117.42,141.39,26.59,0.84,273.1
53.82,60.55,8.95,0.76,205.73
81.16,93.04,60.2,0.82,357.25
92.79,121.42,74.38,0.8,54.9
370.01,461.39,70.7,0.81,295.64
37.23,46.82,7.15,0.83,247.55
111.64,137.13,73.48,0.88,277.65
270.17,312.51,48.08,0.81,226.02
126.63,156.8,15.97,0.92,309.09
73.57,94.22,9.02,0.91,100.71
551.98,655.11,92.04,0.8,231.85
314.29,346.16,43.57,0.92,115.21
109.17,153.21,88.25,0.95,224.65
426.11,621.59,95.8,0.93,137.27
27.41,29.28,7.63,0.78,235.91
441.35,516.44,58.57,0.85,437.24
90.33,93.74,39.25,0.95,450.81
536.82,631.05,81.42,0.93,166.21
425.19,512.89,74.45,0.9,210.89
5.2,6.66,4.54,0.86,39.94
299.19,326.04,47.67,0.75,178.92
313.7,368.6,50.33,0.84,234.36
202.54,226.09,97.06,0.94,218.83
12.23,15.95,11.51,0.85,141.91
197.93,225.45,46.92,0.82,424.58
207.81,264.58,30.86,0.77,382.59
484.05,601.19,86.04,0.86,86.65
345.61,362.41,56.81,0.88,179.54
288.06,350.57,36.69,0.82,237.93
254.85,320.76,29.59,0.78,30.57
392.21,423.95,99.47,0.93,482.04
57.38,74.91,54.65,0.8,190.06
339.76,435.53,67.66,0.95,277.95
671.73,840.88,91.46,0.98,245.71
44.72,61.13,23.16,0.87,269.95
562.41,720.97,90.75,0.86,166.91
84.92,108.48,24.59,0.82,491.03
272.85,291.6,35.19,0.78,177.99
48.07,54.0,10.91,0.94,292.78
27.21,30.01,25.92,0.94,233.79
99.56,121.85,56.57,0.84,37.55
26.72,36.55,9.74,0.83,359.61
459.91,584.3,61.24,0.94,295.39
370.51,478.52,46.32,0.94,154.29
143.54,187.84,47.02,0.85,10.7
315.58,390.32,89.23,0.87,109.33
580.18,662.58,98.61,0.87,473.06
697.23,902.51,95.48,0.77,144.15
257.23,370.73,68.92,0.93,122.38
106.83,109.37,27.22,0.8,467.15
156.32,170.75,28.35,0.94,274.39
30.12,33.34,8.62,0.87,41.13
31.84,38.43,18.82,0.78,323.66
396.54,434.58,54.64,0.78,165.7
171.21,248.03,32.87,0.78,325.99
81.78,94.36,41.77,0.94,428.55
137.75,170.49,26.15,0.76,144.62
95.58,103.67,12.05,0.77,53.5
370.51,428.1,95.06,0.83,39.67
270.71,290.99,64.8,0.92,281.98
80.54,96.01,13.37,0.97,345.04
342.18,380.58,41.03,0.91,411.59
200.92,284.21,90.87,0.8,79.92
815.75,894.73,96.95,0.91,376.05
45.42,57.84,16.21,0.91,243.63
194.7,239.29,50.36,0.86,194.62
246.67,263.08,59.55,0.87,69.88
272.48,338.4,74.36,0.77,279.02
223.68,271.21,25.27,0.86,401.3
150.06,161.7,66.74,0.96,332.79
136.15,166.23,19.92,0.87,77.31
626.27,765.98,89.48,0.79,148.98
234.03,266.05,27.81,0.88,223.83
438.41,536.64,66.93,0.88,407.38
390.69,415.62,55.78,0.97,149.04
199.74,223.87,98.91,0.85,457.62
65.8,77.62,30.43,0.77,198.72
385.03,453.95,68.75,0.83,100.41
94.19,110.76,74.11,0.79,445.77
423.97,438.93,74.76,0.81,217.72
377.76,440.5,47.8,0.94,335.92
50.51,62.71,8.65,0.83,76.13
139.58,158.47,79.85,0.81,23.21
337.1,416.23,38.4,0.76,336.59
130.68,143.68,17.78,0.95,153.73
135.26,174.68,40.26,0.81,369.88
661.34,788.41,86.3,0.83,391.47
207.21,276.2,45.31,0.76,328.88
