vin_min,vin_max,vout_target,efficiency_target,power_in
2645.38,2922.68,91.04,0.82,215.79
1062.61,1283.82,62.99,0.9,130.42
813.66,890.51,34.0,0.77,357.98
933.69,1044.36,15.13,0.77,60.57
228.71,320.08,6.1,0.77,164.05
5903.55,7328.84,96.59,0.85,195.04
4079.33,5040.15,87.46,0.91,329.55
2250.33,3034.08,44.81,0.78,134.65
1271.44,1508.39,28.22,0.9,383.18
985.54,1137.28,87.88,0.91,178.51
4822.34,5230.66,66.29,0.86,117.57
145.0,172.82,7.04,0.85,288.69
640.47,793.74,15.85,0.8,239.44
630.26,735.28,42.59,0.83,67.38
2725.73,3073.58,32.0,0.97,124.99
711.66,866.39,59.57,0.96,130.67
1314.74,1640.18,30.21,0.88,466.36
4429.4,5476.53,74.07,0.78,454.17
561.6,717.56,14.94,0.78,427.25
8268.07,9958.02,94.18,0.87,10.68
6274.95,8565.76,78.87,0.76,349.29
3715.74,5340.79,86.43,0.92,478.51
3132.42,3754.87,43.12,0.8,80.44
506.66,638.63,18.37,0.91,155.74
1390.13,2044.35,18.8,0.96,379.24
785.32,961.9,24.33,0.77,65.04
2251.58,2867.42,54.77,0.82,270.84
4660.77,6270.19,68.16,0.87,199.79
2697.5,3612.53,69.63,0.82,63.68
1627.43,1868.97,24.74,0.85,349.03
3890.28,4875.36,50.18,0.78,479.36
2837.73,3174.54,98.13,0.86,465.3
1717.27,2040.5,90.58,0.92,160.93
2836.5,3084.22,90.43,0.79,257.11
1424.11,1789.78,57.49,0.89,432.23
2748.48,3416.71,60.75,0.88,128.9
7100.45,7862.51,85.07,0.95,343.09
3333.11,4420.86,54.89,0.82,274.41
1404.28,1570.23,32.87,0.78,41.51
1124.1,1261.98,97.35,0.97,382.13
4592.19,5007.27,77.3,0.86,434.83
4266.03,4776.59,90.63,0.77,46.75
595.54,750.96,16.74,0.92,192.7
1982.3,2612.69,54.64,0.92,67.86
2447.38,2597.28,43.58,0.84,240.37
1569.26,2065.29,19.03,0.89,499.96
551.14,632.64,55.14,0.91,422.0
4074.13,5194.62,92.83,0.94,221.63
5052.45,6327.35,73.84,0.75,364.3
3771.22,4678.3,68.92,0.88,242.82
3839.81,5064.41,80.13,0.76,104.95
576.9,719.58,14.0,0.96,147.35
4409.36,5610.83,81.25,0.83,357.83
1684.82,2089.86,71.68,0.75,39.97
1419.81,1732.0,45.99,0.84,290.98
4221.93,4438.61,46.15,0.92,145.69
2377.77,2756.51,57.87,0.94,303.86
2195.88,2687.6,74.88,0.76,266.96
2366.62,2819.32,99.46,0.94,482.3
1123.23,1464.49,99.7,0.76,110.03
4057.23,5720.33,62.89,0.95,258.43
827.8,1178.67,23.65,0.96,406.37
2374.64,2867.27,86.06,0.9,136.52
897.34,1203.94,14.55,0.76,20.05
4550.41,6176.74,66.78,0.91,112.44
3284.61,4456.35,68.92,0.92,95.68
4450.8,5337.72,82.31,0.79,34.34
855.86,1004.76,30.94,0.98,473.33
3696.39,4651.58,57.84,0.77,335.03
3526.36,4265.19,86.02,0.88,247.61
3558.8,4189.69,81.15,0.96,111.47
2275.65,2911.93,62.7,0.82,130.5
441.56,538.37,14.74,0.9,259.12
247.63,301.73,20.85,0.87,65.85
1751.56,1862.7,31.11,0.83,309.87
3323.48,3506.38,85.44,0.8,252.74
4175.86,5213.7,97.33,0.84,167.63
2554.01,3305.25,53.02,0.98,328.5
4352.59,5031.28,91.88,0.92,128.06
4815.21,5458.31,78.91,0.79,285.72
846.41,1091.23,69.77,0.9,347.31
4446.8,6043.77,79.25,0.79,469.26
2855.62,3932.37,75.73,0.88,432.74
5028.29,7248.98,67.88,0.86,331.83
2396.71,2984.5,99.07,0.81,352.3
3359.99,4649.33,95.82,0.9,202.13
498.56,619.01,51.3,0.92,444.2
3505.64,4677.55,55.65,0.97,51.89
2031.12,2220.71,20.76,0.87,349.45
148.29,196.07,7.66,0.89,482.14
2557.98,2894.97,62.77,0.79,72.08
2033.21,2490.55,52.54,0.94,94.42
735.86,834.89,10.84,0.93,451.45
811.08,1023.93,20.76,0.91,125.0
2237.27,2767.77,80.01,0.89,235.53
1942.91,2325.05,21.79,0.96,355.01
9868.58,10713.05,99.27,0.86,394.8
2646.2,3195.17,29.73,0.9,29.84
1623.89,2270.25,58.01,0.96,189.93
3330.86,4336.23,83.55,0.93,194.9
296.78,393.32,14.52,0.76,457.99
3945.83,5117.1,46.39,0.89,106.3
1315.14,1400.82,27.16,0.87,420.88
9191.72,10461.55,97.27,0.89,444.24
2114.53,2489.58,72.8,0.8,384.7
1536.72,1890.84,76.18,0.82,482.43
223.01,285.1,26.26,0.76,420.19
1602.61,2162.03,39.55,0.87,156.99
2452.43,2953.14,35.93,0.78,385.2
1161.29,1313.45,24.03,0.77,95.8
6127.95,6865.34,98.78,0.92,238.81
1240.52,1526.03,24.74,0.79,424.6
85.92,112.48,8.25,0.96,102.42
4607.91,6105.19,96.65,0.78,244.59
1692.83,1823.12,19.63,0.97,247.13
656.13,836.63,31.56,0.78,180.9
269.4,330.33,30.79,0.98,375.91
1963.85,2440.99,25.24,0.88,152.34
5471.54,7634.88,73.5,0.83,491.28
1073.24,1470.47,82.62,0.8,160.74
4492.95,5957.8,75.88,0.83,150.0
1156.05,1474.5,82.31,0.79,307.16
2308.15,3233.82,57.94,0.97,395.62
4375.66,6010.91,72.14,0.93,287.1
801.01,959.08,23.55,0.91,453.01
3714.45,4784.45,51.73,0.75,490.76
4908.78,5153.49,85.39,0.86,272.57
897.32,1099.09,14.91,0.91,442.72
5142.3,6614.15,93.04,0.83,194.55
3237.85,4269.91,48.16,0.98,476.41
771.1,999.92,33.44,0.87,112.8
3616.27,5060.33,51.22,0.92,260.61
5562.47,6397.83,64.03,0.81,143.21
5608.52,7347.03,76.05,0.81,329.9
1490.91,1621.19,24.15,0.87,375.91
5141.68,5943.9,89.67,0.93,168.39
3793.6,4090.93,58.24,0.78,486.16
1821.8,2119.41,36.56,0.9,299.36
1313.9,1423.62,31.8,0.76,229.37
597.38,800.66,28.12,0.97,393.07
426.27,519.81,21.76,0.84,237.33
191.2,200.73,3.61,0.85,328.84
961.32,1108.74,12.6,0.89,15.61
1849.35,2117.72,70.99,0.85,219.02
172.42,194.97,17.53,0.96,132.27
2103.32,2752.81,25.05,0.83,195.98
3160.77,3523.11,37.86,0.77,83.98
1361.48,1801.49,31.12,0.92,353.19
8668.82,10192.82,96.18,0.87,362.24
2566.84,2723.19,54.29,0.85,89.51
2144.02,2747.65,35.48,0.97,491.61
2933.42,3843.06,56.49,0.87,86.74
924.4,1056.73,49.12,0.9,334.1
3196.07,3524.18,87.91,0.79,425.18
1920.48,2343.27,39.32,0.84,11.75
2990.94,3850.67,48.58,0.78,310.29
692.5,901.18,11.91,0.85,360.72
4576.89,6130.8,77.04,0.98,48.75
2536.62,3626.44,69.24,0.94,283.3
508.7,558.9,33.25,0.82,373.18
5529.81,6113.82,77.21,0.89,432.01
2383.41,2666.38,44.09,0.76,419.2
8425.95,9056.57,90.04,0.96,316.65
3888.29,5479.95,54.2,0.9,346.17
957.44,1243.93,49.53,0.83,453.85
3045.49,4360.08,65.09,0.76,444.0
2025.89,2577.61,30.79,0.83,60.41
1069.73,1433.28,23.39,0.93,447.58
1125.98,1437.77,31.57,0.8,326.54
1549.7,1989.24,23.03,0.95,51.56
1414.75,1879.85,62.99,0.97,52.86
2619.41,3343.72,32.46,0.78,284.0
5169.03,6013.87,82.3,0.87,31.07
653.66,888.47,13.43,0.87,286.36
143.6,181.35,5.94,0.89,219.37
1120.56,1408.48,80.76,0.89,263.31
3019.59,3341.53,37.73,0.92,485.49
2640.68,3245.61,77.4,0.84,348.08
7789.03,8629.75,88.25,0.89,180.17
7316.25,8387.02,88.54,0.95,55.37
691.27,981.56,44.04,0.83,418.51
1830.48,2156.29,48.17,0.8,361.4
656.87,878.17,17.62,0.94,71.87
694.52,781.41,33.55,0.75,450.37
419.95,560.27,35.28,0.96,262.25
1231.38,1462.9,52.12,0.96,291.17
136.34,172.02,3.31,0.93,238.85
1921.8,2407.42,85.25,0.92,103.92
736.63,1015.11,47.68,0.79,345.5
6974.56,7560.63,97.66,0.75,377.07
2700.17,3221.36,29.91,0.86,137.06
2266.52,2536.79,86.69,0.87,355.88
6200.59,7139.13,88.25,0.78,24.8
1022.46,1284.03,32.05,0.89,341.02
955.54,1258.88,92.91,0.81,270.8
3060.15,3313.6,55.73,0.82,488.21
1010.06,1176.52,87.17,0.95,325.89
754.4,847.84,9.44,0.91,117.8
2263.29,2668.8,34.57,0.85,408.52
3746.87,4222.18,52.33,0.93,447.64
3356.52,4498.4,65.27,0.95,172.6
933.36,1230.75,13.46,0.97,441.43
2449.74,2641.72,72.59,0.88,270.64
1810.95,2548.29,30.67,0.92,74.33
511.15,638.95,45.8,0.86,396.46
240.23,309.56,13.71,0.75,113.29
6257.75,8540.98,78.97,0.8,201.57
1668.7,2450.38,82.27,0.84,249.46
4423.51,4732.58,61.72,0.88,438.48
3177.68,4059.45,93.58,0.92,274.41
5843.47,7138.23,67.03,0.92,148.29
923.22,1191.26,28.44,0.94,349.21
1137.28,1581.09,54.12,0.86,488.34
2819.61,3255.12,89.54,0.84,134.52
4918.62,6187.95,92.04,0.81,257.82
837.79,919.73,16.07,0.98,296.67
6968.85,8965.3,83.87,0.85,27.92
2989.48,3884.91,43.3,0.88,398.66
414.92,516.71,18.6,0.88,19.79
828.04,896.56,19.4,0.78,241.33
1659.11,2068.74,20.86,0.97,456.23
1383.08,1615.7,42.71,0.84,334.24
787.59,845.15,49.43,0.87,222.26
5233.3,6035.61,85.94,0.82,197.17
162.39,179.77,16.5,0.85,11.57
277.37,360.22,5.22,0.85,487.93
3420.89,4038.92,74.82,0.95,248.56
3798.57,4755.63,95.89,0.78,467.3
2008.97,2514.07,33.11,0.91,56.25
3462.33,3835.55,77.3,0.77,308.78
179.41,199.48,3.9,0.75,65.25
4226.28,4689.31,52.32,0.83,357.37
1569.86,1834.41,64.68,0.81,447.16
951.31,1220.67,31.11,0.89,447.09
2730.74,2962.86,63.8,0.82,124.38
1409.67,1725.79,29.91,0.9,368.75
1537.02,2096.15,59.89,0.87,186.65
2069.99,2373.17,62.01,0.96,164.0
3849.69,4676.38,90.67,0.86,491.63
4259.75,6118.73,68.91,0.77,294.35
89.65,108.14,9.51,0.81,66.14
562.53,633.39,32.15,0.76,28.14
1461.5,1739.84,34.86,0.81,345.25
1597.64,1905.21,38.63,0.84,165.35
1176.11,1533.54,15.31,0.76,435.44
1476.82,1789.56,16.94,0.84,266.11
702.35,899.43,17.84,0.93,157.83
1981.27,2770.03,71.06,0.95,120.93
6081.66,7373.37,74.63,0.97,377.42
589.81,716.55,36.15,0.77,159.2
4628.58,6314.13,62.82,0.76,115.76
687.75,788.54,13.8,0.82,270.23
2592.82,2821.86,36.69,0.78,360.91
3242.76,4209.1,55.09,0.83,183.02
7106.0,8527.32,98.41,0.79,378.57
2966.11,3579.84,95.68,0.92,329.02
5226.14,5760.43,60.1,0.77,36.65
1692.6,2006.1,24.71,0.85,42.31
6008.44,7316.67,77.35,0.96,83.0
3324.55,4168.35,44.31,0.97,389.53
1914.89,2467.75,23.53,0.8,75.42
2426.79,2718.88,89.22,0.88,436.6
1288.34,1658.51,16.9,0.78,239.25
4941.27,5842.5,96.26,0.77,413.58
81.83,93.91,6.82,0.91,435.32
2009.59,2134.37,74.63,0.83,120.18
849.25,1141.85,14.28,0.83,60.53
1113.88,1191.06,38.79,0.93,419.66
370.18,472.37,11.93,0.9,244.73
5644.79,7219.25,88.43,0.81,343.68
399.69,430.21,16.87,0.9,79.4
6463.92,7863.07,96.99,0.97,239.8
6104.42,7824.14,81.0,0.79,162.72
7567.12,8873.66,88.66,0.8,241.64
3696.16,3983.89,39.32,0.83,469.69
1860.58,2039.78,25.09,0.76,362.45
1213.9,1395.78,23.89,0.9,350.49
2790.03,3294.48,81.22,0.96,406.68
8395.88,8909.08,86.93,0.97,380.42
1673.02,1969.19,42.35,0.83,232.48
1026.01,1413.62,39.12,0.91,113.81
1347.77,1690.48,19.6,0.76,366.76
4531.28,5980.13,68.31,0.96,410.9
819.56,1092.7,64.35,0.95,409.98
2686.17,3518.67,59.97,0.86,35.37
1220.54,1501.56,19.99,0.91,296.22
4602.36,5189.44,60.8,0.94,259.65
1464.29,1862.06,37.32,0.91,158.31
2047.3,2159.21,27.89,0.91,139.4
5069.11,5560.23,67.92,0.91,481.6
1549.43,1941.36,17.35,0.79,213.06
4495.99,5294.77,52.1,0.81,129.68
5464.58,6648.66,62.74,0.9,111.31
2739.29,3065.66,36.05,0.77,16.21
9148.41,11000.71,93.3,0.88,37.99
1193.1,1579.25,70.72,0.91,170.92
5870.44,7637.74,75.02,0.98,14.15
891.89,1003.36,11.31,0.98,119.02
2739.04,3387.97,93.43,0.85,196.6
929.84,1103.77,88.25,0.78,198.71
3842.2,5083.46,85.21,0.93,265.01
617.11,867.46,17.69,0.98,228.7
141.9,162.87,13.74,0.83,480.52
2035.64,2501.46,78.37,0.86,375.89
71.79,92.6,4.6,0.84,26.56
6015.71,7346.64,74.59,0.79,115.96
916.26,1321.84,11.75,0.97,396.39
6654.47,8067.59,99.47,0.92,494.33
546.42,672.34,6.89,0.81,45.06
3484.17,4435.66,93.24,0.77,283.79
1244.73,1414.43,44.75,0.89,392.75
2062.91,2516.22,54.81,0.92,201.77
8460.63,10410.4,97.59,0.83,35.31
463.78,550.13,7.19,0.77,243.93
1444.73,1933.81,18.68,0.88,130.99
4572.71,6290.23,68.71,0.97,194.44
1384.15,1547.77,73.02,0.77,23.34
3346.77,3659.73,69.16,0.89,391.56
282.97,299.13,14.02,0.96,449.81
319.06,377.83,17.6,0.78,495.93
410.32,551.27,5.48,0.88,424.3
1098.19,1441.53,24.41,0.96,216.98
947.01,1104.69,30.21,0.95,291.72
1138.26,1278.72,14.22,0.87,312.1
3118.01,3468.68,37.25,0.92,56.75
343.48,411.9,5.68,0.84,171.18
1123.63,1324.0,18.38,0.89,462.93
698.51,935.45,10.08,0.78,46.79
4493.05,5476.98,74.58,0.81,321.12
1756.37,2317.0,49.34,0.82,257.57
416.04,558.42,17.21,0.81,155.42
797.52,965.86,34.81,0.97,27.39
458.11,582.88,10.6,0.81,407.77
2373.97,2982.98,40.29,0.78,265.43
5563.01,7223.32,83.76,0.93,256.56
628.76,767.53,27.75,0.77,184.04
206.08,231.15,6.41,0.94,263.55
2388.47,3129.5,60.91,0.92,22.46
2337.55,2663.18,47.47,0.95,93.02
2039.65,2272.3,55.72,0.84,329.41
1812.73,2107.72,66.72,0.91,451.05
574.72,648.33,13.1,0.96,206.17
3831.43,4426.29,84.6,0.83,215.4
2463.38,3099.15,32.56,0.85,253.56
361.92,450.66,4.31,0.96,466.01
2532.16,3255.49,54.66,0.82,446.76
1443.26,1968.35,19.39,0.93,13.09
3101.67,3962.03,40.61,0.85,165.3
4585.9,5187.6,62.19,0.77,267.59
303.32,350.48,26.14,0.8,475.62
5023.12,5228.12,65.14,0.79,246.69
832.12,1006.33,56.95,0.75,167.8
239.72,259.46,15.58,0.91,418.49
1821.0,2248.1,28.55,0.96,263.31
6299.32,6930.61,95.85,0.96,245.87
4456.53,4819.18,84.04,0.89,292.2
910.89,1030.66,18.55,0.96,471.77
1007.11,1268.16,77.82,0.93,463.65
866.15,1235.83,12.11,0.92,276.17
2167.04,2563.95,94.82,0.95,319.34
2753.6,2882.2,44.79,0.84,191.31
781.66,1023.4,42.4,0.87,394.4
3676.72,4414.19,46.72,0.95,240.29
1622.3,1887.11,55.7,0.85,94.13
347.37,420.29,31.58,0.75,465.55
428.05,614.25,13.02,0.88,222.75
1196.73,1400.3,30.25,0.78,296.38
1675.52,2118.23,74.84,0.84,14.54
7431.95,8583.19,84.88,0.88,56.94
4071.46,5243.9,55.16,0.83,165.86
2899.39,3766.9,58.92,0.81,238.53
5093.16,6295.33,75.93,0.97,134.28
3732.92,3839.99,63.7,0.85,227.19
2916.02,3398.51,37.34,0.8,260.23
5597.8,5956.54,80.72,0.79,453.22
1166.77,1323.43,80.34,0.82,393.66
4332.59,5190.58,52.96,0.78,147.14
6173.61,7279.33,65.43,0.9,65.49
424.25,558.05,46.52,0.96,477.8
1472.3,1874.16,25.17,0.89,311.87
1210.76,1425.02,90.13,0.9,456.81
821.4,1000.04,91.64,0.97,410.93
1259.37,1758.63,15.04,0.87,448.58
1483.07,1837.17,83.76,0.93,385.97
2633.51,2930.62,38.68,0.95,103.68
3259.36,4559.63,51.66,0.88,170.02
3820.67,4377.98,92.23,0.76,336.88
1694.31,2137.09,40.72,0.95,379.59
2045.04,2230.04,36.45,0.8,485.06
3160.26,3891.96,82.25,0.79,373.79
1755.89,2063.84,94.94,0.89,287.54
3866.13,4955.37,63.58,0.84,234.16
2909.57,3518.7,47.38,0.9,302.06
84.27,103.64,6.61,0.76,156.7
2510.23,3092.29,56.24,0.85,109.65
6362.35,7240.28,70.83,0.88,422.58
5081.21,5879.21,88.33,0.79,497.03
1099.81,1391.71,23.65,0.91,261.83
1013.95,1135.12,16.89,0.91,53.62
6243.78,7054.57,87.02,0.91,374.05
211.85,252.88,7.01,0.79,320.66
2369.22,2875.51,48.25,0.82,42.1
4632.82,4843.34,84.3,0.93,31.95
5847.02,7383.9,97.0,0.78,375.63
1790.8,2373.11,36.48,0.86,177.09
524.14,584.78,10.88,0.95,123.08
1327.49,1448.31,43.3,0.96,470.0
1075.88,1440.93,29.23,0.78,241.42
1497.73,1705.8,50.93,0.79,404.11
4395.0,5448.21,93.61,0.83,47.24
3111.49,3823.2,83.48,0.85,460.54
1353.2,1618.62,56.49,0.9,313.45
687.24,1003.95,21.96,0.91,393.01
3861.29,4271.42,75.27,0.87,287.62
642.08,676.01,10.4,0.8,245.52
2470.29,2867.66,59.21,0.76,135.3
3169.8,4115.76,50.85,0.91,244.4
6079.37,7093.35,74.82,0.81,407.66
3234.46,4410.78,97.98,0.96,432.62
902.24,980.97,10.08,0.87,273.49
1233.51,1530.56,92.24,0.83,101.62
4472.9,5778.19,86.51,0.98,127.88
5296.53,6355.9,76.1,0.86,342.7
378.63,465.37,8.95,0.87,359.22
561.56,675.82,59.94,0.86,445.34
2340.12,2776.22,27.67,0.91,416.85
3451.12,4605.9,51.23,0.93,329.35
2744.9,2763.04,54.5,0.94,122.06
831.86,1014.08,74.49,0.82,196.98
3796.06,4498.87,93.76,0.86,196.9
1047.19,1343.19,16.52,0.88,366.54
109.06,117.65,3.62,0.79,39.32
5332.02,6746.78,67.05,0.89,418.55
4367.46,5198.32,49.52,0.86,157.8
1567.81,1798.93,21.14,0.9,227.24
4733.3,5969.21,78.53,0.87,421.39
3312.32,4442.9,83.92,0.91,440.51
1017.97,1441.82,12.99,0.87,164.82
871.53,1052.33,33.79,0.96,315.78
260.97,324.29,3.91,0.89,19.61
1193.52,1474.37,29.72,0.92,96.77
3704.82,4227.3,49.31,0.83,358.73
820.78,989.46,52.03,0.79,300.88
936.81,1219.15,55.62,0.88,166.93
1118.87,1561.68,19.16,0.88,411.62
561.97,725.84,18.42,0.88,195.72
332.74,353.91,9.65,0.94,264.74
1077.54,1475.01,76.35,0.81,444.86
1553.34,2027.4,18.8,0.76,452.46
940.26,1076.63,16.0,0.91,478.61
2287.47,2789.48,29.4,0.9,420.85
2347.17,2831.97,34.2,0.86,211.18
1919.38,2123.87,74.9,0.94,90.57
728.99,1007.83,21.95,0.96,447.44
2457.47,3104.12,69.67,0.81,318.82
492.12,563.7,6.03,0.86,317.33
382.02,466.13,10.52,0.94,477.11
416.87,468.94,34.85,0.77,149.04
1007.06,1266.03,11.98,0.76,62.29
3509.77,4959.39,94.95,0.88,259.7
2367.99,2911.47,52.7,0.78,139.04
912.75,1253.37,16.04,0.78,290.64
3366.14,4446.08,44.83,0.93,130.84
599.06,714.95,12.97,0.78,211.68
3972.53,4154.92,59.7,0.83,480.59
1373.69,1602.15,42.86,0.79,102.54
275.05,307.34,13.98,0.98,305.49
7908.65,8649.58,99.44,0.77,415.39
445.5,492.04,41.71,0.89,171.87
581.97,604.19,33.61,0.95,47.38
750.1,943.41,78.43,0.92,282.72
684.88,909.62,75.41,0.82,183.71
702.52,786.01,21.2,0.91,452.37
2073.79,2801.37,31.47,0.97,261.47
2275.99,2833.19,30.54,0.8,421.03
2311.59,2658.88,49.09,0.92,495.66
787.28,915.92,67.45,0.89,21.34
3048.79,3698.06,50.0,0.95,36.68
780.55,919.64,17.93,0.87,482.03
2155.22,2598.33,37.73,0.9,221.46
545.21,696.91,19.92,0.92,268.53
1127.2,1510.71,95.11,0.82,444.45
1262.3,1608.69,41.35,0.97,312.47
7198.27,9182.81,99.68,0.9,483.58
5004.75,6389.52,60.14,0.78,261.71
1112.56,1542.43,21.31,0.84,156.94
2995.98,3909.04,87.76,0.79,40.79
3071.47,3654.98,60.88,0.82,178.81
1048.4,1152.5,15.22,0.81,100.24
5128.64,6303.02,86.63,0.95,267.31
300.76,398.96,21.57,0.83,439.21
929.88,1055.59,18.95,0.76,353.25
5335.81,6070.78,63.81,0.78,204.82
1410.01,1957.52,72.15,0.84,342.93
4975.81,6207.15,61.88,0.81,298.61
5798.14,7793.35,88.17,0.87,96.62
2039.33,2375.33,64.26,0.96,396.09
377.19,475.5,11.74,0.97,201.5
3524.44,4470.42,47.29,0.81,213.07
1881.03,2542.01,42.19,0.8,161.78
653.86,848.67,54.97,0.87,379.27
4716.66,5073.62,49.51,0.76,214.09
3244.9,4605.46,69.21,0.83,28.61
1509.17,1971.78,93.07,0.76,12.65
5950.36,6633.6,86.86,0.96,363.3
1114.1,1533.18,18.33,0.97,367.38
6344.85,7096.72,74.97,0.84,219.62
2588.37,2975.13,50.07,0.84,254.77
793.1,937.71,9.13,0.81,25.32
1426.55,1977.76,31.91,0.84,218.74
3222.08,4099.09,56.65,0.89,71.95
5356.93,5847.05,78.71,0.92,154.02
3260.42,3862.22,36.28,0.79,419.97
1831.52,2402.94,28.34,0.84,298.14
2103.53,2863.55,52.27,0.92,73.12
1188.1,1315.06,16.53,0.92,417.72
1015.43,1105.24,30.68,0.87,131.01
1792.61,1885.52,83.07,0.88,138.53
1586.24,2007.45,23.2,0.78,363.18
