vin_min,vin_max,vout_target,efficiency_target,power_in
0.08,173.72,66.4,0.87,337.72
0.1,136.71,54.01,0.97,346.52
0.1,140.04,56.7,0.86,497.73
0.36,79.21,53.09,0.86,203.1
0.02,38.03,13.5,0.98,391.0
0.14,64.42,40.48,0.77,26.51
6.22,3024.83,16.5,0.87,290.28
0.03,22.09,7.53,0.76,174.36
0.1,110.41,40.52,0.79,297.88
70.0,12489.07,95.17,0.92,294.09
0.07,35.45,25.3,0.88,288.24
7.15,5625.2,21.03,0.78,424.45
19.41,41442.02,47.56,0.81,51.32
0.07,98.95,71.93,0.78,207.83
0.07,83.48,34.48,0.95,458.63
0.03,26.44,12.85,0.9,157.35
0.08,40.51,23.8,0.78,419.12
0.26,71.07,37.29,0.95,323.83
0.07,131.94,62.7,0.8,304.05
54.67,9901.06,87.65,0.93,399.37
26.22,50152.73,66.3,0.9,161.0
0.04,107.7,40.98,0.93,193.43
0.05,105.53,44.92,0.77,115.92
17.31,38070.09,48.19,0.85,365.31
0.39,286.83,98.59,0.85,60.12
0.11,127.19,77.71,0.96,172.36
0.26,110.63,62.4,0.92,415.51
0.07,140.44,57.83,0.95,338.99
36.08,21103.91,64.84,0.75,80.12
40.54,13794.43,48.7,0.97,339.09
32.17,46222.83,56.45,0.86,44.09
0.19,226.16,95.78,0.87,434.85
0.03,20.2,9.07,0.77,305.83
0.35,199.34,74.0,0.92,154.3
0.09,69.72,40.66,0.8,379.71
32.22,16412.71,66.86,0.87,29.17
0.47,236.35,95.99,0.77,205.73
0.09,217.05,79.91,0.85,313.96
14.14,26424.13,38.17,0.88,334.82
0.09,133.03,52.97,0.94,207.86
30.21,44126.58,51.59,0.97,114.54
0.02,22.88,11.29,0.84,298.08
44.67,29373.79,71.01,0.96,239.18
13.23,6715.69,18.05,0.84,20.88
0.05,12.97,6.97,0.85,241.38
16.28,22482.04,29.34,0.78,431.35
0.61,152.16,70.06,0.82,396.93
11.57,13160.19,31.47,0.92,148.81
0.09,96.57,66.14,0.93,51.44
46.81,64091.13,81.96,0.81,441.31
34.84,11661.11,58.32,0.94,256.68
31.85,56913.2,76.93,0.78,268.14
0.03,34.53,11.69,0.97,110.38
23.14,44481.63,54.97,0.91,97.5
31.31,16606.55,76.05,0.75,302.33
6.23,12367.53,15.27,0.9,353.91
16.74,7062.42,25.72,0.8,403.17
4.87,5198.12,13.61,0.78,197.67
0.04,26.78,11.62,0.81,33.82
0.03,19.62,12.11,0.76,305.17
41.65,76628.65,87.29,0.84,386.67
28.83,41312.2,41.69,0.77,259.05
0.03,30.15,16.74,0.82,269.17
25.38,62466.88,68.01,0.88,19.57
0.16,249.54,89.48,0.97,256.74
53.55,19150.65,69.3,0.81,42.01
0.09,91.89,60.38,0.84,182.65
2.77,2990.24,7.0,0.83,271.42
0.06,106.58,53.76,0.89,449.5
0.09,196.62,84.98,0.84,481.86
0.11,41.6,16.93,0.81,179.49
25.22,30788.45,67.05,0.96,24.72
52.71,30157.81,96.81,0.76,101.12
34.63,27126.36,85.72,0.96,180.27
55.17,73678.4,92.26,0.82,443.44
0.07,134.45,63.57,0.83,242.82
0.17,53.84,23.3,0.87,237.66
0.01,17.32,6.06,0.84,149.91
36.95,55164.19,97.47,0.75,186.64
0.03,69.65,23.31,0.97,90.26
0.15,108.24,76.92,0.79,337.41
0.02,24.61,18.32,0.88,382.03
5.97,5201.46,15.33,0.85,351.92
21.32,30283.9,54.25,0.93,348.79
33.55,55328.5,78.83,0.82,423.32
30.34,15195.47,57.38,0.81,15.37
35.08,22321.57,96.62,0.9,84.37
52.48,33385.81,62.99,0.79,329.02
23.57,5314.31,41.31,0.89,101.88
0.07,101.23,64.38,0.85,217.38
28.8,58837.89,84.02,0.75,184.07
0.07,80.65,53.38,0.89,237.58
0.15,82.0,37.24,0.8,270.74
0.15,68.68,54.45,0.88,140.91
21.37,15044.57,26.42,0.9,11.66
42.01,11202.74,62.55,0.77,10.66
0.08,55.04,26.72,0.91,212.58
31.98,28320.1,94.58,0.75,15.05
38.1,41511.58,80.21,0.94,34.91
9.03,11772.87,13.32,0.93,356.86
0.05,105.25,36.0,0.94,499.88
0.06,58.34,37.55,0.76,247.65
0.17,89.24,64.95,0.89,26.23
35.28,29066.74,74.94,0.92,275.2
0.17,92.65,59.35,0.77,178.29
56.78,63545.11,87.86,0.89,419.3
41.65,48211.5,99.07,0.78,488.99
0.07,38.85,23.55,0.96,92.72
6.14,9460.26,14.34,0.85,286.85
0.18,199.24,75.04,0.87,268.21
0.03,37.9,13.9,0.79,78.45
46.67,82694.33,95.62,0.76,378.67
0.1,66.09,48.05,0.79,439.48
15.71,27586.75,39.43,0.85,485.52
0.08,153.92,57.73,0.89,322.12
31.17,52245.93,91.64,0.88,237.48
25.39,20983.18,32.53,0.88,166.91
0.27,43.83,32.45,0.97,254.19
0.05,88.19,33.87,0.86,451.53
25.54,36172.61,43.19,0.78,260.28
0.02,34.41,12.33,0.9,254.3
12.46,21129.6,36.81,0.93,137.49
0.12,123.77,83.35,0.96,34.02
0.07,77.77,43.33,0.75,352.76
30.81,14316.7,67.42,0.78,310.59
0.62,207.25,80.73,0.87,163.12
0.09,207.45,86.7,0.85,210.39
0.06,14.99,11.94,0.96,454.77
0.03,44.1,31.5,0.76,237.61
41.3,28501.99,54.42,0.75,375.35
0.09,116.82,87.28,0.83,440.54
31.21,13622.59,81.8,0.96,238.02
13.49,19161.18,20.64,0.77,300.63
0.02,21.48,11.98,0.88,21.29
27.8,38756.99,75.92,0.91,187.0
20.49,10366.56,45.53,0.83,348.68
0.07,150.13,66.2,0.75,225.18
0.42,207.49,71.53,0.76,101.61
0.1,151.63,80.89,0.82,483.21
4.28,2344.38,9.11,0.79,127.31
0.08,115.33,61.21,0.95,64.01
0.1,159.14,95.67,0.8,378.82
0.04,30.57,15.03,0.87,58.61
0.06,102.3,34.25,0.91,208.74
16.17,24413.88,39.89,0.84,143.57
32.63,33049.68,91.86,0.91,418.5
37.53,38730.46,68.9,0.9,479.19
0.12,141.19,92.29,0.86,448.97
0.06,54.85,19.66,0.95,285.18
0.04,77.79,33.23,0.78,487.27
6.22,6150.91,15.13,0.98,306.35
25.77,4799.21,33.32,0.84,267.57
11.91,26166.27,33.54,0.76,327.7
16.26,10020.85,33.76,0.84,351.48
0.39,127.21,86.62,0.82,367.63
0.06,54.42,27.97,0.89,361.21
0.03,25.13,8.93,0.77,165.46
0.06,116.96,54.43,0.77,111.45
48.84,57868.29,60.12,0.95,151.18
0.2,150.53,74.79,0.94,283.04
5.25,11559.56,13.93,0.82,197.52
0.08,15.02,11.97,0.87,260.7
0.2,94.46,66.11,0.8,391.35
0.02,21.3,8.88,0.94,265.4
0.1,63.36,24.9,0.79,478.72
26.83,18096.11,71.61,0.94,189.09
0.06,122.13,52.99,0.83,240.78
0.16,190.46,98.71,0.77,346.44
19.5,12866.97,34.61,0.91,149.36
0.14,188.2,74.6,0.78,35.28
0.26,256.86,92.93,0.81,405.04
30.51,24546.41,69.65,0.82,187.7
26.31,12216.38,75.05,0.85,176.67
0.12,180.15,85.99,0.77,212.01
0.02,20.26,8.42,0.85,162.76
22.81,28235.4,28.36,0.94,256.61
0.01,21.33,12.2,0.95,315.74
0.07,88.51,41.29,0.81,36.77
14.8,8361.9,40.61,0.9,213.16
0.2,119.03,43.54,0.84,466.75
37.19,21164.95,96.18,0.79,25.33
0.02,24.18,19.69,0.94,195.1
0.08,129.65,76.98,0.8,496.93
0.2,39.34,28.49,0.79,283.3
0.07,173.5,64.3,0.92,27.09
17.01,3738.03,27.03,0.77,395.07
40.83,42449.25,92.18,0.88,80.61
6.99,12948.12,18.72,0.84,345.99
0.11,128.88,72.35,0.79,101.78
7.43,18641.46,21.6,0.88,190.95
0.02,28.01,17.84,0.81,31.61
0.1,202.3,74.72,0.77,493.92
9.98,9746.07,14.83,0.84,66.04
18.21,17171.81,23.62,0.88,319.16
0.29,187.0,86.01,0.9,364.64
0.27,181.13,84.38,0.97,62.57
0.14,112.16,42.58,0.9,139.95
0.04,55.06,21.05,0.9,120.99
24.53,8715.17,37.06,0.86,19.32
0.22,215.32,73.51,0.78,29.35
0.04,88.17,33.48,0.96,97.7
0.1,165.43,65.19,0.76,162.01
19.03,13184.18,39.61,0.98,68.06
0.23,142.51,98.75,0.78,311.4
0.05,70.41,32.3,0.82,204.09
0.01,11.04,3.88,0.96,34.79
23.37,11398.12,34.61,0.79,342.31
9.14,9436.83,18.99,0.86,202.12
22.91,17575.72,34.86,0.9,220.23
36.48,18214.53,60.74,0.81,118.37
0.09,74.24,35.67,0.82,300.86
32.86,78940.52,91.28,0.76,45.05
0.26,144.05,92.72,0.78,406.02
42.92,12369.55,74.71,0.86,191.12
0.09,73.38,43.29,0.93,410.99
24.06,25466.9,52.45,0.86,433.06
17.14,31237.05,47.84,0.85,29.95
29.11,27731.84,55.71,0.92,466.14
0.04,79.59,38.49,0.77,161.93
5.87,5544.81,13.83,0.84,130.35
20.87,34883.95,51.34,0.88,61.98
0.17,167.79,57.45,0.75,185.22
23.0,28738.55,52.89,0.89,233.31
0.1,178.93,67.42,0.94,174.49
27.24,21366.04,56.26,0.97,108.64
0.07,66.46,32.58,0.86,317.83
11.39,9906.26,17.33,0.92,148.51
0.02,19.5,14.63,0.94,322.65
9.95,9514.54,22.95,0.78,103.6
0.11,139.51,83.15,0.87,167.23
7.72,10713.64,17.29,0.88,348.82
9.84,12120.64,28.2,0.89,431.14
0.1,128.14,66.82,0.85,288.42
12.64,15023.96,23.32,0.87,29.33
7.23,12346.45,20.25,0.95,116.58
18.04,15795.18,50.4,0.94,168.25
12.71,31546.3,37.18,0.75,255.19
12.43,8935.07,35.97,0.93,379.32
0.16,125.34,47.78,0.96,304.45
31.24,12690.61,86.58,0.84,455.26
31.63,22773.87,77.45,0.95,144.72
0.14,126.68,96.68,0.9,134.9
0.12,65.67,48.2,0.86,61.66
42.45,56139.53,88.08,0.81,127.79
0.11,201.15,82.72,0.84,194.52
12.87,7334.95,29.6,0.8,28.99
0.06,69.17,35.78,0.94,28.64
0.04,54.0,29.85,0.75,358.73
0.02,40.98,19.91,0.78,330.29
25.57,63727.12,75.61,0.86,433.68
18.44,11828.21,39.82,0.9,362.94
0.08,152.42,55.88,0.96,468.94
0.21,59.14,25.73,0.87,12.99
21.19,53354.53,60.57,0.82,486.35
49.53,76975.28,90.24,0.9,496.4
20.95,5320.84,30.21,0.83,146.82
44.28,33345.2,86.14,0.96,228.7
15.37,10929.09,28.95,0.76,203.33
19.15,22655.68,54.0,0.85,106.05
0.65,184.98,93.41,0.82,336.26
0.11,192.36,80.4,0.88,217.38
0.25,135.54,96.53,0.89,341.35
33.52,61261.82,68.84,0.84,29.4
46.74,52784.53,93.69,0.91,361.74
30.74,13222.03,90.48,0.87,494.7
34.55,33757.26,95.03,0.78,395.18
0.03,37.21,18.93,0.85,83.34
46.81,54448.79,84.85,0.8,423.42
23.67,14266.12,58.2,0.88,412.85
0.1,133.12,48.97,0.98,306.16
0.13,197.58,85.2,0.87,348.93
32.4,23118.07,69.67,0.91,259.25
32.16,34412.09,52.24,0.83,311.26
7.25,16104.98,21.72,0.83,140.31
3.49,1283.81,4.46,0.86,83.39
28.37,7427.86,41.92,0.85,169.13
0.11,157.89,97.13,0.9,111.27
0.03,36.72,21.37,0.97,48.95
0.07,136.74,67.61,0.77,477.58
18.97,14832.06,22.84,0.88,415.8
0.03,71.66,29.26,0.96,92.61
16.37,20475.78,34.86,0.8,388.07
0.06,109.86,55.49,0.81,316.05
0.3,118.6,39.74,0.82,336.82
53.2,59124.34,89.53,0.82,96.87
0.25,105.28,64.11,0.97,29.07
0.12,73.75,35.12,0.76,402.87
0.07,136.81,63.05,0.88,484.2
0.44,255.03,93.2,0.91,397.83
0.22,57.22,28.06,0.89,305.86
27.08,48911.37,52.98,0.92,388.26
0.07,44.18,18.29,0.95,119.4
0.1,201.21,86.51,0.84,272.64
31.0,44067.0,76.71,0.9,470.14
0.03,28.47,16.93,0.78,97.75
19.53,7690.09,54.12,0.88,52.23
7.68,6514.79,17.51,0.86,284.17
0.01,8.96,5.51,0.91,66.73
9.6,25041.26,27.17,0.91,120.41
0.13,271.37,94.3,0.77,274.89
0.06,151.33,51.33,0.82,363.39
16.32,34839.52,41.59,0.88,217.05
23.67,50075.92,64.45,0.87,170.21
44.98,61485.96,82.53,0.85,380.79
33.24,24685.13,43.2,0.84,206.15
49.89,63972.85,95.36,0.92,129.31
7.8,13097.09,18.72,0.92,426.98
0.03,47.94,17.1,0.79,341.78
0.23,121.59,80.35,0.95,239.58
34.0,51551.47,52.45,0.89,230.61
13.95,18727.64,27.23,0.81,469.03
0.23,293.57,99.49,0.86,14.72
0.31,98.24,58.62,0.87,81.82
10.26,7888.6,22.03,0.89,426.03
3.79,6600.24,8.89,0.75,331.54
3.6,827.04,7.37,0.93,73.83
0.06,165.77,57.73,0.85,99.07
5.38,9107.43,9.88,0.91,341.78
37.5,30147.75,78.43,0.87,258.08
0.12,200.75,97.76,0.85,132.71
12.97,17568.39,18.83,0.87,239.08
45.42,13776.88,58.29,0.77,38.27
28.62,43567.16,81.16,0.96,286.81
21.8,18819.56,33.17,0.86,45.37
37.45,65419.21,79.45,0.83,294.55
0.03,32.35,17.6,0.77,463.24
18.54,29098.23,33.2,0.87,451.52
38.94,14821.85,64.17,0.8,173.95
10.97,5618.38,18.4,0.9,27.08
17.6,22378.21,29.53,0.96,419.79
16.85,8909.73,24.73,0.81,60.05
25.27,59223.18,72.22,0.97,428.65
65.47,45041.68,82.44,0.78,24.51
0.16,216.97,85.48,0.77,361.2
37.13,55988.12,78.71,0.97,400.41
0.4,61.42,43.78,0.83,171.57
0.02,24.08,13.23,0.84,95.24
0.08,92.22,73.02,0.75,342.33
12.97,22433.05,34.01,0.89,204.65
2.49,1819.27,4.18,0.86,42.06
0.59,224.24,78.09,0.89,52.44
16.1,12936.17,29.44,0.89,147.15
43.94,22062.3,86.5,0.94,251.68
21.88,17374.14,44.45,0.85,132.25
0.04,30.83,17.07,0.95,415.18
0.07,61.89,21.77,0.87,423.72
0.03,41.37,26.73,0.75,461.63
0.17,200.49,71.27,0.95,206.26
0.1,135.92,60.04,0.93,25.2
23.13,9763.72,52.0,0.81,386.65
11.81,5237.57,32.0,0.94,138.45
0.05,45.78,26.11,0.88,101.47
0.06,89.96,37.73,0.85,69.16
0.33,232.49,97.62,0.95,307.66
9.28,21041.13,27.5,0.96,159.52
19.73,12870.04,45.91,0.81,213.2
0.07,83.35,62.1,0.82,106.73
2.34,3267.36,5.65,0.94,65.92
0.19,138.1,84.61,0.92,16.7
0.16,273.28,95.02,0.84,172.51
0.16,228.46,80.87,0.94,369.38
7.62,18223.5,20.03,0.96,448.61
18.24,20763.84,30.06,0.86,322.8
0.18,224.29,79.4,0.9,114.52
30.35,39858.64,60.55,0.93,248.07
13.39,8433.7,22.9,0.78,415.52
6.69,3648.61,12.48,0.8,282.67
0.1,81.57,64.22,0.94,265.76
0.16,28.97,19.41,0.91,460.56
0.16,222.49,79.22,0.97,20.0
0.11,121.77,63.3,0.93,489.85
30.87,6586.43,58.46,0.94,106.0
0.01,17.5,9.2,0.83,301.51
43.26,42500.12,90.15,0.84,66.44
35.24,35093.71,61.32,0.95,396.52
35.23,9375.42,76.06,0.91,227.91
0.03,70.63,27.81,0.9,184.25
29.65,58617.87,84.61,0.78,374.76
78.15,22101.33,97.76,0.86,343.99
0.15,99.38,58.46,0.98,215.91
0.08,146.48,50.75,0.88,300.71
0.09,126.04,77.92,0.84,122.1
68.72,16930.63,82.59,0.93,117.59
7.4,4050.33,9.01,0.89,175.01
0.06,45.56,15.72,0.78,383.14
0.44,144.82,95.05,0.89,83.12
41.67,82467.94,83.03,0.98,193.42
0.27,150.52,58.47,0.93,260.41
19.63,8482.18,49.5,0.94,473.46
45.25,67323.53,78.63,0.75,422.77
0.07,96.49,33.1,0.91,423.37
10.74,4071.47,19.46,0.97,172.3
0.28,133.44,73.5,0.76,389.77
0.24,166.49,94.19,0.79,131.67
0.15,176.38,78.66,0.8,356.18
0.21,139.92,51.18,0.85,317.31
17.75,21886.49,29.05,0.81,92.84
0.34,203.12,97.45,0.92,239.96
1.91,1441.61,3.74,0.84,137.13
25.45,36949.42,61.82,0.98,381.84
0.03,40.0,19.23,0.88,42.09
0.04,55.97,36.86,0.81,449.9
9.65,17347.44,22.71,0.93,210.84
0.09,156.68,65.27,0.86,325.85
0.06,151.02,58.86,0.79,412.84
26.37,19427.43,54.04,0.8,494.51
0.11,160.7,80.51,0.94,384.82
47.28,11492.08,86.29,0.76,256.42
0.05,43.44,36.03,0.84,453.01
28.57,73315.9,84.7,0.97,151.21
19.46,41727.94,45.25,0.95,366.8
50.46,28199.87,84.45,0.96,156.47
13.91,4709.19,17.11,0.89,84.57
0.03,50.06,20.33,0.75,297.03
0.05,58.98,28.57,0.92,312.43
0.17,207.93,89.85,0.79,474.31
0.02,9.74,4.87,0.8,125.06
0.05,143.65,50.33,0.85,439.77
0.49,213.19,94.04,0.97,409.18
0.07,144.86,51.17,0.94,164.5
51.98,58996.0,85.65,0.93,429.69
37.32,14776.67,93.54,0.94,390.85
40.68,23257.66,51.09,0.86,115.09
28.63,43702.73,47.73,0.78,294.31
28.66,55408.98,67.78,0.85,196.81
0.16,25.12,20.26,0.95,498.33
50.13,19857.65,76.44,0.8,435.9
42.98,37081.49,53.25,0.88,494.19
0.22,197.46,91.7,0.83,24.23
8.72,20823.23,24.59,0.75,111.31
45.09,34233.43,81.75,0.89,34.13
0.06,71.56,39.34,0.91,329.14
6.21,2183.86,13.35,0.79,215.3
16.95,14754.51,40.33,0.88,490.65
38.23,44265.5,71.95,0.95,170.94
0.04,69.75,23.44,0.87,56.34
45.16,95768.95,95.94,0.8,414.4
17.43,39816.7,43.84,0.95,116.7
19.45,18956.7,33.82,0.97,496.79
0.05,52.64,40.33,0.84,11.49
33.92,21126.87,89.86,0.92,340.94
8.26,4577.25,19.99,0.94,234.01
27.14,36556.98,54.67,0.8,368.06
9.24,21214.88,23.14,0.79,12.3
16.02,36628.73,43.84,0.76,395.46
28.82,28308.4,75.26,0.91,46.79
47.56,96026.28,99.52,0.84,474.61
21.31,10771.21,30.83,0.87,211.32
29.8,12780.45,62.15,0.75,126.29
25.3,8984.28,70.43,0.88,68.17
0.28,42.26,28.3,0.81,211.53
40.88,14253.99,93.04,0.92,499.49
46.19,82309.69,85.33,0.93,434.95
0.07,36.53,18.03,0.93,228.19
35.15,16346.15,83.56,0.82,315.34
0.03,40.64,17.7,0.89,199.75
54.93,41358.23,81.65,0.94,354.47
43.31,64394.74,68.39,0.94,197.97
0.03,35.71,25.44,0.84,137.98
39.81,58428.54,81.29,0.81,402.77
0.05,68.14,46.89,0.82,482.32
44.48,9425.04,67.5,0.79,122.48
0.35,271.93,98.79,0.81,100.28
36.6,73636.68,87.19,0.78,30.15
24.0,27413.72,45.49,0.78,287.44
16.35,23931.15,41.65,0.85,282.2
0.24,75.5,34.59,0.88,102.89
20.79,11694.26,30.76,0.76,390.22
37.1,32255.87,58.73,0.87,213.01
0.09,216.59,86.03,0.9,420.07
0.15,149.57,67.04,0.92,45.45
11.91,13833.04,30.35,0.79,104.28
13.03,11118.66,26.49,0.89,457.84
31.27,70335.78,90.11,0.88,405.47
0.33,265.75,90.15,0.78,167.43
0.06,110.94,57.81,0.77,23.55
3.28,1244.56,4.52,0.91,142.25
29.94,40127.4,53.75,0.88,98.95
35.68,96517.59,96.8,0.82,66.26
22.36,17924.17,53.09,0.79,444.56
0.27,50.41,31.67,0.91,287.45
27.73,77133.08,79.9,0.82,97.55
9.54,12768.59,13.59,0.75,189.48
28.7,19396.77,36.96,0.82,310.36
36.38,64082.24,83.55,0.84,474.01
0.05,108.5,38.41,0.85,296.49
0.15,104.48,69.32,0.95,43.51
0.02,32.65,13.11,0.83,353.56
0.1,99.07,54.1,0.87,476.33
0.34,78.24,43.59,0.9,414.64
0.07,117.72,43.06,0.82,52.91
0.02,32.02,12.08,0.86,197.04
27.81,9024.81,44.43,0.86,197.75
47.03,20651.74,60.78,0.97,293.78
31.81,47545.73,89.65,0.92,447.77
0.15,59.85,39.14,0.8,359.89
33.32,24670.7,40.99,0.9,250.23
0.06,96.75,60.14,0.77,319.29
0.14,222.77,88.32,0.81,110.44
0.23,145.73,81.84,0.82,263.09
0.05,49.62,33.03,0.83,141.07
26.65,44320.64,69.6,0.97,133.21
0.05,67.11,40.42,0.9,416.53
46.94,23937.96,61.29,0.93,444.2
0.09,95.78,68.27,0.77,145.06
3.91,1870.16,7.95,0.85,98.99
30.0,52161.34,56.54,0.8,400.88
29.24,44493.63,66.83,0.87,311.75
22.71,40098.87,44.14,0.77,289.33
3.21,1885.22,8.87,0.85,203.31
0.01,22.72,8.47,0.91,34.9
39.13,47244.59,69.5,0.76,422.6
24.61,35584.74,57.01,0.85,346.54
0.29,169.34,61.81,0.94,201.5
0.13,58.3,34.99,0.97,99.1
0.02,35.26,11.92,0.9,242.16
15.95,34231.79,42.42,0.82,319.11
0.08,88.38,53.98,0.91,59.81
0.12,114.67,54.71,0.82,29.05
0.34,150.52,73.35,0.75,74.54
0.02,30.52,14.0,0.76,485.88
0.11,85.02,69.11,0.98,21.96
0.01,33.81,13.62,0.82,322.35
0.03,59.87,28.21,0.77,51.26
51.28,44325.74,72.6,0.89,200.19
42.02,46298.59,91.71,0.82,392.6
29.23,15933.9,60.76,0.87,112.09
0.01,8.91,7.05,0.89,97.79
17.34,38127.8,46.3,0.9,13.1
0.02,9.25,3.7,0.84,54.38
14.36,17779.27,34.38,0.97,114.12
0.14,88.89,72.5,0.79,25.29
7.94,5630.96,11.98,0.81,131.49
0.02,33.0,14.32,0.85,150.19
0.08,183.65,80.88,0.77,458.4
0.1,126.16,72.03,0.85,322.23
11.51,5920.19,30.9,0.87,386.26
0.03,39.49,17.05,0.83,144.66
0.04,98.96,34.08,0.76,203.78
11.65,6236.62,30.49,0.81,491.06
17.68,23857.1,33.87,0.85,37.65
0.03,70.36,25.16,0.75,407.69
0.03,54.62,25.13,0.75,20.28
0.11,122.65,42.06,0.8,316.29
10.08,8408.55,17.4,0.81,78.96
0.06,139.76,61.21,0.84,62.14
0.5,212.91,92.33,0.78,47.62
0.07,70.81,37.25,0.92,420.73
4.56,9762.94,11.48,0.98,50.42
0.1,136.13,66.92,0.9,265.58
0.22,157.75,89.06,0.97,231.89
0.04,91.33,32.77,0.94,203.06
0.07,158.98,53.79,0.75,238.9
40.74,29471.55,55.35,0.8,302.18
0.09,117.08,88.25,0.88,485.15
65.87,70548.67,84.52,0.78,64.79
23.08,16299.59,66.29,0.96,302.42
0.07,146.08,51.86,0.96,327.29
10.21,11876.7,26.86,0.92,130.29
57.88,76898.66,99.88,0.95,257.39
20.36,15851.36,33.76,0.95,375.5
38.47,27515.19,52.22,0.9,233.51
0.09,84.06,62.6,0.93,200.82
0.34,90.07,72.06,0.93,185.64
50.76,37461.73,76.62,0.9,23.93
0.04,39.32,15.12,0.92,460.88
0.25,170.99,94.6,0.79,199.87
0.14,152.41,98.23,0.93,353.71
0.05,66.95,31.33,0.75,389.76
0.52,172.49,64.79,0.79,43.14
46.48,23130.21,82.64,0.89,29.39
0.02,26.57,12.23,0.83,379.8
43.12,47424.13,57.31,0.76,84.6
0.14,281.73,97.51,0.84,214.55
0.09,208.27,71.42,0.86,217.22
0.29,86.85,49.8,0.78,12.46
0.29,248.85,87.66,0.95,446.78
0.09,191.56,87.46,0.84,415.39
29.37,61846.82,64.12,0.87,198.05
0.09,185.76,79.11,0.82,334.44
8.3,9900.64,21.26,0.85,481.09
0.17,166.97,99.66,0.83,52.53
29.95,73114.36,77.28,0.85,393.29
14.21,22066.24,28.06,0.82,218.04
0.14,104.7,57.07,0.83,276.32
0.34,152.52,67.61,0.75,414.48
7.36,8237.05,17.67,0.75,369.63
26.75,43487.3,74.39,0.95,355.39
0.21,104.94,83.92,0.89,269.28
0.04,24.42,8.53,0.87,296.49
54.58,37232.91,96.34,0.97,392.81
0.38,141.95,78.0,0.89,195.57
0.2,110.71,69.26,0.85,286.4
57.97,73680.46,94.93,0.9,417.66
0.03,61.7,24.75,0.95,344.36
19.42,16055.45,36.25,0.85,397.02
11.28,14408.37,26.48,0.95,391.33
0.06,24.82,16.96,0.85,453.13
0.04,33.62,16.06,0.75,403.68
